$0;1494946482746894111;1.10;KIEKER-SINGLETON;795c49f8137a;1;false;0;NANOSECONDS;1
$1;1494946714229454059;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);9B329FD528241CEA384DA3694EE27515;4164281542945806004;1494946714227102024;1494946714229453367;795c49f8137a;3;3
$1;1494946714229544624;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);9B329FD528241CEA384DA3694EE27515;4164281542945806004;1494946714227095912;1494946714229544286;795c49f8137a;2;2
$1;1494946714229837294;HTTP_VisitsService.POST;9B329FD528241CEA384DA3694EE27515;4164281542945806004;1494946714226528266;1494946714229827004;795c49f8137a;1;1
$1;1494946714410246609;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);C386616271D85275E4EBE7A05C6CAB92;4164281542945806011;1494946714409041689;1494946714410245559;795c49f8137a;4;4
$1;1494946714411000020;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);C386616271D85275E4EBE7A05C6CAB92;4164281542945806011;1494946714408550220;1494946714410999374;795c49f8137a;3;3
$1;1494946714411089303;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);C386616271D85275E4EBE7A05C6CAB92;4164281542945806011;1494946714408545525;1494946714411089008;795c49f8137a;2;2
$1;1494946714411887265;HTTP_VisitsService.GET;C386616271D85275E4EBE7A05C6CAB92;4164281542945806011;1494946714408330924;1494946714411878614;795c49f8137a;1;1
$1;1494946714424048455;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);C386616271D85275E4EBE7A05C6CAB92;4164281542945806012;1494946714423012365;1494946714424047158;795c49f8137a;4;4
$1;1494946714424314277;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);C386616271D85275E4EBE7A05C6CAB92;4164281542945806012;1494946714424150049;1494946714424313531;795c49f8137a;5;4
$1;1494946714424925393;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);C386616271D85275E4EBE7A05C6CAB92;4164281542945806012;1494946714422560093;1494946714424924780;795c49f8137a;3;3
$1;1494946714425015768;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);C386616271D85275E4EBE7A05C6CAB92;4164281542945806012;1494946714422553540;1494946714425015457;795c49f8137a;2;2
$1;1494946714425236759;HTTP_VisitsService.POST;C386616271D85275E4EBE7A05C6CAB92;4164281542945806012;1494946714422011821;1494946714425227492;795c49f8137a;1;1
$1;1494946714750798528;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806019;1494946714749454599;1494946714750797382;795c49f8137a;4;4
$1;1494946714751561236;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806019;1494946714748896532;1494946714751560494;795c49f8137a;3;3
$1;1494946714751653833;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806019;1494946714748892005;1494946714751653350;795c49f8137a;2;2
$1;1494946714753606596;HTTP_VisitsService.GET;ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806019;1494946714748596928;1494946714753592097;795c49f8137a;1;1
$1;1494946714767372450;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806020;1494946714766397332;1494946714767371121;795c49f8137a;4;4
$1;1494946714767588651;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806020;1494946714767475354;1494946714767588028;795c49f8137a;5;4
$1;1494946714768289043;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806020;1494946714765936390;1494946714768288387;795c49f8137a;3;3
$1;1494946714768330898;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806020;1494946714765930840;1494946714768330656;795c49f8137a;2;2
$1;1494946714768530117;HTTP_VisitsService.POST;ACC3528E7D55491D6C0F2C67A9341FC6;4164281542945806020;1494946714765355535;1494946714768522340;795c49f8137a;1;1
$1;1494946715002093725;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A78B2479A9A7E821E4A89A0440F86299;4164281542945806027;1494946715001028767;1494946715002092592;795c49f8137a;4;4
$1;1494946715002893716;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A78B2479A9A7E821E4A89A0440F86299;4164281542945806027;1494946715000542014;1494946715002893044;795c49f8137a;3;3
$1;1494946715002960458;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A78B2479A9A7E821E4A89A0440F86299;4164281542945806027;1494946715000537599;1494946715002960098;795c49f8137a;2;2
$1;1494946715004660541;HTTP_VisitsService.GET;A78B2479A9A7E821E4A89A0440F86299;4164281542945806027;1494946715000321136;1494946715004649402;795c49f8137a;1;1
$1;1494946715016282915;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A78B2479A9A7E821E4A89A0440F86299;4164281542945806028;1494946715014950236;1494946715016281631;795c49f8137a;4;4
$1;1494946715016531381;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A78B2479A9A7E821E4A89A0440F86299;4164281542945806028;1494946715016408209;1494946715016531044;795c49f8137a;5;4
$1;1494946715017180827;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A78B2479A9A7E821E4A89A0440F86299;4164281542945806028;1494946715014520079;1494946715017180294;795c49f8137a;3;3
$1;1494946715017272050;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);A78B2479A9A7E821E4A89A0440F86299;4164281542945806028;1494946715014514203;1494946715017271748;795c49f8137a;2;2
$1;1494946715017458306;HTTP_VisitsService.POST;A78B2479A9A7E821E4A89A0440F86299;4164281542945806028;1494946715013943973;1494946715017450485;795c49f8137a;1;1
$1;1494946715242735725;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806035;1494946715241544507;1494946715242734606;795c49f8137a;4;4
$1;1494946715243468559;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806035;1494946715241033373;1494946715243467816;795c49f8137a;3;3
$1;1494946715243565294;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806035;1494946715241028386;1494946715243564958;795c49f8137a;2;2
$1;1494946715244270947;HTTP_VisitsService.GET;26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806035;1494946715240808567;1494946715244261102;795c49f8137a;1;1
$1;1494946715256891295;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806036;1494946715255890824;1494946715256890218;795c49f8137a;4;4
$1;1494946715257127386;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806036;1494946715256998392;1494946715257127032;795c49f8137a;5;4
$1;1494946715257864834;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806036;1494946715255442747;1494946715257864276;795c49f8137a;3;3
$1;1494946715257933627;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806036;1494946715255436636;1494946715257933362;795c49f8137a;2;2
$1;1494946715258102487;HTTP_VisitsService.POST;26B7613FE331CCF6B0CB714FBD5E1C02;4164281542945806036;1494946715254782204;1494946715258089962;795c49f8137a;1;1
$1;1494946715480921954;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806043;1494946715479822397;1494946715480920825;795c49f8137a;4;4
$1;1494946715481650377;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806043;1494946715479258453;1494946715481649507;795c49f8137a;3;3
$1;1494946715481729709;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806043;1494946715479253339;1494946715481729330;795c49f8137a;2;2
$1;1494946715482477201;HTTP_VisitsService.GET;A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806043;1494946715479021267;1494946715482468467;795c49f8137a;1;1
$1;1494946715492833411;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806044;1494946715491876361;1494946715492832238;795c49f8137a;4;4
$1;1494946715493020741;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806044;1494946715492914542;1494946715493020322;795c49f8137a;5;4
$1;1494946715493585770;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806044;1494946715491447139;1494946715493585232;795c49f8137a;3;3
$1;1494946715493661511;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806044;1494946715491440836;1494946715493661263;795c49f8137a;2;2
$1;1494946715493855890;HTTP_VisitsService.POST;A6372AC732781C4CCAC0E4E4CEA543D2;4164281542945806044;1494946715490846502;1494946715493847267;795c49f8137a;1;1
$1;1494946715700514412;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806051;1494946715699451156;1494946715700513435;795c49f8137a;4;4
$1;1494946715701309290;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806051;1494946715698892339;1494946715701307573;795c49f8137a;3;3
$1;1494946715701398605;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806051;1494946715698887786;1494946715701398319;795c49f8137a;2;2
$1;1494946715702203175;HTTP_VisitsService.GET;FFD6F3599FBE5365B3A2135581AE5501;4164281542945806051;1494946715698625206;1494946715702167649;795c49f8137a;1;1
$1;1494946715715823550;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806052;1494946715714766044;1494946715715822253;795c49f8137a;4;4
$1;1494946715716054404;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806052;1494946715715916987;1494946715716053939;795c49f8137a;5;4
$1;1494946715716952095;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806052;1494946715714328426;1494946715716951494;795c49f8137a;3;3
$1;1494946715717414679;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);FFD6F3599FBE5365B3A2135581AE5501;4164281542945806052;1494946715712091564;1494946715717414158;795c49f8137a;2;2
$1;1494946715717622592;HTTP_VisitsService.POST;FFD6F3599FBE5365B3A2135581AE5501;4164281542945806052;1494946715711488922;1494946715717609347;795c49f8137a;1;1
$1;1494946715988312513;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806059;1494946715987043365;1494946715988311244;795c49f8137a;4;4
$1;1494946715989157073;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806059;1494946715986529548;1494946715989156156;795c49f8137a;3;3
$1;1494946715989300043;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806059;1494946715986519612;1494946715989299694;795c49f8137a;2;2
$1;1494946715990077752;HTTP_VisitsService.GET;BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806059;1494946715986294706;1494946715990069299;795c49f8137a;1;1
$1;1494946716001410612;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806060;1494946716000403169;1494946716001409411;795c49f8137a;4;4
$1;1494946716001658885;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806060;1494946716001537164;1494946716001658444;795c49f8137a;5;4
$1;1494946716002336182;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806060;1494946715999904759;1494946716002335599;795c49f8137a;3;3
$1;1494946716002411750;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806060;1494946715999883371;1494946716002411356;795c49f8137a;2;2
$1;1494946716002584616;HTTP_VisitsService.POST;BC3ACD1DE6E8ACAF6872B62D3BBEF97C;4164281542945806060;1494946715999297468;1494946716002576829;795c49f8137a;1;1
$1;1494946716242779981;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806067;1494946716241601909;1494946716242778901;795c49f8137a;4;4
$1;1494946716243530956;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806067;1494946716240583861;1494946716243530176;795c49f8137a;3;3
$1;1494946716243604543;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806067;1494946716240579480;1494946716243604294;795c49f8137a;2;2
$1;1494946716245555472;HTTP_VisitsService.GET;7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806067;1494946716240365824;1494946716245545575;795c49f8137a;1;1
$1;1494946716258088616;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806068;1494946716257041460;1494946716258087260;795c49f8137a;4;4
$1;1494946716258389054;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806068;1494946716258243853;1494946716258388547;795c49f8137a;5;4
$1;1494946716259052386;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806068;1494946716256620529;1494946716259051847;795c49f8137a;3;3
$1;1494946716259116862;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806068;1494946716256614156;1494946716259116601;795c49f8137a;2;2
$1;1494946716259486854;HTTP_VisitsService.POST;7FF955E76100C6DB3E8FAF5510FAE48E;4164281542945806068;1494946716255965048;1494946716259478379;795c49f8137a;1;1
$1;1494946716509852489;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806075;1494946716508663738;1494946716509851273;795c49f8137a;4;4
$1;1494946716510653782;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806075;1494946716508165417;1494946716510653031;795c49f8137a;3;3
$1;1494946716510759810;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806075;1494946716508160775;1494946716510759487;795c49f8137a;2;2
$1;1494946716512666233;HTTP_VisitsService.GET;4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806075;1494946716507944454;1494946716512656991;795c49f8137a;1;1
$1;1494946716524606755;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806076;1494946716523608773;1494946716524605621;795c49f8137a;4;4
$1;1494946716524861878;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806076;1494946716524737597;1494946716524861440;795c49f8137a;5;4
$1;1494946716525476059;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806076;1494946716523164955;1494946716525475554;795c49f8137a;3;3
$1;1494946716525542947;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806076;1494946716523158702;1494946716525542654;795c49f8137a;2;2
$1;1494946716525851344;HTTP_VisitsService.POST;4BC8B9D875F0150E6502DE7D0F47D685;4164281542945806076;1494946716522595192;1494946716525822611;795c49f8137a;1;1
$1;1494946716746346690;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806083;1494946716744979271;1494946716746345289;795c49f8137a;4;4
$1;1494946716747164087;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806083;1494946716744248393;1494946716747162938;795c49f8137a;3;3
$1;1494946716747244143;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806083;1494946716744243344;1494946716747243829;795c49f8137a;2;2
$1;1494946716748902540;HTTP_VisitsService.GET;6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806083;1494946716743983745;1494946716748890980;795c49f8137a;1;1
$1;1494946716761724224;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806084;1494946716760543376;1494946716761722724;795c49f8137a;4;4
$1;1494946716761930862;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806084;1494946716761813653;1494946716761930284;795c49f8137a;5;4
$1;1494946716762829006;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806084;1494946716760071137;1494946716762827775;795c49f8137a;3;3
$1;1494946716762921738;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806084;1494946716760064969;1494946716762921201;795c49f8137a;2;2
$1;1494946716763133353;HTTP_VisitsService.POST;6AF47EBA7FCC1B2C39FBDF30603237B7;4164281542945806084;1494946716759466561;1494946716763122531;795c49f8137a;1;1
$1;1494946716970589030;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806091;1494946716969451370;1494946716970588020;795c49f8137a;4;4
$1;1494946716971354177;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806091;1494946716968884543;1494946716971353209;795c49f8137a;3;3
$1;1494946716971429978;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806091;1494946716968879938;1494946716971429587;795c49f8137a;2;2
$1;1494946716973086612;HTTP_VisitsService.GET;165F0421C4B616AFB1EB0265BF4026B6;4164281542945806091;1494946716968646921;1494946716973076286;795c49f8137a;1;1
$1;1494946716985578598;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806092;1494946716984487467;1494946716985577387;795c49f8137a;4;4
$1;1494946716985865000;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806092;1494946716985733505;1494946716985864621;795c49f8137a;5;4
$1;1494946716986477816;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806092;1494946716982503582;1494946716986477320;795c49f8137a;3;3
$1;1494946716986544547;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);165F0421C4B616AFB1EB0265BF4026B6;4164281542945806092;1494946716982496977;1494946716986544262;795c49f8137a;2;2
$1;1494946716986820086;HTTP_VisitsService.POST;165F0421C4B616AFB1EB0265BF4026B6;4164281542945806092;1494946716981911144;1494946716986809898;795c49f8137a;1;1
$1;1494946717219065971;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806099;1494946717214929212;1494946717219064804;795c49f8137a;4;4
$1;1494946717220010327;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806099;1494946717214396070;1494946717220009185;795c49f8137a;3;3
$1;1494946717220091473;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806099;1494946717214391272;1494946717220091174;795c49f8137a;2;2
$1;1494946717225011710;HTTP_VisitsService.GET;D4B050ED6C724455E8D6D018F75BCA37;4164281542945806099;1494946717214161311;1494946717225001735;795c49f8137a;1;1
$1;1494946717234647368;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806100;1494946717233501610;1494946717234646115;795c49f8137a;4;4
$1;1494946717234886673;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806100;1494946717234753145;1494946717234886145;795c49f8137a;5;4
$1;1494946717235595802;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806100;1494946717233093932;1494946717235595193;795c49f8137a;3;3
$1;1494946717235600064;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);D4B050ED6C724455E8D6D018F75BCA37;4164281542945806100;1494946717233087749;1494946717235599951;795c49f8137a;2;2
$1;1494946717235939102;HTTP_VisitsService.POST;D4B050ED6C724455E8D6D018F75BCA37;4164281542945806100;1494946717232524652;1494946717235930202;795c49f8137a;1;1
$1;1494946717446348014;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2A064589573DD1093A50B8A63871FCC4;4164281542945806107;1494946717445155236;1494946717446346973;795c49f8137a;4;4
$1;1494946717447135161;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2A064589573DD1093A50B8A63871FCC4;4164281542945806107;1494946717444549637;1494946717447134400;795c49f8137a;3;3
$1;1494946717447227114;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2A064589573DD1093A50B8A63871FCC4;4164281542945806107;1494946717444544820;1494946717447226849;795c49f8137a;2;2
