$0;1497018451092733278;1.10;KIEKER-SINGLETON;037cd135a8c1;1;false;0;NANOSECONDS;1
$1;1497019175325568197;VetsService.vetsGET;C5DDFDCCAFAF2843E1A38AEBA2CCD1BA;7587157997235877158;1497019175324619902;1497019175325559401;037cd135a8c1;1;1
$1;1497019175344740803;VetsService.vetsGET;97B2E7C267D3FC9EC4F85E8C07286F5C;7587157997235877164;1497019175343791181;1497019175344731793;037cd135a8c1;1;1
$1;1497019175364559180;VetsService.vetsGET;70D38F3CE95D92D3B4D98E545125A5B5;7587157997235877170;1497019175363604177;1497019175364550034;037cd135a8c1;1;1
$1;1497019175383674767;VetsService.vetsGET;EF6A8E477706FE3A18157BE1DBAF1394;7587157997235877176;1497019175382675965;1497019175383665867;037cd135a8c1;1;1
$1;1497019175404435952;VetsService.vetsGET;9CEE2C8A35355809BF73016F83575A1C;7587157997235877182;1497019175403436638;1497019175404426915;037cd135a8c1;1;1
$1;1497019175425015619;VetsService.vetsGET;2667E4C53ACA3330414E8FEA0756BF95;7587157997235877188;1497019175424027172;1497019175425006681;037cd135a8c1;1;1
$1;1497019175445763884;VetsService.vetsGET;149CDB24703336D687B3A63526A32F08;7587157997235877194;1497019175444813590;1497019175445754547;037cd135a8c1;1;1
$1;1497019175466434384;VetsService.vetsGET;25149279DCABF4B5DD9F6D33ABC9F6FE;7587157997235877200;1497019175465478838;1497019175466425067;037cd135a8c1;1;1
$1;1497019175486688272;VetsService.vetsGET;09FBF5DE1AD339AD149AF68DE5FD24AE;7587157997235877206;1497019175485762181;1497019175486678888;037cd135a8c1;1;1
$1;1497019175507788473;VetsService.vetsGET;18EE7E8493C08CAB5DEE82A7CB59A527;7587157997235877212;1497019175506769833;1497019175507775006;037cd135a8c1;1;1
$1;1497019175572928696;VetsService.vetsGET;2608E720453779C59CA8F4091E14AB73;7587157997235877218;1497019175571962080;1497019175572919580;037cd135a8c1;1;1
$1;1497019175596480155;VetsService.vetsGET;25B33EC5DB171F72056E4550A3C759DC;7587157997235877224;1497019175595516646;1497019175596471402;037cd135a8c1;1;1
$1;1497019175617953166;VetsService.vetsGET;1C05CFB0B84CCB09F97450848930505F;7587157997235877230;1497019175616959080;1497019175617944016;037cd135a8c1;1;1
$1;1497019175638104341;VetsService.vetsGET;29B845A6F99993036E5A5BB8DB680419;7587157997235877236;1497019175637119428;1497019175638095385;037cd135a8c1;1;1
$1;1497019175657887772;VetsService.vetsGET;BCED2D7A6BA6A82CFA76B3869815BD11;7587157997235877242;1497019175656947291;1497019175657878908;037cd135a8c1;1;1
$1;1497019175677561672;VetsService.vetsGET;8FF1D95776F9FB9F41344318F3F7CA9F;7587157997235877248;1497019175676620682;1497019175677552059;037cd135a8c1;1;1
$1;1497019175696850223;VetsService.vetsGET;151A154BB20D66F89E3E772C7D20B8AC;7587157997235877254;1497019175695915782;1497019175696841508;037cd135a8c1;1;1
$1;1497019175717957518;VetsService.vetsGET;419B1AB3A179EDD50925A6B3169597B6;7587157997235877260;1497019175717009627;1497019175717945432;037cd135a8c1;1;1
$1;1497019175738474504;VetsService.vetsGET;E9DBC566DA1DF9CAA61B900290724C4A;7587157997235877266;1497019175737536767;1497019175738465607;037cd135a8c1;1;1
$1;1497019175759233014;VetsService.vetsGET;A9E9EB63087092323F2DA3F37857F585;7587157997235877272;1497019175758327945;1497019175759224130;037cd135a8c1;1;1
$1;1497019175780025645;VetsService.vetsGET;62279CBBABE7FEF74CDA40604DE6D18D;7587157997235877278;1497019175779037813;1497019175780016723;037cd135a8c1;1;1
$1;1497019175801422747;VetsService.vetsGET;AEF08DEA9823C4C61FF0A08D28518FBE;7587157997235877284;1497019175800374921;1497019175801411073;037cd135a8c1;1;1
$1;1497019175822581199;VetsService.vetsGET;92528B6E6A3D2FE13CE5DCE3ED0789C8;7587157997235877290;1497019175821673194;1497019175822572192;037cd135a8c1;1;1
$1;1497019175843965930;VetsService.vetsGET;7871430927FB316A387CDBDF7D42E0CF;7587157997235877296;1497019175842985826;1497019175843957241;037cd135a8c1;1;1
$1;1497019175865059922;VetsService.vetsGET;C3E782C54F47BDD75849C69E6D7ED5C4;7587157997235877302;1497019175864125447;1497019175865051038;037cd135a8c1;1;1
$1;1497019175893538231;VetsService.vetsGET;FBA3BD73B07D6D21A6E3DA56AAE8942C;7587157997235877308;1497019175892600333;1497019175893528879;037cd135a8c1;1;1
$1;1497019175914286793;VetsService.vetsGET;9A199B4ED35C7AD730B4BC69BF1BCF2E;7587157997235877314;1497019175913352087;1497019175914277402;037cd135a8c1;1;1
$1;1497019175933158721;VetsService.vetsGET;57098615A4A4DF6AB5BC1E7BA11B5966;7587157997235877320;1497019175932233350;1497019175933149719;037cd135a8c1;1;1
$1;1497019175951766309;VetsService.vetsGET;894DC8248C1CEA4B8A5038E627A466FA;7587157997235877326;1497019175950809850;1497019175951757203;037cd135a8c1;1;1
$1;1497019175970690160;VetsService.vetsGET;8FF39663FD65CE83794762B8FFD3997A;7587157997235877332;1497019175969792973;1497019175970681022;037cd135a8c1;1;1
$1;1497019175990908251;VetsService.vetsGET;ABF5A236342CF7074AFE2A48B52953DB;7587157997235877338;1497019175990009294;1497019175990899166;037cd135a8c1;1;1
$1;1497019176011474446;VetsService.vetsGET;CEE4C3743A61F6F1A8A388561DC42078;7587157997235877344;1497019176010543147;1497019176011441227;037cd135a8c1;1;1
$1;1497019176032883734;VetsService.vetsGET;E7B6EF6E4C42D4B9E6D2C962575F9240;7587157997235877350;1497019176031955124;1497019176032874312;037cd135a8c1;1;1
$1;1497019176053435995;VetsService.vetsGET;C38654764495D2800C491EEC74CFBDFF;7587157997235877356;1497019176052508981;1497019176053427092;037cd135a8c1;1;1
$1;1497019176074005800;VetsService.vetsGET;0AFB39E321E4AC384DA485BC8CCC879E;7587157997235877362;1497019176073074633;1497019176073996813;037cd135a8c1;1;1
$1;1497019176095285578;VetsService.vetsGET;88E98D29DE37A8AAFDB9C95B81E3709D;7587157997235877368;1497019176094371891;1497019176095276660;037cd135a8c1;1;1
$1;1497019176116155855;VetsService.vetsGET;BCF4E502C9A10FC26A2E3C678F6D8BA6;7587157997235877374;1497019176115181897;1497019176116147067;037cd135a8c1;1;1
$1;1497019176136738504;VetsService.vetsGET;C66AE37BF6B4C8ED69155F8ADD42F597;7587157997235877380;1497019176135797515;1497019176136729599;037cd135a8c1;1;1
$1;1497019176157216202;VetsService.vetsGET;AF839037EF57E566B077CF1E24C137E0;7587157997235877386;1497019176156282928;1497019176157206837;037cd135a8c1;1;1
$1;1497019176176215832;VetsService.vetsGET;ADA7F4A984BA6992A484CCBB2C3335C4;7587157997235877392;1497019176175218360;1497019176176206645;037cd135a8c1;1;1
$1;1497019176196348426;VetsService.vetsGET;F7F9AEA9352473CB972C35398810857B;7587157997235877398;1497019176195384990;1497019176196339207;037cd135a8c1;1;1
$1;1497019176214805560;VetsService.vetsGET;D88C2F953599190F505239564093CAE0;7587157997235877404;1497019176213903997;1497019176214796654;037cd135a8c1;1;1
$1;1497019176248804864;VetsService.vetsGET;E4EBECF4E8D7ACC44A007224DC6A4AAF;7587157997235877410;1497019176247861499;1497019176248796002;037cd135a8c1;1;1
$1;1497019176268600285;VetsService.vetsGET;9E9EB6405ECA46004CECDE8327378D56;7587157997235877416;1497019176267626898;1497019176268591732;037cd135a8c1;1;1
$1;1497019176289510049;VetsService.vetsGET;8180E8360EF167C8C36591F51B010DBE;7587157997235877422;1497019176288599718;1497019176289501065;037cd135a8c1;1;1
$1;1497019176310100803;VetsService.vetsGET;6C004CE290D3A3C0B2F877FF78C3824E;7587157997235877428;1497019176309150710;1497019176310091906;037cd135a8c1;1;1
$1;1497019176331021667;VetsService.vetsGET;AF1E8992728D8919BCADB6C0C271F291;7587157997235877434;1497019176330095732;1497019176331012561;037cd135a8c1;1;1
$1;1497019176352023955;VetsService.vetsGET;B1ADE63623757FD376885FF0D9237F30;7587157997235877440;1497019176351034399;1497019176352014985;037cd135a8c1;1;1
$1;1497019176372802930;VetsService.vetsGET;073C1ED53D964E9A514A058CA6E389DE;7587157997235877446;1497019176371849177;1497019176372793591;037cd135a8c1;1;1
$1;1497019176393803613;VetsService.vetsGET;350F1B3B0C93C191415E31F8E8C69AD9;7587157997235877452;1497019176392857741;1497019176393794571;037cd135a8c1;1;1
$1;1497019176414950876;VetsService.vetsGET;33D6D798C49CE9CE8D45671E7E6FC2FF;7587157997235877458;1497019176414027514;1497019176414941714;037cd135a8c1;1;1
$1;1497019176436030052;VetsService.vetsGET;E271ACF6AF9CFA555BC326562F775330;7587157997235877464;1497019176434995711;1497019176436020685;037cd135a8c1;1;1
$1;1497019176462110604;VetsService.vetsGET;C817A2FE46FA5C1E81A3A3BBA4F2273B;7587157997235877470;1497019176461168246;1497019176462101463;037cd135a8c1;1;1
$1;1497019176762123639;VetsService.vetsGET;E3145F91BA7BAC9B77569117706214AD;7587157997235877476;1497019176761182473;1497019176762114624;037cd135a8c1;1;1
$1;1497019176980487625;VetsService.vetsGET;7B171B63564854087F831883A6F1EAA6;7587157997235877482;1497019176979371618;1497019176980476439;037cd135a8c1;1;1
$1;1497019177280402507;VetsService.vetsGET;2C2CE876FA12F89722F25F91731E3723;7587157997235877488;1497019177279386424;1497019177280393671;037cd135a8c1;1;1
$1;1497019177580529772;VetsService.vetsGET;E76A65FF77ADFF23E404822A077BBCF0;7587157997235877494;1497019177579536197;1497019177580520185;037cd135a8c1;1;1
$1;1497019177884370609;VetsService.vetsGET;36DF5DE89B1AE6B222EF9104C6E69331;7587157997235877500;1497019177879768219;1497019177884348478;037cd135a8c1;1;1
$1;1497019177906137318;VetsService.vetsGET;90D6B073433D54405365CE741B8AD0D1;7587157997235877506;1497019177905017732;1497019177906125707;037cd135a8c1;1;1
$1;1497019177927870794;VetsService.vetsGET;F5D2C51602A9F59748B3BB5F273FF1EB;7587157997235877512;1497019177926890513;1497019177927862720;037cd135a8c1;1;1
$1;1497019177956987720;VetsService.vetsGET;3C007C1CD76FAAD27EB95A7B05D3B60B;7587157997235877518;1497019177956042029;1497019177956978247;037cd135a8c1;1;1
$1;1497019177978891327;VetsService.vetsGET;57BD2762C1BF2186433F7720E0B28AF3;7587157997235877524;1497019177977966521;1497019177978882936;037cd135a8c1;1;1
$1;1497019178000562267;VetsService.vetsGET;4E6F3B2884DA349F9FF1AF4EA552BD2A;7587157997235877530;1497019177999605036;1497019178000553525;037cd135a8c1;1;1
$1;1497019178021732274;VetsService.vetsGET;5A9629F3508E30245736FDF7E2F3E2BD;7587157997235877536;1497019178020766829;1497019178021722898;037cd135a8c1;1;1
$1;1497019178044029799;VetsService.vetsGET;75A8571002A2C48501E8AEE6C238FC90;7587157997235877542;1497019178043033761;1497019178044020939;037cd135a8c1;1;1
$1;1497019178063811533;VetsService.vetsGET;5E40712BF12326E94B50C690FB4A754E;7587157997235877548;1497019178062796462;1497019178063802213;037cd135a8c1;1;1
$1;1497019178083428664;VetsService.vetsGET;60F74A3BA0E14092327865D8143ADBB0;7587157997235877554;1497019178082507311;1497019178083419106;037cd135a8c1;1;1
$1;1497019178102940847;VetsService.vetsGET;9F64C35BBC76A22050A190BEADDB3D49;7587157997235877560;1497019178102020861;1497019178102931737;037cd135a8c1;1;1
$1;1497019178122658477;VetsService.vetsGET;24E3E49C9861BD4BD494B4EF86654C24;7587157997235877566;1497019178121770699;1497019178122649235;037cd135a8c1;1;1
$1;1497019178143716552;VetsService.vetsGET;B436A2DCF765B6D8AF7D765A524D6E2B;7587157997235877572;1497019178142776529;1497019178143707924;037cd135a8c1;1;1
$1;1497019178165612678;VetsService.vetsGET;2911B831C4AB4C362783097FC164D7BC;7587157997235877578;1497019178164702655;1497019178165603591;037cd135a8c1;1;1
$1;1497019178186548836;VetsService.vetsGET;018EDAE12706DB057C89BA011A442DB2;7587157997235877584;1497019178185667394;1497019178186539972;037cd135a8c1;1;1
$1;1497019178207632430;VetsService.vetsGET;9BEA378F471F99F2FA75FE0EAA64FF4C;7587157997235877590;1497019178206682871;1497019178207623886;037cd135a8c1;1;1
$1;1497019178228427863;VetsService.vetsGET;206CF53A0E335443D7E49FB843F467E7;7587157997235877596;1497019178227518066;1497019178228419025;037cd135a8c1;1;1
$1;1497019178250066019;VetsService.vetsGET;5EA22E603CE8BE1EF78BF222AE912A55;7587157997235877602;1497019178249161074;1497019178250057283;037cd135a8c1;1;1
$1;1497019178271372273;VetsService.vetsGET;EABE092DB871602E10A994951060087E;7587157997235877608;1497019178270493455;1497019178271363542;037cd135a8c1;1;1
$1;1497019178293762761;VetsService.vetsGET;0CF28FD8D06E03D194503BBD5AD3F211;7587157997235877614;1497019178292806857;1497019178293753729;037cd135a8c1;1;1
$1;1497019178315659696;VetsService.vetsGET;43E9965D7CF513D13673F13840E76CA4;7587157997235877620;1497019178314656896;1497019178315651217;037cd135a8c1;1;1
$1;1497019178337537279;VetsService.vetsGET;A36BBBD715C4CD103EF77F40B079DA82;7587157997235877626;1497019178336580861;1497019178337528290;037cd135a8c1;1;1
$1;1497019178358001863;VetsService.vetsGET;8CBE77CD003F8EA0D16F6C6873D6D6CD;7587157997235877632;1497019178357039117;1497019178357992894;037cd135a8c1;1;1
$1;1497019178377820601;VetsService.vetsGET;B30CE7E2153692A919EFD2136ACBAE1E;7587157997235877638;1497019178376803757;1497019178377812095;037cd135a8c1;1;1
$1;1497019178397580854;VetsService.vetsGET;EC4033A32EC83188451D00B154F0426D;7587157997235877644;1497019178396633472;1497019178397571578;037cd135a8c1;1;1
$1;1497019178418872004;VetsService.vetsGET;24FEC153CA68CA390A29FE6F7E2D0430;7587157997235877650;1497019178417943764;1497019178418862615;037cd135a8c1;1;1
$1;1497019178440088862;VetsService.vetsGET;34B41E420943176492CE0E779E2A7EB1;7587157997235877656;1497019178439095037;1497019178440080265;037cd135a8c1;1;1
$1;1497019178461314017;VetsService.vetsGET;F2EEFB493EBFB9CE83ABFCDF6E3912EC;7587157997235877662;1497019178460365212;1497019178461305364;037cd135a8c1;1;1
$1;1497019178482309289;VetsService.vetsGET;3AFFD0D1ECBA6FFA0B3C4916D1BB65A9;7587157997235877668;1497019178481358958;1497019178482299977;037cd135a8c1;1;1
$1;1497019178503305510;VetsService.vetsGET;6C06D9DA0CA742D20CD2A3FF81B554A2;7587157997235877674;1497019178502387631;1497019178503296435;037cd135a8c1;1;1
$1;1497019178535736269;VetsService.vetsGET;385685D77AE0D017FDBC629818C62266;7587157997235877680;1497019178534460895;1497019178535721807;037cd135a8c1;1;1
$1;1497019178559001545;VetsService.vetsGET;6DC4CB3300049A3A8B3203B89FAFE0B0;7587157997235877686;1497019178558067112;1497019178558992084;037cd135a8c1;1;1
$1;1497019178580376443;VetsService.vetsGET;0F6C313B1DDDB7E3EC739D080C505DC7;7587157997235877692;1497019178579375103;1497019178580367316;037cd135a8c1;1;1
$1;1497019178601700273;VetsService.vetsGET;0178E63DA3D7946A4D1E506FF328C2F0;7587157997235877698;1497019178600713709;1497019178601690698;037cd135a8c1;1;1
$1;1497019178621265272;VetsService.vetsGET;CB71B7841608F5191A04DC28F34E28FE;7587157997235877704;1497019178620315154;1497019178621256061;037cd135a8c1;1;1
$1;1497019178641139249;VetsService.vetsGET;8DC29604474E5FB190C726DD982B7349;7587157997235877710;1497019178640202634;1497019178641130352;037cd135a8c1;1;1
$1;1497019178661156297;VetsService.vetsGET;B640788EDADD933CEE9E5635F4456000;7587157997235877716;1497019178660224935;1497019178661147720;037cd135a8c1;1;1
$1;1497019178681601037;VetsService.vetsGET;7C8AB7A0D965FA9590D563D079A5E684;7587157997235877722;1497019178680672427;1497019178681592064;037cd135a8c1;1;1
$1;1497019178702708648;VetsService.vetsGET;60A92802C9B747D589A3446FB193913A;7587157997235877728;1497019178701808597;1497019178702699281;037cd135a8c1;1;1
$1;1497019178724190171;VetsService.vetsGET;7E62E2768C611F338A180C61027BCE3C;7587157997235877734;1497019178723222589;1497019178724181187;037cd135a8c1;1;1
$1;1497019178745436040;VetsService.vetsGET;A4E94FE02AD45D3FAC355B42CD12BFAD;7587157997235877740;1497019178744495319;1497019178745426949;037cd135a8c1;1;1
$1;1497019178766918093;VetsService.vetsGET;45A131E33A53FDBF0E65ADD397C34EB8;7587157997235877746;1497019178766008488;1497019178766909023;037cd135a8c1;1;1
$1;1497019178787995822;VetsService.vetsGET;BB3DEC38FE37D03B9BB97E68B8432A89;7587157997235877752;1497019178787029696;1497019178787987033;037cd135a8c1;1;1
$1;1497019178808925533;VetsService.vetsGET;027E3104C6139A51D4E6112CC99EB478;7587157997235877758;1497019178807981743;1497019178808916248;037cd135a8c1;1;1
$1;1497019178830193824;VetsService.vetsGET;579270C3CAE77EACB57C44710E9E73EC;7587157997235877764;1497019178829136359;1497019178830182774;037cd135a8c1;1;1
$1;1497019178851507879;VetsService.vetsGET;7A54F13AF4EBE546355BB8AEB4E2C485;7587157997235877770;1497019178850440210;1497019178851499274;037cd135a8c1;1;1
$1;1497019178872505004;VetsService.vetsGET;94B672357CC40A32A58C2713B98A6C32;7587157997235877776;1497019178871563509;1497019178872495466;037cd135a8c1;1;1
$1;1497019178891994058;VetsService.vetsGET;77D727BE33B5BF51861630D4B2F8F9EF;7587157997235877782;1497019178891026618;1497019178891984892;037cd135a8c1;1;1
$1;1497019178911709172;VetsService.vetsGET;865EC20D27B4B11EF38F335A0A47E6D8;7587157997235877788;1497019178910716618;1497019178911700189;037cd135a8c1;1;1
$1;1497019178931520527;VetsService.vetsGET;076D3D1827E885784212AF0269F589A0;7587157997235877794;1497019178930581662;1497019178931509591;037cd135a8c1;1;1
$1;1497019178951064563;VetsService.vetsGET;979C38AA7C2D9D308A112DF0FB0048BC;7587157997235877800;1497019178950159737;1497019178951055461;037cd135a8c1;1;1
$1;1497019178972410688;VetsService.vetsGET;84181E3D42C106967644611795AA57C7;7587157997235877806;1497019178971440062;1497019178972401754;037cd135a8c1;1;1
$1;1497019178993666280;VetsService.vetsGET;EAC3C2E21BD428606F7901C4B2077C95;7587157997235877812;1497019178992734382;1497019178993657215;037cd135a8c1;1;1
$1;1497019179015012030;VetsService.vetsGET;0971C9ABE94A7BE0DFD91B97F4B64217;7587157997235877818;1497019179014043354;1497019179015003034;037cd135a8c1;1;1
$1;1497019179037287181;VetsService.vetsGET;3B4484E4E7103C093F53D886CF7697A4;7587157997235877824;1497019179036350490;1497019179037278141;037cd135a8c1;1;1
$1;1497019179058462994;VetsService.vetsGET;25A0479CF33BB705C211718FB7F680C4;7587157997235877830;1497019179057532333;1497019179058454050;037cd135a8c1;1;1
$1;1497019179080161379;VetsService.vetsGET;537313C6534E4B482B754B0BADACC584;7587157997235877836;1497019179079172595;1497019179080152566;037cd135a8c1;1;1
$1;1497019179109272225;VetsService.vetsGET;080E2FABE002B833E77AEABBED488FA5;7587157997235877842;1497019179108340360;1497019179109263036;037cd135a8c1;1;1
$1;1497019179130376877;VetsService.vetsGET;A44F4B91A3DF126CF77836C1735A9C19;7587157997235877848;1497019179129423753;1497019179130367886;037cd135a8c1;1;1
$1;1497019179151748174;VetsService.vetsGET;187B25109843623EB2447764519F9E5D;7587157997235877854;1497019179150735970;1497019179151739339;037cd135a8c1;1;1
$1;1497019179170860987;VetsService.vetsGET;548369B7008C23F3157A9B6D9E93A418;7587157997235877860;1497019179169932983;1497019179170852289;037cd135a8c1;1;1
$1;1497019179189859145;VetsService.vetsGET;7746C9A43645FE80EDFEEB79552E2F74;7587157997235877866;1497019179188909639;1497019179189849822;037cd135a8c1;1;1
$1;1497019179208886141;VetsService.vetsGET;A7F155FF4FEDA5FA138E5B7BB252AD7A;7587157997235877872;1497019179207933713;1497019179208876883;037cd135a8c1;1;1
$1;1497019179228061720;VetsService.vetsGET;993A4F1453094EBFC24D432A2CC9501F;7587157997235877878;1497019179227068246;1497019179228052078;037cd135a8c1;1;1
$1;1497019179248943028;VetsService.vetsGET;4AFFAF46C638306AB63FDE24C216E42E;7587157997235877884;1497019179247974275;1497019179248933767;037cd135a8c1;1;1
$1;1497019179269401326;VetsService.vetsGET;7067B3C633CB3B80FBA997A3DBCBDBAB;7587157997235877890;1497019179268462413;1497019179269391968;037cd135a8c1;1;1
$1;1497019179291125356;VetsService.vetsGET;48365C476E12B8C2BFBBA918533D8B76;7587157997235877896;1497019179290212465;1497019179291116283;037cd135a8c1;1;1
$1;1497019179312151897;VetsService.vetsGET;C8E536D1A1E0804B81FC25F43E9B0497;7587157997235877902;1497019179311165364;1497019179312143150;037cd135a8c1;1;1
$1;1497019179333060887;VetsService.vetsGET;5339437F95FCE4C761CBCB9CB261EE52;7587157997235877908;1497019179332126057;1497019179333051945;037cd135a8c1;1;1
$1;1497019179354055280;VetsService.vetsGET;3EBF85FFEB75BFC1DCD682873F805E97;7587157997235877914;1497019179353120623;1497019179354046227;037cd135a8c1;1;1
$1;1497019179375138398;VetsService.vetsGET;91570C0439A176A1562EC8543E35B59B;7587157997235877920;1497019179374219440;1497019179375129090;037cd135a8c1;1;1
$1;1497019179396753727;VetsService.vetsGET;8B7D4FD1FCD0A44A11B0676C2CB8EE3B;7587157997235877926;1497019179395804072;1497019179396744478;037cd135a8c1;1;1
$1;1497019179417626383;VetsService.vetsGET;25B9C3521CAF21A20471C5BD09345E9A;7587157997235877932;1497019179416675976;1497019179417616993;037cd135a8c1;1;1
$1;1497019179436599100;VetsService.vetsGET;96B8287C04B5650EB69BCA29DDDC6DB0;7587157997235877938;1497019179435640602;1497019179436589975;037cd135a8c1;1;1
$1;1497019179455616548;VetsService.vetsGET;555B83F821A2BD0F23EB9560AA587015;7587157997235877944;1497019179454619698;1497019179455607551;037cd135a8c1;1;1
$1;1497019179493132247;VetsService.vetsGET;319C0050B29E321EF8B042B71939189F;7587157997235877950;1497019179492176028;1497019179493123355;037cd135a8c1;1;1
$1;1497019179512839847;VetsService.vetsGET;3AAD0265DDCFC64FA160642C3B6C4F2E;7587157997235877956;1497019179511887880;1497019179512830348;037cd135a8c1;1;1
$1;1497019179533620604;VetsService.vetsGET;49955DB8B31EC05C9080A39993D324C3;7587157997235877962;1497019179532672720;1497019179533611199;037cd135a8c1;1;1
$1;1497019179554730453;VetsService.vetsGET;ACC1B2BBB2D1E22004B152DA03CB493B;7587157997235877968;1497019179553802689;1497019179554721140;037cd135a8c1;1;1
$1;1497019179575744371;VetsService.vetsGET;DED54227E934F8B30F2C5812293C6FA7;7587157997235877974;1497019179574776746;1497019179575735215;037cd135a8c1;1;1
$1;1497019179596886146;VetsService.vetsGET;2785F84EAD9136C2EC323408DA23B543;7587157997235877980;1497019179595949200;1497019179596877074;037cd135a8c1;1;1
$1;1497019179618578040;VetsService.vetsGET;90386D533EF7C9B85255FAE64B8EAB27;7587157997235877986;1497019179617636213;1497019179618569212;037cd135a8c1;1;1
$1;1497019179639571288;VetsService.vetsGET;8E73049C01F71EC978BDDE3CA74BB340;7587157997235877992;1497019179638620793;1497019179639562320;037cd135a8c1;1;1
$1;1497019179667102835;VetsService.vetsGET;2A03CA251864CDD6230F5B7DF994EBD5;7587157997235877998;1497019179666198295;1497019179667093942;037cd135a8c1;1;1
$1;1497019179688320524;VetsService.vetsGET;B52563AD991D99A0EC3A1A1DAF1B4AFE;7587157997235878004;1497019179687345524;1497019179688311609;037cd135a8c1;1;1
$1;1497019179709500176;VetsService.vetsGET;356141F1012308C93B4AD93CBF02920F;7587157997235878010;1497019179708569487;1497019179709490849;037cd135a8c1;1;1
$1;1497019179729261789;VetsService.vetsGET;70E56EAFED84CC2097849D0C831CF6C0;7587157997235878016;1497019179728348958;1497019179729252877;037cd135a8c1;1;1
$1;1497019179750171224;VetsService.vetsGET;CFC10C0EB7A82059445060ADF77B3C11;7587157997235878022;1497019179749217044;1497019179750161979;037cd135a8c1;1;1
$1;1497019179770369475;VetsService.vetsGET;4A3BA80BC5E1E588BCEE622AF5DF6924;7587157997235878028;1497019179769417842;1497019179770360558;037cd135a8c1;1;1
$1;1497019179789765835;VetsService.vetsGET;025567BB7B43AB86296E68BA8A3B9D9F;7587157997235878034;1497019179788808803;1497019179789756856;037cd135a8c1;1;1
$1;1497019179828848706;VetsService.vetsGET;9F5105585EA51AD85CBBAD92AF91E9DB;7587157997235878040;1497019179827781719;1497019179828838051;037cd135a8c1;1;1
$1;1497019179849855260;VetsService.vetsGET;C2D6B9F956BF1B6DF7FE369E48728B15;7587157997235878046;1497019179848897379;1497019179849846040;037cd135a8c1;1;1
$1;1497019179871012773;VetsService.vetsGET;5A5CA5CB027D5EF03CFF3663AFE74162;7587157997235878052;1497019179870070205;1497019179871003587;037cd135a8c1;1;1
$1;1497019179892763892;VetsService.vetsGET;161C4B3A8A99B12B5DC896E309B9B4AD;7587157997235878058;1497019179891789195;1497019179892754651;037cd135a8c1;1;1
$1;1497019179914531527;VetsService.vetsGET;E835D9B469FFE584237621183AF72C5F;7587157997235878064;1497019179913591575;1497019179914522720;037cd135a8c1;1;1
$1;1497019179946472991;VetsService.vetsGET;31572025A48C4CF0E61937E1F750FB26;7587157997235878070;1497019179945506455;1497019179946463517;037cd135a8c1;1;1
$1;1497019179967643268;VetsService.vetsGET;23D587D8CFB70A51903DA720B154A278;7587157997235878076;1497019179966633501;1497019179967634702;037cd135a8c1;1;1
$1;1497019179988579250;VetsService.vetsGET;14F9546BCF7D51A71CF1920B515877C2;7587157997235878082;1497019179987625637;1497019179988570376;037cd135a8c1;1;1
$1;1497019180009829259;VetsService.vetsGET;E65D37376C1EAE385CBF3D1BD8B546A5;7587157997235878088;1497019180008871440;1497019180009819882;037cd135a8c1;1;1
$1;1497019180030047046;VetsService.vetsGET;A06B62D260B7F3E179076537D6821749;7587157997235878094;1497019180029109892;1497019180030037901;037cd135a8c1;1;1
$1;1497019180049816890;VetsService.vetsGET;71A18BA3795EA0B29DB9ED85636F6B96;7587157997235878100;1497019180048878888;1497019180049807884;037cd135a8c1;1;1
$1;1497019180069435542;VetsService.vetsGET;ED48C0CE6CB8C7E4ED60C4039E57A272;7587157997235878106;1497019180068483180;1497019180069426203;037cd135a8c1;1;1
$1;1497019180089033954;VetsService.vetsGET;DFE559822A3058CACE8D3A155B5A32FA;7587157997235878112;1497019180088081259;1497019180089024523;037cd135a8c1;1;1
$1;1497019180109945107;VetsService.vetsGET;2AE91DFFDA8975ED96DA65F7143ADEB2;7587157997235878118;1497019180108992038;1497019180109935820;037cd135a8c1;1;1
$1;1497019180132250039;VetsService.vetsGET;A20AC0D160795A3A7A5120F6A5C24BD8;7587157997235878124;1497019180131232041;1497019180132240680;037cd135a8c1;1;1
$1;1497019180154483889;VetsService.vetsGET;8733558999B3DE5AF34067E619F03B17;7587157997235878130;1497019180153534979;1497019180154474693;037cd135a8c1;1;1
$1;1497019180176163596;VetsService.vetsGET;6C220E55342E32345770253E1059D673;7587157997235878136;1497019180175119502;1497019180176154584;037cd135a8c1;1;1
$1;1497019180197429605;VetsService.vetsGET;051E9AF2B24BB13AC6E913C5E7E795BB;7587157997235878142;1497019180196463087;1497019180197420289;037cd135a8c1;1;1
$1;1497019180218580227;VetsService.vetsGET;949948721D72B275BEFFF646E0B290B4;7587157997235878148;1497019180217647685;1497019180218570828;037cd135a8c1;1;1
$1;1497019180240027833;VetsService.vetsGET;788089128CED90FAC06BC10B7E51E526;7587157997235878154;1497019180239041691;1497019180240018670;037cd135a8c1;1;1
$1;1497019180261278537;VetsService.vetsGET;6E99E412C09ECF65855A2C215CA0FB4B;7587157997235878160;1497019180260329453;1497019180261269670;037cd135a8c1;1;1
$1;1497019180282750355;VetsService.vetsGET;4F0BE73DB2A17A55FA1CFC41E219ED34;7587157997235878166;1497019180281825559;1497019180282741327;037cd135a8c1;1;1
