$0;1496429344993339930;1.10;KIEKER-SINGLETON;8310d5ebc3f3;1;false;0;NANOSECONDS;1
$1;1496429563075741043;api.vetsGET;9477D4CC75F27686714F2C17231CD0D0;8425812690345151571;1496429563065209863;1496429563075738075;8310d5ebc3f3;0;0
$1;1496429563089398737;api.ownersGET;9477D4CC75F27686714F2C17231CD0D0;8425812690345151572;1496429563077104205;1496429563089396567;8310d5ebc3f3;0;0
$1;1496429563095550031;api.ownersNumberedGET;9477D4CC75F27686714F2C17231CD0D0;8425812690345151573;1496429563090481147;1496429563095548034;8310d5ebc3f3;0;0
$1;1496429563108906785;api.ownersNumberedPUT;9477D4CC75F27686714F2C17231CD0D0;8425812690345151574;1496429563101210540;1496429563108905428;8310d5ebc3f3;0;0
$1;1496429563118746754;api.visitsGET;9477D4CC75F27686714F2C17231CD0D0;8425812690345151576;1496429563111746086;1496429563118744512;8310d5ebc3f3;0;0
$1;1496429563121028939;HTTP_API-Gateway.gateway.GET;EB72ED661E4E453B36B7C6B99A971354;8425812690345151577;1496429563120034218;1496429563121010145;8310d5ebc3f3;0;0
$1;1496429563132342995;api.vetsGET;EB72ED661E4E453B36B7C6B99A971354;8425812690345151578;1496429563122054197;1496429563132341797;8310d5ebc3f3;0;0
$1;1496429563145292459;api.ownersGET;EB72ED661E4E453B36B7C6B99A971354;8425812690345151579;1496429563133357997;1496429563145290617;8310d5ebc3f3;0;0
$1;1496429563152019811;api.ownersNumberedGET;EB72ED661E4E453B36B7C6B99A971354;8425812690345151580;1496429563146295083;1496429563152018046;8310d5ebc3f3;0;0
$1;1496429563165728801;api.ownersNumberedPUT;EB72ED661E4E453B36B7C6B99A971354;8425812690345151581;1496429563157835713;1496429563165726566;8310d5ebc3f3;0;0
$1;1496429563175987614;api.visitsGET;EB72ED661E4E453B36B7C6B99A971354;8425812690345151583;1496429563168816048;1496429563175985204;8310d5ebc3f3;0;0
$1;1496429563178335317;HTTP_API-Gateway.gateway.GET;33AB90200E69A5E54C6AB67594918E4E;8425812690345151584;1496429563177359032;1496429563178317702;8310d5ebc3f3;0;0
$1;1496429563190011049;api.vetsGET;33AB90200E69A5E54C6AB67594918E4E;8425812690345151585;1496429563179344895;1496429563190009773;8310d5ebc3f3;0;0
$1;1496429563203728464;api.ownersGET;33AB90200E69A5E54C6AB67594918E4E;8425812690345151586;1496429563191062729;1496429563203726389;8310d5ebc3f3;0;0
$1;1496429563210037403;api.ownersNumberedGET;33AB90200E69A5E54C6AB67594918E4E;8425812690345151587;1496429563204868054;1496429563210035566;8310d5ebc3f3;0;0
$1;1496429563224127388;api.ownersNumberedPUT;33AB90200E69A5E54C6AB67594918E4E;8425812690345151588;1496429563215576224;1496429563224120800;8310d5ebc3f3;0;0
$1;1496429563234784804;api.visitsGET;33AB90200E69A5E54C6AB67594918E4E;8425812690345151590;1496429563227357120;1496429563234782465;8310d5ebc3f3;0;0
$1;1496429563236807321;HTTP_API-Gateway.gateway.GET;06B10E52F3842F091122B9B148B91182;8425812690345151591;1496429563235974960;1496429563236793505;8310d5ebc3f3;0;0
$1;1496429563248647480;api.vetsGET;06B10E52F3842F091122B9B148B91182;8425812690345151592;1496429563237780601;1496429563248646128;8310d5ebc3f3;0;0
$1;1496429563263504390;api.ownersGET;06B10E52F3842F091122B9B148B91182;8425812690345151593;1496429563249706552;1496429563263502271;8310d5ebc3f3;0;0
$1;1496429563270125247;api.ownersNumberedGET;06B10E52F3842F091122B9B148B91182;8425812690345151594;1496429563264453685;1496429563270123232;8310d5ebc3f3;0;0
$1;1496429563284058213;api.ownersNumberedPUT;06B10E52F3842F091122B9B148B91182;8425812690345151595;1496429563275849079;1496429563284055016;8310d5ebc3f3;0;0
$1;1496429563294526495;api.visitsGET;06B10E52F3842F091122B9B148B91182;8425812690345151597;1496429563286909184;1496429563294526288;8310d5ebc3f3;0;0
$1;1496429563296595127;HTTP_API-Gateway.gateway.GET;F4337DE97C8A419A6816728EE13D3535;8425812690345151598;1496429563295773454;1496429563296581090;8310d5ebc3f3;0;0
$1;1496429563308673952;api.vetsGET;F4337DE97C8A419A6816728EE13D3535;8425812690345151599;1496429563297835742;1496429563308672417;8310d5ebc3f3;0;0
$1;1496429563322718728;api.ownersGET;F4337DE97C8A419A6816728EE13D3535;8425812690345151600;1496429563309742516;1496429563322715910;8310d5ebc3f3;0;0
$1;1496429563329561274;api.ownersNumberedGET;F4337DE97C8A419A6816728EE13D3535;8425812690345151601;1496429563323769814;1496429563329559768;8310d5ebc3f3;0;0
$1;1496429563343977360;api.ownersNumberedPUT;F4337DE97C8A419A6816728EE13D3535;8425812690345151602;1496429563335207654;1496429563343976108;8310d5ebc3f3;0;0
$1;1496429563351292511;api.petsNumberedGET;F4337DE97C8A419A6816728EE13D3535;8425812690345151603;1496429563345179903;1496429563351290414;8310d5ebc3f3;0;0
$1;1496429563360258280;api.visitsGET;F4337DE97C8A419A6816728EE13D3535;8425812690345151604;1496429563352608888;1496429563360258140;8310d5ebc3f3;0;0
$1;1496429563362439713;HTTP_API-Gateway.gateway.GET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151605;1496429563361588980;1496429563362425068;8310d5ebc3f3;0;0
$1;1496429563374142018;api.vetsGET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151606;1496429563363471543;1496429563374141182;8310d5ebc3f3;0;0
$1;1496429563387063306;api.ownersGET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151607;1496429563374978272;1496429563387060860;8310d5ebc3f3;0;0
$1;1496429563392993478;api.ownersNumberedGET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151608;1496429563388108748;1496429563392991075;8310d5ebc3f3;0;0
$1;1496429563407178895;api.ownersNumberedPUT;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151609;1496429563398700693;1496429563407176951;8310d5ebc3f3;0;0
$1;1496429563415001808;api.petsNumberedGET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151610;1496429563408680358;1496429563414999282;8310d5ebc3f3;0;0
$1;1496429563423524297;api.visitsGET;B51E538FCA10AD36FF314C6A5F0E12DD;8425812690345151611;1496429563416152648;1496429563423522034;8310d5ebc3f3;0;0
$1;1496429563425714811;HTTP_API-Gateway.gateway.GET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151612;1496429563424876159;1496429563425699890;8310d5ebc3f3;0;0
$1;1496429563437589929;api.vetsGET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151613;1496429563426971864;1496429563437587581;8310d5ebc3f3;0;0
$1;1496429563451785073;api.ownersGET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151614;1496429563438565485;1496429563451782719;8310d5ebc3f3;0;0
$1;1496429563457667322;api.ownersNumberedGET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151615;1496429563452710796;1496429563457665652;8310d5ebc3f3;0;0
$1;1496429563470480950;api.ownersNumberedPUT;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151616;1496429563463387360;1496429563470479555;8310d5ebc3f3;0;0
$1;1496429563477239782;api.petsNumberedGET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151617;1496429563471662690;1496429563477238457;8310d5ebc3f3;0;0
$1;1496429563485729038;api.visitsGET;278304932B1A6AC82A9D8EBF4BE98AE6;8425812690345151618;1496429563478311893;1496429563485727530;8310d5ebc3f3;0;0
$1;1496429563487987648;HTTP_API-Gateway.gateway.GET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151619;1496429563487065069;1496429563487968838;8310d5ebc3f3;0;0
$1;1496429563499255985;api.vetsGET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151620;1496429563489013210;1496429563499248604;8310d5ebc3f3;0;0
$1;1496429563512732513;api.ownersGET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151621;1496429563500612257;1496429563512731097;8310d5ebc3f3;0;0
$1;1496429563518898718;api.ownersNumberedGET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151622;1496429563513833127;1496429563518896725;8310d5ebc3f3;0;0
$1;1496429563532933389;api.ownersNumberedPUT;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151623;1496429563524594642;1496429563532931626;8310d5ebc3f3;0;0
$1;1496429563541426616;api.petsNumberedGET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151624;1496429563534389947;1496429563541423657;8310d5ebc3f3;0;0
$1;1496429563550021358;api.visitsGET;E48B3294752BE40D80F3FFFA439BD3B8;8425812690345151625;1496429563542574194;1496429563550021358;8310d5ebc3f3;0;0
$1;1496429563552082230;HTTP_API-Gateway.gateway.GET;533C8B624A651A1FB8C893744AEAF982;8425812690345151626;1496429563551296485;1496429563552068411;8310d5ebc3f3;0;0
$1;1496429563564152187;api.vetsGET;533C8B624A651A1FB8C893744AEAF982;8425812690345151627;1496429563553061490;1496429563564149842;8310d5ebc3f3;0;0
$1;1496429563577159655;api.ownersGET;533C8B624A651A1FB8C893744AEAF982;8425812690345151628;1496429563565218681;1496429563577158210;8310d5ebc3f3;0;0
$1;1496429563593673322;api.petsNumberedGET;533C8B624A651A1FB8C893744AEAF982;8425812690345151631;1496429563587520714;1496429563593671552;8310d5ebc3f3;0;0
$1;1496429563601993737;api.visitsGET;533C8B624A651A1FB8C893744AEAF982;8425812690345151632;1496429563594840567;1496429563601993737;8310d5ebc3f3;0;0
$1;1496429563603890888;HTTP_API-Gateway.gateway.GET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151633;1496429563603201430;1496429563603880602;8310d5ebc3f3;0;0
$1;1496429563616939021;api.vetsGET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151634;1496429563605164219;1496429563616939021;8310d5ebc3f3;0;0
$1;1496429563629703222;api.ownersGET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151635;1496429563617870599;1496429563629701910;8310d5ebc3f3;0;0
$1;1496429563636349746;api.ownersNumberedGET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151636;1496429563630647538;1496429563636348560;8310d5ebc3f3;0;0
$1;1496429563649478467;api.ownersNumberedPUT;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151637;1496429563642066312;1496429563649475644;8310d5ebc3f3;0;0
$1;1496429563656363473;api.petsNumberedGET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151638;1496429563650650596;1496429563656360525;8310d5ebc3f3;0;0
$1;1496429563666116139;api.visitsGET;983832CCC9EC9287E104B3D48F2E8E18;8425812690345151639;1496429563657592243;1496429563666113596;8310d5ebc3f3;0;0
$1;1496429563668400622;HTTP_API-Gateway.gateway.GET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151640;1496429563667446064;1496429563668381833;8310d5ebc3f3;0;0
$1;1496429563680616438;api.vetsGET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151641;1496429563669500584;1496429563680616438;8310d5ebc3f3;0;0
$1;1496429563692957238;api.ownersGET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151642;1496429563681561355;1496429563692955555;8310d5ebc3f3;0;0
$1;1496429563698550644;api.ownersNumberedGET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151643;1496429563694020774;1496429563698549352;8310d5ebc3f3;0;0
$1;1496429563711275143;api.ownersNumberedPUT;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151644;1496429563704189113;1496429563711275143;8310d5ebc3f3;0;0
$1;1496429563717960084;api.petsNumberedGET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151645;1496429563712422070;1496429563717957239;8310d5ebc3f3;0;0
$1;1496429563727377768;api.visitsGET;C2321E18C0AB078D2DDDE00FC78EBB81;8425812690345151646;1496429563719105610;1496429563727376110;8310d5ebc3f3;0;0
$1;1496429563729747094;HTTP_API-Gateway.gateway.GET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151647;1496429563728791118;1496429563729726288;8310d5ebc3f3;0;0
$1;1496429563740831881;api.vetsGET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151648;1496429563730698945;1496429563740831591;8310d5ebc3f3;0;0
$1;1496429563752978321;api.ownersGET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151649;1496429563741714896;1496429563752977969;8310d5ebc3f3;0;0
$1;1496429563760007864;api.ownersNumberedGET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151650;1496429563754026497;1496429563760006841;8310d5ebc3f3;0;0
$1;1496429563773435898;api.ownersNumberedPUT;C6FF81519C85CA70AAE95503404A54E1;8425812690345151651;1496429563765883282;1496429563773435462;8310d5ebc3f3;0;0
$1;1496429563779857988;api.petsNumberedGET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151652;1496429563774560130;1496429563779856048;8310d5ebc3f3;0;0
$1;1496429563788436753;api.visitsGET;C6FF81519C85CA70AAE95503404A54E1;8425812690345151653;1496429563780908555;1496429563788435155;8310d5ebc3f3;0;0
$1;1496429563790513773;HTTP_API-Gateway.gateway.GET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151654;1496429563789604461;1496429563790498373;8310d5ebc3f3;0;0
$1;1496429563801809682;api.vetsGET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151655;1496429563791556597;1496429563801806685;8310d5ebc3f3;0;0
$1;1496429563813834135;api.ownersGET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151656;1496429563802854904;1496429563813832432;8310d5ebc3f3;0;0
$1;1496429563819329134;api.ownersNumberedGET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151657;1496429563814780413;1496429563819329134;8310d5ebc3f3;0;0
$1;1496429563831894529;api.ownersNumberedPUT;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151658;1496429563824882384;1496429563831893499;8310d5ebc3f3;0;0
$1;1496429563838276224;api.petsNumberedGET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151659;1496429563833039089;1496429563838274944;8310d5ebc3f3;0;0
$1;1496429563846770993;api.visitsGET;70DB0DCD46C2BC16B867DE5AED002443;8425812690345151660;1496429563839480663;1496429563846769366;8310d5ebc3f3;0;0
$1;1496429563849002405;HTTP_API-Gateway.gateway.GET;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151661;1496429563848076077;1496429563848983333;8310d5ebc3f3;0;0
$1;1496429563861109160;api.vetsGET;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151662;1496429563850004830;1496429563861105774;8310d5ebc3f3;0;0
$1;1496429563874634337;api.ownersGET;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151663;1496429563862231063;1496429563874632530;8310d5ebc3f3;0;0
$1;1496429563880790700;api.ownersNumberedGET;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151664;1496429563875635267;1496429563880790700;8310d5ebc3f3;0;0
$1;1496429563894200880;api.ownersNumberedPUT;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151665;1496429563886611578;1496429563894198293;8310d5ebc3f3;0;0
$1;1496429563906611919;api.visitsGET;2C101B4DE181E6D21DAACFDA51D7E025;8425812690345151667;1496429563898821895;1496429563906610237;8310d5ebc3f3;0;0
$1;1496429563908684491;HTTP_API-Gateway.gateway.GET;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151668;1496429563907746423;1496429563908667346;8310d5ebc3f3;0;0
$1;1496429563920637543;api.vetsGET;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151669;1496429563909676378;1496429563920636106;8310d5ebc3f3;0;0
$1;1496429563933721152;api.ownersGET;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151670;1496429563921741125;1496429563933718632;8310d5ebc3f3;0;0
$1;1496429563941909268;api.ownersNumberedGET;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151671;1496429563934581084;1496429563941907763;8310d5ebc3f3;0;0
$1;1496429563956283570;api.ownersNumberedPUT;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151672;1496429563947923893;1496429563956280736;8310d5ebc3f3;0;0
$1;1496429563966804008;api.visitsGET;57E863FD765EE8BE1DACD2618712EFD4;8425812690345151674;1496429563959178876;1496429563966802013;8310d5ebc3f3;0;0
$1;1496429563968940326;HTTP_API-Gateway.gateway.GET;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151675;1496429563968067998;1496429563968920311;8310d5ebc3f3;0;0
$1;1496429563980810266;api.vetsGET;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151676;1496429563970040184;1496429563980809987;8310d5ebc3f3;0;0
$1;1496429563993868064;api.ownersGET;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151677;1496429563981678065;1496429563993866084;8310d5ebc3f3;0;0
$1;1496429564000033238;api.ownersNumberedGET;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151678;1496429563994705553;1496429564000032428;8310d5ebc3f3;0;0
$1;1496429564013754426;api.ownersNumberedPUT;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151679;1496429564005762050;1496429564013751716;8310d5ebc3f3;0;0
$1;1496429564024786704;api.visitsGET;AA2862AD82D5E113BB3F4B8ED3010BD6;8425812690345151681;1496429564017311534;1496429564024784040;8310d5ebc3f3;0;0
$1;1496429564026946528;HTTP_API-Gateway.gateway.GET;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151682;1496429564026028560;1496429564026929066;8310d5ebc3f3;0;0
$1;1496429564038428215;api.vetsGET;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151683;1496429564028002017;1496429564038428215;8310d5ebc3f3;0;0
$1;1496429564051777780;api.ownersGET;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151684;1496429564039536906;1496429564051775447;8310d5ebc3f3;0;0
$1;1496429564058086715;api.ownersNumberedGET;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151685;1496429564052771979;1496429564058086715;8310d5ebc3f3;0;0
$1;1496429564070806924;api.ownersNumberedPUT;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151686;1496429564063783154;1496429564070806528;8310d5ebc3f3;0;0
$1;1496429564081152339;api.visitsGET;A3E4AD25E9706388BB3EF742C31FB49D;8425812690345151688;1496429564073985490;1496429564081152339;8310d5ebc3f3;0;0
$1;1496429564084095089;HTTP_API-Gateway.gateway.GET;CD9E4C15E0589E569772A180F02B7387;8425812690345151689;1496429564083151261;1496429564084079949;8310d5ebc3f3;0;0
$1;1496429564095989574;api.vetsGET;CD9E4C15E0589E569772A180F02B7387;8425812690345151690;1496429564085292237;1496429564095987004;8310d5ebc3f3;0;0
$1;1496429564110011957;api.ownersGET;CD9E4C15E0589E569772A180F02B7387;8425812690345151691;1496429564097019036;1496429564110010309;8310d5ebc3f3;0;0
$1;1496429564116139565;api.ownersNumberedGET;CD9E4C15E0589E569772A180F02B7387;8425812690345151692;1496429564111077418;1496429564116139565;8310d5ebc3f3;0;0
$1;1496429564130214766;api.ownersNumberedPUT;CD9E4C15E0589E569772A180F02B7387;8425812690345151693;1496429564121717349;1496429564130211529;8310d5ebc3f3;0;0
$1;1496429564137821475;api.petsNumberedGET;CD9E4C15E0589E569772A180F02B7387;8425812690345151694;1496429564131625432;1496429564137819051;8310d5ebc3f3;0;0
$1;1496429564146722625;api.visitsGET;CD9E4C15E0589E569772A180F02B7387;8425812690345151695;1496429564138999735;1496429564146718858;8310d5ebc3f3;0;0
$1;1496429564148437288;HTTP_API-Gateway.gateway.GET;8728C84BCD05AED05B4EB27A8D4206D9;8425812690345151696;1496429564147781614;1496429564148424919;8310d5ebc3f3;0;0
$1;1496429564160121612;api.vetsGET;8728C84BCD05AED05B4EB27A8D4206D9;8425812690345151697;1496429564149552453;1496429564160119509;8310d5ebc3f3;0;0
$1;1496429564173022280;api.ownersGET;8728C84BCD05AED05B4EB27A8D4206D9;8425812690345151698;1496429564161082728;1496429564173020758;8310d5ebc3f3;0;0
$1;1496429564188029378;api.petsNumberedGET;8728C84BCD05AED05B4EB27A8D4206D9;8425812690345151701;1496429564182342880;1496429564188028071;8310d5ebc3f3;0;0
$1;1496429564195838074;api.visitsGET;8728C84BCD05AED05B4EB27A8D4206D9;8425812690345151702;1496429564189103877;1496429564195837096;8310d5ebc3f3;0;0
$1;1496429564198038794;HTTP_API-Gateway.gateway.GET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151703;1496429564197150446;1496429564198016409;8310d5ebc3f3;0;0
$1;1496429564210130211;api.vetsGET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151704;1496429564199133041;1496429564210130211;8310d5ebc3f3;0;0
$1;1496429564222969933;api.ownersGET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151705;1496429564211174206;1496429564222968005;8310d5ebc3f3;0;0
$1;1496429564229053981;api.ownersNumberedGET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151706;1496429564223908069;1496429564229053981;8310d5ebc3f3;0;0
$1;1496429564243419498;api.ownersNumberedPUT;4BCF4AB3B666E19E545062183F9382AE;8425812690345151707;1496429564234776819;1496429564243417782;8310d5ebc3f3;0;0
$1;1496429564252044062;api.petsNumberedGET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151708;1496429564244900627;1496429564252041230;8310d5ebc3f3;0;0
$1;1496429564261074850;api.visitsGET;4BCF4AB3B666E19E545062183F9382AE;8425812690345151709;1496429564253221832;1496429564261072450;8310d5ebc3f3;0;0
$1;1496429564263485601;HTTP_API-Gateway.gateway.GET;AD8DA5DE298C61E545972C88E010E369;8425812690345151710;1496429564262476740;1496429564263467991;8310d5ebc3f3;0;0
$1;1496429564275341286;api.vetsGET;AD8DA5DE298C61E545972C88E010E369;8425812690345151711;1496429564264491146;1496429564275339506;8310d5ebc3f3;0;0
$1;1496429564288892010;api.ownersGET;AD8DA5DE298C61E545972C88E010E369;8425812690345151712;1496429564276352101;1496429564288890402;8310d5ebc3f3;0;0
$1;1496429564295530108;api.ownersNumberedGET;AD8DA5DE298C61E545972C88E010E369;8425812690345151713;1496429564289945993;1496429564295530108;8310d5ebc3f3;0;0
$1;1496429564310286073;api.ownersNumberedPUT;AD8DA5DE298C61E545972C88E010E369;8425812690345151714;1496429564301415078;1496429564310283743;8310d5ebc3f3;0;0
$1;1496429564318323500;api.petsNumberedGET;AD8DA5DE298C61E545972C88E010E369;8425812690345151715;1496429564311599058;1496429564318319487;8310d5ebc3f3;0;0
$1;1496429564327099670;api.visitsGET;AD8DA5DE298C61E545972C88E010E369;8425812690345151716;1496429564319565305;1496429564327098290;8310d5ebc3f3;0;0
$1;1496429564329451179;HTTP_API-Gateway.gateway.GET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151717;1496429564328426327;1496429564329432332;8310d5ebc3f3;0;0
$1;1496429564342261549;api.vetsGET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151718;1496429564330730792;1496429564342259129;8310d5ebc3f3;0;0
$1;1496429564355866135;api.ownersGET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151719;1496429564343397059;1496429564355864126;8310d5ebc3f3;0;0
$1;1496429564362335878;api.ownersNumberedGET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151720;1496429564357064673;1496429564362333858;8310d5ebc3f3;0;0
$1;1496429564376218999;api.ownersNumberedPUT;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151721;1496429564368078611;1496429564376216388;8310d5ebc3f3;0;0
$1;1496429564384469695;api.petsNumberedGET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151722;1496429564377529433;1496429564384467529;8310d5ebc3f3;0;0
$1;1496429564393506080;api.visitsGET;FA61693A20BE21DEE8E2D1C99E4A4DD6;8425812690345151723;1496429564385802125;1496429564393504333;8310d5ebc3f3;0;0
$1;1496429564395748874;HTTP_API-Gateway.gateway.GET;2A1879397E9C97003617E6494A71D79B;8425812690345151724;1496429564394828850;1496429564395729594;8310d5ebc3f3;0;0
$1;1496429564407544173;api.vetsGET;2A1879397E9C97003617E6494A71D79B;8425812690345151725;1496429564396716090;1496429564407538956;8310d5ebc3f3;0;0
$1;1496429564421124610;api.ownersGET;2A1879397E9C97003617E6494A71D79B;8425812690345151726;1496429564408701030;1496429564421124456;8310d5ebc3f3;0;0
$1;1496429564427923491;api.ownersNumberedGET;2A1879397E9C97003617E6494A71D79B;8425812690345151727;1496429564422044005;1496429564427920706;8310d5ebc3f3;0;0
$1;1496429564441675556;api.ownersNumberedPUT;2A1879397E9C97003617E6494A71D79B;8425812690345151728;1496429564434071334;1496429564441673214;8310d5ebc3f3;0;0
$1;1496429564450203015;api.petsNumberedGET;2A1879397E9C97003617E6494A71D79B;8425812690345151729;1496429564442846935;1496429564450200661;8310d5ebc3f3;0;0
$1;1496429564460084789;api.visitsGET;2A1879397E9C97003617E6494A71D79B;8425812690345151730;1496429564451675228;1496429564460084789;8310d5ebc3f3;0;0
$1;1496429564462501185;HTTP_API-Gateway.gateway.GET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151731;1496429564461563625;1496429564462481184;8310d5ebc3f3;0;0
$1;1496429564474928856;api.vetsGET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151732;1496429564463544508;1496429564474927417;8310d5ebc3f3;0;0
$1;1496429564488472919;api.ownersGET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151733;1496429564475951242;1496429564488470780;8310d5ebc3f3;0;0
$1;1496429564495492151;api.ownersNumberedGET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151734;1496429564489737929;1496429564495489189;8310d5ebc3f3;0;0
$1;1496429564511084174;api.ownersNumberedPUT;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151735;1496429564501937377;1496429564511080999;8310d5ebc3f3;0;0
$1;1496429564519758071;api.petsNumberedGET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151736;1496429564512637437;1496429564519755442;8310d5ebc3f3;0;0
$1;1496429564529756702;api.visitsGET;F4245AC7B08A9DF59EFE2ED527E0F488;8425812690345151737;1496429564521133397;1496429564529753447;8310d5ebc3f3;0;0
$1;1496429564532115677;HTTP_API-Gateway.gateway.GET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151738;1496429564530963410;1496429564532090508;8310d5ebc3f3;0;0
$1;1496429564546250178;api.vetsGET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151739;1496429564533369700;1496429564546242935;8310d5ebc3f3;0;0
$1;1496429564560239235;api.ownersGET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151740;1496429564547448137;1496429564560239235;8310d5ebc3f3;0;0
$1;1496429564567851583;api.ownersNumberedGET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151741;1496429564561381160;1496429564567849265;8310d5ebc3f3;0;0
$1;1496429564583710130;api.ownersNumberedPUT;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151742;1496429564574857844;1496429564583706981;8310d5ebc3f3;0;0
$1;1496429564591998827;api.petsNumberedGET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151743;1496429564585109760;1496429564591995972;8310d5ebc3f3;0;0
$1;1496429564604743797;api.visitsGET;C28B5EC27801BBEE4F73EA0D492150B3;8425812690345151744;1496429564593175393;1496429564604740847;8310d5ebc3f3;0;0
$1;1496429564607195591;HTTP_API-Gateway.gateway.GET;B7BF37E697530A3AE5CB96B33E7C1209;8425812690345151745;1496429564606069752;1496429564607174082;8310d5ebc3f3;0;0
$1;1496429564620739145;api.vetsGET;B7BF37E697530A3AE5CB96B33E7C1209;8425812690345151746;1496429564608382915;1496429564620735835;8310d5ebc3f3;0;0
$1;1496429564634860074;api.ownersGET;B7BF37E697530A3AE5CB96B33E7C1209;8425812690345151747;1496429564621811608;1496429564634857607;8310d5ebc3f3;0;0
