$0;1496595994620176098;1.10;KIEKER-SINGLETON;fe18f5d47736;1;false;0;NANOSECONDS;1
$1;1496596217943432173;api.ownersNumberedGET;017DC4DF73EE0FC6B90E9D69075663CA;4047469427610899040;1496596217938521178;1496596217943431233;fe18f5d47736;0;0
$1;1496596217957288653;api.ownersNumberedPUT;017DC4DF73EE0FC6B90E9D69075663CA;4047469427610899041;1496596217949249905;1496596217957287836;fe18f5d47736;0;0
$1;1496596217967668996;api.visitsGET;017DC4DF73EE0FC6B90E9D69075663CA;4047469427610899043;1496596217960040214;1496596217967666573;fe18f5d47736;0;0
$1;1496596217969958301;HTTP_API-Gateway.gateway.GET;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899044;1496596217969081747;1496596217969943741;fe18f5d47736;0;0
$1;1496596217981259316;api.vetsGET;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899045;1496596217970888400;1496596217981256909;fe18f5d47736;0;0
$1;1496596217994983919;api.ownersGET;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899046;1496596217982152058;1496596217994982876;fe18f5d47736;0;0
$1;1496596218005630544;api.ownersNumberedGET;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899047;1496596217995933326;1496596218005628015;fe18f5d47736;0;0
$1;1496596218020623273;api.ownersNumberedPUT;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899048;1496596218011763785;1496596218020621448;fe18f5d47736;0;0
$1;1496596218031693311;api.visitsGET;B5594EE072785A7C333D7B8CC17A8D80;4047469427610899050;1496596218023331669;1496596218031691208;fe18f5d47736;0;0
$1;1496596218033852497;HTTP_API-Gateway.gateway.GET;94287BFA2DADB6ABEA10614360287AAB;4047469427610899051;1496596218032944518;1496596218033837927;fe18f5d47736;0;0
$1;1496596218047383648;api.vetsGET;94287BFA2DADB6ABEA10614360287AAB;4047469427610899052;1496596218034753591;1496596218047381558;fe18f5d47736;0;0
$1;1496596218061342851;api.ownersGET;94287BFA2DADB6ABEA10614360287AAB;4047469427610899053;1496596218048469931;1496596218061341154;fe18f5d47736;0;0
$1;1496596218066825124;api.ownersNumberedGET;94287BFA2DADB6ABEA10614360287AAB;4047469427610899054;1496596218062242816;1496596218066823790;fe18f5d47736;0;0
$1;1496596218079450556;api.ownersNumberedPUT;94287BFA2DADB6ABEA10614360287AAB;4047469427610899055;1496596218072606496;1496596218079448750;fe18f5d47736;0;0
$1;1496596218089769330;api.visitsGET;94287BFA2DADB6ABEA10614360287AAB;4047469427610899057;1496596218082073814;1496596218089767452;fe18f5d47736;0;0
$1;1496596218091781364;HTTP_API-Gateway.gateway.GET;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899058;1496596218090867169;1496596218091766912;fe18f5d47736;0;0
$1;1496596218103465081;api.vetsGET;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899059;1496596218092748019;1496596218103462919;fe18f5d47736;0;0
$1;1496596218116811517;api.ownersGET;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899060;1496596218104606500;1496596218116810235;fe18f5d47736;0;0
$1;1496596218122293940;api.ownersNumberedGET;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899061;1496596218117576493;1496596218122292657;fe18f5d47736;0;0
$1;1496596218135334235;api.ownersNumberedPUT;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899062;1496596218128027092;1496596218135332593;fe18f5d47736;0;0
$1;1496596218145548877;api.visitsGET;C61F8EDC361D54D51C0D30BE541F96C7;4047469427610899064;1496596218137832061;1496596218145547034;fe18f5d47736;0;0
$1;1496596218147572097;HTTP_API-Gateway.gateway.GET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899065;1496596218146670693;1496596218147558253;fe18f5d47736;0;0
$1;1496596218159103535;api.vetsGET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899066;1496596218148502038;1496596218159101289;fe18f5d47736;0;0
$1;1496596218172792103;api.ownersGET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899067;1496596218160065552;1496596218172789778;fe18f5d47736;0;0
$1;1496596218178398745;api.ownersNumberedGET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899068;1496596218173699696;1496596218178397031;fe18f5d47736;0;0
$1;1496596218191532317;api.ownersNumberedPUT;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899069;1496596218184193156;1496596218191530976;fe18f5d47736;0;0
$1;1496596218199367723;api.petsNumberedGET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899070;1496596218192627233;1496596218199365750;fe18f5d47736;0;0
$1;1496596218207687971;api.visitsGET;C496B5260A29AFFEF416DFD7C281FAD5;4047469427610899071;1496596218200352622;1496596218207686141;fe18f5d47736;0;0
$1;1496596218209699312;HTTP_API-Gateway.gateway.GET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899072;1496596218208827172;1496596218209684418;fe18f5d47736;0;0
$1;1496596218220700513;api.vetsGET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899073;1496596218210612433;1496596218220698708;fe18f5d47736;0;0
$1;1496596218234222011;api.ownersGET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899074;1496596218221576768;1496596218234220429;fe18f5d47736;0;0
$1;1496596218240005649;api.ownersNumberedGET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899075;1496596218235031425;1496596218240004190;fe18f5d47736;0;0
$1;1496596218253762753;api.ownersNumberedPUT;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899076;1496596218245802241;1496596218253761431;fe18f5d47736;0;0
$1;1496596218262089149;api.petsNumberedGET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899077;1496596218254980785;1496596218262087748;fe18f5d47736;0;0
$1;1496596218270489850;api.visitsGET;97E88E2E4D2F2DDA21439FFF5BCA2F82;4047469427610899078;1496596218263081321;1496596218270488175;fe18f5d47736;0;0
$1;1496596218272599744;HTTP_API-Gateway.gateway.GET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899079;1496596218271727858;1496596218272585264;fe18f5d47736;0;0
$1;1496596218284211514;api.vetsGET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899080;1496596218273639089;1496596218284209606;fe18f5d47736;0;0
$1;1496596218297455134;api.ownersGET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899081;1496596218285146921;1496596218297453476;fe18f5d47736;0;0
$1;1496596218302999914;api.ownersNumberedGET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899082;1496596218298385505;1496596218302998417;fe18f5d47736;0;0
$1;1496596218315825240;api.ownersNumberedPUT;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899083;1496596218308667460;1496596218315823876;fe18f5d47736;0;0
$1;1496596218322363792;api.petsNumberedGET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899084;1496596218316874226;1496596218322362477;fe18f5d47736;0;0
$1;1496596218330689025;api.visitsGET;433BB4337C004BA5EA1D96532DAC55DE;4047469427610899085;1496596218323359104;1496596218330687315;fe18f5d47736;0;0
$1;1496596218332604914;HTTP_API-Gateway.gateway.GET;751DA97DAB4DB172AAC2F5BAC0BEEE0E;4047469427610899086;1496596218331830602;1496596218332591840;fe18f5d47736;0;0
$1;1496596218344111510;api.vetsGET;751DA97DAB4DB172AAC2F5BAC0BEEE0E;4047469427610899087;1496596218333515896;1496596218344109718;fe18f5d47736;0;0
$1;1496596218357839428;api.ownersGET;751DA97DAB4DB172AAC2F5BAC0BEEE0E;4047469427610899088;1496596218344959950;1496596218357837737;fe18f5d47736;0;0
$1;1496596218373746135;api.petsNumberedGET;751DA97DAB4DB172AAC2F5BAC0BEEE0E;4047469427610899091;1496596218367335802;1496596218373744792;fe18f5d47736;0;0
$1;1496596218382903906;api.visitsGET;751DA97DAB4DB172AAC2F5BAC0BEEE0E;4047469427610899092;1496596218374889305;1496596218382901897;fe18f5d47736;0;0
$1;1496596218385123222;HTTP_API-Gateway.gateway.GET;6653119A0D2D49B8F5E969222E83491D;4047469427610899093;1496596218384256363;1496596218385109024;fe18f5d47736;0;0
$1;1496596218396700869;api.vetsGET;6653119A0D2D49B8F5E969222E83491D;4047469427610899094;1496596218386044102;1496596218396699060;fe18f5d47736;0;0
$1;1496596218409831283;api.ownersGET;6653119A0D2D49B8F5E969222E83491D;4047469427610899095;1496596218397755499;1496596218409829696;fe18f5d47736;0;0
$1;1496596218415803320;api.ownersNumberedGET;6653119A0D2D49B8F5E969222E83491D;4047469427610899096;1496596218410799405;1496596218415801876;fe18f5d47736;0;0
$1;1496596218429040158;api.ownersNumberedPUT;6653119A0D2D49B8F5E969222E83491D;4047469427610899097;1496596218421502983;1496596218429038552;fe18f5d47736;0;0
$1;1496596218435981541;api.petsNumberedGET;6653119A0D2D49B8F5E969222E83491D;4047469427610899098;1496596218430171938;1496596218435980086;fe18f5d47736;0;0
$1;1496596218444302026;api.visitsGET;6653119A0D2D49B8F5E969222E83491D;4047469427610899099;1496596218437018082;1496596218444299960;fe18f5d47736;0;0
$1;1496596218446374783;HTTP_API-Gateway.gateway.GET;15A411D24904526E06A01778C4B27899;4047469427610899100;1496596218445478940;1496596218446360113;fe18f5d47736;0;0
$1;1496596218458223441;api.vetsGET;15A411D24904526E06A01778C4B27899;4047469427610899101;1496596218447404088;1496596218458221334;fe18f5d47736;0;0
$1;1496596218471811351;api.ownersGET;15A411D24904526E06A01778C4B27899;4047469427610899102;1496596218459254724;1496596218471809767;fe18f5d47736;0;0
$1;1496596218477828234;api.ownersNumberedGET;15A411D24904526E06A01778C4B27899;4047469427610899103;1496596218472772564;1496596218477826547;fe18f5d47736;0;0
$1;1496596218491148383;api.ownersNumberedPUT;15A411D24904526E06A01778C4B27899;4047469427610899104;1496596218483501360;1496596218491146313;fe18f5d47736;0;0
$1;1496596218498536366;api.petsNumberedGET;15A411D24904526E06A01778C4B27899;4047469427610899105;1496596218492381121;1496596218498534844;fe18f5d47736;0;0
$1;1496596218508404035;api.visitsGET;15A411D24904526E06A01778C4B27899;4047469427610899106;1496596218500059456;1496596218508401221;fe18f5d47736;0;0
$1;1496596218510658300;HTTP_API-Gateway.gateway.GET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899107;1496596218509764487;1496596218510638876;fe18f5d47736;0;0
$1;1496596218521924116;api.vetsGET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899108;1496596218511607223;1496596218521922895;fe18f5d47736;0;0
$1;1496596218535251796;api.ownersGET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899109;1496596218522802125;1496596218535249462;fe18f5d47736;0;0
$1;1496596218540800616;api.ownersNumberedGET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899110;1496596218536016976;1496596218540799357;fe18f5d47736;0;0
$1;1496596218553787079;api.ownersNumberedPUT;7F2498437F86539ED5DE5C9E3071B231;4047469427610899111;1496596218546462926;1496596218553785685;fe18f5d47736;0;0
$1;1496596218560495957;api.petsNumberedGET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899112;1496596218554845468;1496596218560494146;fe18f5d47736;0;0
$1;1496596218569852988;api.visitsGET;7F2498437F86539ED5DE5C9E3071B231;4047469427610899113;1496596218561497331;1496596218569851362;fe18f5d47736;0;0
$1;1496596218571694094;HTTP_API-Gateway.gateway.GET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899114;1496596218570908046;1496596218571680695;fe18f5d47736;0;0
$1;1496596218582351953;api.vetsGET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899115;1496596218572491980;1496596218582350270;fe18f5d47736;0;0
$1;1496596218595579521;api.ownersGET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899116;1496596218583330172;1496596218595578214;fe18f5d47736;0;0
$1;1496596218601187927;api.ownersNumberedGET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899117;1496596218596420547;1496596218601187452;fe18f5d47736;0;0
$1;1496596218614037407;api.ownersNumberedPUT;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899118;1496596218606895337;1496596218614037046;fe18f5d47736;0;0
$1;1496596218624136019;api.petsNumberedGET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899119;1496596218616949366;1496596218624133522;fe18f5d47736;0;0
$1;1496596218633776915;api.visitsGET;9C3FC3BB70BF3B9178033B302AA5CC3C;4047469427610899120;1496596218625196621;1496596218633774390;fe18f5d47736;0;0
$1;1496596218636056657;HTTP_API-Gateway.gateway.GET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899121;1496596218635110281;1496596218636041375;fe18f5d47736;0;0
$1;1496596218647372583;api.vetsGET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899122;1496596218637056607;1496596218647367661;fe18f5d47736;0;0
$1;1496596218660544603;api.ownersGET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899123;1496596218648409401;1496596218660543181;fe18f5d47736;0;0
$1;1496596218666116910;api.ownersNumberedGET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899124;1496596218661413069;1496596218666115582;fe18f5d47736;0;0
$1;1496596218679387426;api.ownersNumberedPUT;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899125;1496596218671696627;1496596218679385812;fe18f5d47736;0;0
$1;1496596218687055036;api.petsNumberedGET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899126;1496596218680465531;1496596218687053585;fe18f5d47736;0;0
$1;1496596218696264876;api.visitsGET;18E9E0BE3033EF69947B2E9030B800E2;4047469427610899127;1496596218688196889;1496596218696262971;fe18f5d47736;0;0
$1;1496596218698358694;HTTP_API-Gateway.gateway.GET;7723CE23793A570D742BC065D8E22DD2;4047469427610899128;1496596218697460053;1496596218698343576;fe18f5d47736;0;0
$1;1496596218710181109;api.vetsGET;7723CE23793A570D742BC065D8E22DD2;4047469427610899129;1496596218699649000;1496596218710178454;fe18f5d47736;0;0
$1;1496596218723666757;api.ownersGET;7723CE23793A570D742BC065D8E22DD2;4047469427610899130;1496596218711070194;1496596218723665795;fe18f5d47736;0;0
$1;1496596218729333147;api.ownersNumberedGET;7723CE23793A570D742BC065D8E22DD2;4047469427610899131;1496596218724527244;1496596218729331562;fe18f5d47736;0;0
$1;1496596218742537942;api.ownersNumberedPUT;7723CE23793A570D742BC065D8E22DD2;4047469427610899132;1496596218735063125;1496596218742536397;fe18f5d47736;0;0
$1;1496596218753968115;api.visitsGET;7723CE23793A570D742BC065D8E22DD2;4047469427610899134;1496596218745666477;1496596218753966374;fe18f5d47736;0;0
$1;1496596218756097049;HTTP_API-Gateway.gateway.GET;219F7D1A7B205F50FF30F436BC343C65;4047469427610899135;1496596218755146385;1496596218756078577;fe18f5d47736;0;0
$1;1496596218767756888;api.vetsGET;219F7D1A7B205F50FF30F436BC343C65;4047469427610899136;1496596218757085084;1496596218767755366;fe18f5d47736;0;0
$1;1496596218781521983;api.ownersGET;219F7D1A7B205F50FF30F436BC343C65;4047469427610899137;1496596218768829187;1496596218781520445;fe18f5d47736;0;0
$1;1496596218787231312;api.ownersNumberedGET;219F7D1A7B205F50FF30F436BC343C65;4047469427610899138;1496596218782379271;1496596218787231143;fe18f5d47736;0;0
$1;1496596218800213454;api.ownersNumberedPUT;219F7D1A7B205F50FF30F436BC343C65;4047469427610899139;1496596218793018152;1496596218800210056;fe18f5d47736;0;0
$1;1496596218810926156;api.visitsGET;219F7D1A7B205F50FF30F436BC343C65;4047469427610899141;1496596218802947631;1496596218810923339;fe18f5d47736;0;0
$1;1496596218812663589;HTTP_API-Gateway.gateway.GET;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899142;1496596218811976713;1496596218812651411;fe18f5d47736;0;0
$1;1496596218824240068;api.vetsGET;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899143;1496596218813596594;1496596218824238643;fe18f5d47736;0;0
$1;1496596218837501124;api.ownersGET;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899144;1496596218825071504;1496596218837498789;fe18f5d47736;0;0
$1;1496596218842885132;api.ownersNumberedGET;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899145;1496596218838236779;1496596218842883755;fe18f5d47736;0;0
$1;1496596218855868097;api.ownersNumberedPUT;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899146;1496596218848527474;1496596218855866586;fe18f5d47736;0;0
$1;1496596218866494863;api.visitsGET;AB7840D4FB0FC28D6F45DF843D6061D4;4047469427610899148;1496596218858526599;1496596218866493248;fe18f5d47736;0;0
$1;1496596218869114831;HTTP_API-Gateway.gateway.GET;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899149;1496596218868114240;1496596218869096841;fe18f5d47736;0;0
$1;1496596218881314575;api.vetsGET;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899150;1496596218870050733;1496596218881311881;fe18f5d47736;0;0
$1;1496596218894923365;api.ownersGET;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899151;1496596218882280203;1496596218894921704;fe18f5d47736;0;0
$1;1496596218901192525;api.ownersNumberedGET;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899152;1496596218895898827;1496596218901190806;fe18f5d47736;0;0
$1;1496596218914471817;api.ownersNumberedPUT;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899153;1496596218906879382;1496596218914469906;fe18f5d47736;0;0
$1;1496596218925663920;api.visitsGET;64BAD2999076FB413AD4E1EA212DEB6A;4047469427610899155;1496596218917241306;1496596218925661747;fe18f5d47736;0;0
$1;1496596218927818605;HTTP_API-Gateway.gateway.GET;A91B5EAA87F0AA6636A5DFFEC696712C;4047469427610899156;1496596218926893415;1496596218927803634;fe18f5d47736;0;0
$1;1496596218939746071;api.vetsGET;A91B5EAA87F0AA6636A5DFFEC696712C;4047469427610899157;1496596218928797721;1496596218939743423;fe18f5d47736;0;0
$1;1496596218953459636;api.ownersGET;A91B5EAA87F0AA6636A5DFFEC696712C;4047469427610899158;1496596218940744527;1496596218953457838;fe18f5d47736;0;0
$1;1496596218969020007;api.petsNumberedGET;A91B5EAA87F0AA6636A5DFFEC696712C;4047469427610899161;1496596218963058627;1496596218969018425;fe18f5d47736;0;0
$1;1496596218978275975;api.visitsGET;A91B5EAA87F0AA6636A5DFFEC696712C;4047469427610899162;1496596218970428526;1496596218978274358;fe18f5d47736;0;0
$1;1496596218980559868;HTTP_API-Gateway.gateway.GET;63A0DEB4E556039C4C07953379255C55;4047469427610899163;1496596218979681238;1496596218980545249;fe18f5d47736;0;0
$1;1496596218991741547;api.vetsGET;63A0DEB4E556039C4C07953379255C55;4047469427610899164;1496596218981508964;1496596218991739122;fe18f5d47736;0;0
$1;1496596219006006545;api.ownersGET;63A0DEB4E556039C4C07953379255C55;4047469427610899165;1496596218992679353;1496596219006004915;fe18f5d47736;0;0
$1;1496596219012241693;api.ownersNumberedGET;63A0DEB4E556039C4C07953379255C55;4047469427610899166;1496596219006950410;1496596219012240227;fe18f5d47736;0;0
$1;1496596219026081085;api.ownersNumberedPUT;63A0DEB4E556039C4C07953379255C55;4047469427610899167;1496596219018094720;1496596219026079345;fe18f5d47736;0;0
$1;1496596219033777045;api.petsNumberedGET;63A0DEB4E556039C4C07953379255C55;4047469427610899168;1496596219027232681;1496596219033775096;fe18f5d47736;0;0
$1;1496596219042104406;api.visitsGET;63A0DEB4E556039C4C07953379255C55;4047469427610899169;1496596219034948120;1496596219042102426;fe18f5d47736;0;0
$1;1496596219044341940;HTTP_API-Gateway.gateway.GET;42F25CE621558D1F371BDE72006BF413;4047469427610899170;1496596219043459940;1496596219044327396;fe18f5d47736;0;0
$1;1496596219055463544;api.vetsGET;42F25CE621558D1F371BDE72006BF413;4047469427610899171;1496596219045306058;1496596219055461266;fe18f5d47736;0;0
$1;1496596219068807153;api.ownersGET;42F25CE621558D1F371BDE72006BF413;4047469427610899172;1496596219056494815;1496596219068805600;fe18f5d47736;0;0
$1;1496596219074639995;api.ownersNumberedGET;42F25CE621558D1F371BDE72006BF413;4047469427610899173;1496596219069757712;1496596219074638300;fe18f5d47736;0;0
$1;1496596219088156020;api.ownersNumberedPUT;42F25CE621558D1F371BDE72006BF413;4047469427610899174;1496596219080411916;1496596219088154253;fe18f5d47736;0;0
$1;1496596219095817901;api.petsNumberedGET;42F25CE621558D1F371BDE72006BF413;4047469427610899175;1496596219089271615;1496596219095816176;fe18f5d47736;0;0
$1;1496596219103466523;api.visitsGET;42F25CE621558D1F371BDE72006BF413;4047469427610899176;1496596219096867985;1496596219103464951;fe18f5d47736;0;0
$1;1496596219105503044;HTTP_API-Gateway.gateway.GET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899177;1496596219104620937;1496596219105487908;fe18f5d47736;0;0
$1;1496596219116697559;api.vetsGET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899178;1496596219106433356;1496596219116695136;fe18f5d47736;0;0
$1;1496596219130187621;api.ownersGET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899179;1496596219117642195;1496596219130185868;fe18f5d47736;0;0
$1;1496596219136065810;api.ownersNumberedGET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899180;1496596219131086468;1496596219136064263;fe18f5d47736;0;0
$1;1496596219149505919;api.ownersNumberedPUT;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899181;1496596219141868449;1496596219149504132;fe18f5d47736;0;0
$1;1496596219156653525;api.petsNumberedGET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899182;1496596219150660451;1496596219156651952;fe18f5d47736;0;0
$1;1496596219164163920;api.visitsGET;1475C9C83792F69B8CB1C8820F6F051D;4047469427610899183;1496596219157807306;1496596219164162395;fe18f5d47736;0;0
$1;1496596219166180028;HTTP_API-Gateway.gateway.GET;C9964F939290621785BE07DDF0175DE3;4047469427610899184;1496596219165294137;1496596219166165661;fe18f5d47736;0;0
$1;1496596219177495566;api.vetsGET;C9964F939290621785BE07DDF0175DE3;4047469427610899185;1496596219167085125;1496596219177493116;fe18f5d47736;0;0
$1;1496596219190947002;api.ownersGET;C9964F939290621785BE07DDF0175DE3;4047469427610899186;1496596219178457053;1496596219190945452;fe18f5d47736;0;0
$1;1496596219196929436;api.ownersNumberedGET;C9964F939290621785BE07DDF0175DE3;4047469427610899187;1496596219191940777;1496596219196928025;fe18f5d47736;0;0
$1;1496596219210250475;api.ownersNumberedPUT;C9964F939290621785BE07DDF0175DE3;4047469427610899188;1496596219202767794;1496596219210248233;fe18f5d47736;0;0
$1;1496596219217316706;api.petsNumberedGET;C9964F939290621785BE07DDF0175DE3;4047469427610899189;1496596219211425700;1496596219217314795;fe18f5d47736;0;0
$1;1496596219224670252;api.visitsGET;C9964F939290621785BE07DDF0175DE3;4047469427610899190;1496596219218567596;1496596219224664105;fe18f5d47736;0;0
$1;1496596219226587929;HTTP_API-Gateway.gateway.GET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899191;1496596219225720754;1496596219226573331;fe18f5d47736;0;0
$1;1496596219237795518;api.vetsGET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899192;1496596219227525108;1496596219237793484;fe18f5d47736;0;0
$1;1496596219250970402;api.ownersGET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899193;1496596219238667372;1496596219250968716;fe18f5d47736;0;0
$1;1496596219257011016;api.ownersNumberedGET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899194;1496596219251771897;1496596219257009188;fe18f5d47736;0;0
$1;1496596219273087727;api.ownersNumberedPUT;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899195;1496596219262751219;1496596219273085030;fe18f5d47736;0;0
$1;1496596219281378238;api.petsNumberedGET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899196;1496596219274474565;1496596219281376878;fe18f5d47736;0;0
$1;1496596219289780386;api.visitsGET;804130E6952FE2E4B6226FC6CEAE60D2;4047469427610899197;1496596219282445682;1496596219289778627;fe18f5d47736;0;0
$1;1496596219292141121;HTTP_API-Gateway.gateway.GET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899198;1496596219291120507;1496596219292124226;fe18f5d47736;0;0
$1;1496596219304087898;api.vetsGET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899199;1496596219293126834;1496596219304086118;fe18f5d47736;0;0
$1;1496596219317284985;api.ownersGET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899200;1496596219305066555;1496596219317283624;fe18f5d47736;0;0
$1;1496596219323123216;api.ownersNumberedGET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899201;1496596219318287720;1496596219323121839;fe18f5d47736;0;0
$1;1496596219336792093;api.ownersNumberedPUT;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899202;1496596219328797868;1496596219336791866;fe18f5d47736;0;0
$1;1496596219344249267;api.petsNumberedGET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899203;1496596219338120241;1496596219344247873;fe18f5d47736;0;0
$1;1496596219353444459;api.visitsGET;BB615E04542DE23B0B16AB1B0936DE75;4047469427610899204;1496596219345232623;1496596219353443053;fe18f5d47736;0;0
$1;1496596219355534346;HTTP_API-Gateway.gateway.GET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899205;1496596219354643574;1496596219355514859;fe18f5d47736;0;0
$1;1496596219366249758;api.vetsGET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899206;1496596219356467795;1496596219366244938;fe18f5d47736;0;0
$1;1496596219380641847;api.ownersGET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899207;1496596219367105858;1496596219380641173;fe18f5d47736;0;0
$1;1496596219386733487;api.ownersNumberedGET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899208;1496596219381555284;1496596219386732041;fe18f5d47736;0;0
$1;1496596219399934706;api.ownersNumberedPUT;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899209;1496596219392348783;1496596219399934706;fe18f5d47736;0;0
$1;1496596219407930236;api.petsNumberedGET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899210;1496596219400932671;1496596219407927378;fe18f5d47736;0;0
$1;1496596219417165736;api.visitsGET;B319F7D2F28880C6612534DD02D9EBBD;4047469427610899211;1496596219409305398;1496596219417164352;fe18f5d47736;0;0
$1;1496596219419275012;HTTP_API-Gateway.gateway.GET;E1B8800035D42005D696F8573758BE27;4047469427610899212;1496596219418356135;1496596219419254700;fe18f5d47736;0;0
$1;1496596219430610141;api.vetsGET;E1B8800035D42005D696F8573758BE27;4047469427610899213;1496596219420236462;1496596219430607881;fe18f5d47736;0;0
$1;1496596219442771507;api.ownersGET;E1B8800035D42005D696F8573758BE27;4047469427610899214;1496596219431581943;1496596219442770209;fe18f5d47736;0;0
$1;1496596219448350927;api.ownersNumberedGET;E1B8800035D42005D696F8573758BE27;4047469427610899215;1496596219443704344;1496596219448348879;fe18f5d47736;0;0
$1;1496596219461222454;api.ownersNumberedPUT;E1B8800035D42005D696F8573758BE27;4047469427610899216;1496596219454098327;1496596219461220501;fe18f5d47736;0;0
$1;1496596219468440398;api.petsNumberedGET;E1B8800035D42005D696F8573758BE27;4047469427610899217;1496596219462324049;1496596219468438731;fe18f5d47736;0;0
$1;1496596219476023332;api.visitsGET;E1B8800035D42005D696F8573758BE27;4047469427610899218;1496596219469502347;1496596219476021995;fe18f5d47736;0;0
$1;1496596219479864542;HTTP_API-Gateway.gateway.GET;6C6FA6E57A532A5E0F72C2340715FFFF;4047469427610899219;1496596219478857309;1496596219479846995;fe18f5d47736;0;0
$1;1496596219491314715;api.vetsGET;6C6FA6E57A532A5E0F72C2340715FFFF;4047469427610899220;1496596219480889589;1496596219491312125;fe18f5d47736;0;0
$1;1496596219503998792;api.ownersGET;6C6FA6E57A532A5E0F72C2340715FFFF;4047469427610899221;1496596219492322014;1496596219503997512;fe18f5d47736;0;0
