$0;1494868693079977016;1.10;KIEKER-SINGLETON;7a3908937685;1;false;0;NANOSECONDS;1
$1;1494868782109261865;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874820;1494868782105101516;1494868782109261155;7a3908937685;2;2
$1;1494868782116189363;HTTP_VisitsService.GET;19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874820;1494868782104775617;1494868782116168767;7a3908937685;1;1
$1;1494868782135930243;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874821;1494868782131028901;1494868782135928231;7a3908937685;4;4
$1;1494868782136318042;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874821;1494868782136152191;1494868782136317453;7a3908937685;5;4
$1;1494868782137565572;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874821;1494868782130098596;1494868782137564339;7a3908937685;3;3
$1;1494868782137680648;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874821;1494868782130089269;1494868782137680044;7a3908937685;2;2
$1;1494868782137938630;HTTP_VisitsService.POST;19F48B96EDEE33CAC15E74FC4E57FB5A;6922595577221874821;1494868782129303103;1494868782137929200;7a3908937685;1;1
$1;1494868782432887160;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7643FEC05710912B3692DF1ECE591D0F;6922595577221874828;1494868782431681014;1494868782432885481;7a3908937685;4;4
$1;1494868782433771837;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7643FEC05710912B3692DF1ECE591D0F;6922595577221874828;1494868782431033813;1494868782433770606;7a3908937685;3;3
$1;1494868782433870516;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7643FEC05710912B3692DF1ECE591D0F;6922595577221874828;1494868782431027971;1494868782433869857;7a3908937685;2;2
$1;1494868782434780471;HTTP_VisitsService.GET;7643FEC05710912B3692DF1ECE591D0F;6922595577221874828;1494868782430721097;1494868782434772002;7a3908937685;1;1
$1;1494868782464339095;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);7643FEC05710912B3692DF1ECE591D0F;6922595577221874829;1494868782463156141;1494868782464337212;7a3908937685;4;4
$1;1494868782464662191;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7643FEC05710912B3692DF1ECE591D0F;6922595577221874829;1494868782464447384;1494868782464661533;7a3908937685;5;4
$1;1494868782465348014;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;7643FEC05710912B3692DF1ECE591D0F;6922595577221874829;1494868782462658802;1494868782465347199;7a3908937685;3;3
$1;1494868782465443910;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);7643FEC05710912B3692DF1ECE591D0F;6922595577221874829;1494868782462651242;1494868782465443430;7a3908937685;2;2
$1;1494868782465765292;HTTP_VisitsService.POST;7643FEC05710912B3692DF1ECE591D0F;6922595577221874829;1494868782461398869;1494868782465755177;7a3908937685;1;1
$1;1494868782702660961;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874836;1494868782701322204;1494868782702659284;7a3908937685;4;4
$1;1494868782703569700;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874836;1494868782700561053;1494868782703568718;7a3908937685;3;3
$1;1494868782703681445;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874836;1494868782700555530;1494868782703680764;7a3908937685;2;2
$1;1494868782705850542;HTTP_VisitsService.GET;5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874836;1494868782700260905;1494868782705839081;7a3908937685;1;1
$1;1494868782724748470;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874837;1494868782723401650;1494868782724746783;7a3908937685;4;4
$1;1494868782725199872;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874837;1494868782724997047;1494868782725199252;7a3908937685;5;4
$1;1494868782725894253;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874837;1494868782718782355;1494868782725893307;7a3908937685;3;3
$1;1494868782725974990;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874837;1494868782718776024;1494868782725974437;7a3908937685;2;2
$1;1494868782726329371;HTTP_VisitsService.POST;5EF148F3CC1CC78A350E05151F0EFCBC;6922595577221874837;1494868782717954688;1494868782726320140;7a3908937685;1;1
$1;1494868783011532894;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);185EAFB1ED830AA252A9C00EC91B2654;6922595577221874844;1494868783009894889;1494868783011530915;7a3908937685;4;4
$1;1494868783012474540;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);185EAFB1ED830AA252A9C00EC91B2654;6922595577221874844;1494868783009249821;1494868783012473466;7a3908937685;3;3
$1;1494868783012574399;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);185EAFB1ED830AA252A9C00EC91B2654;6922595577221874844;1494868783009244032;1494868783012573810;7a3908937685;2;2
$1;1494868783015207226;HTTP_VisitsService.GET;185EAFB1ED830AA252A9C00EC91B2654;6922595577221874844;1494868783008317458;1494868783015191064;7a3908937685;1;1
$1;1494868783034973642;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);185EAFB1ED830AA252A9C00EC91B2654;6922595577221874845;1494868783033539842;1494868783034971681;7a3908937685;4;4
$1;1494868783035326780;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;185EAFB1ED830AA252A9C00EC91B2654;6922595577221874845;1494868783035155884;1494868783035326188;7a3908937685;5;4
$1;1494868783036171060;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;185EAFB1ED830AA252A9C00EC91B2654;6922595577221874845;1494868783030446824;1494868783036169355;7a3908937685;3;3
$1;1494868783036256633;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);185EAFB1ED830AA252A9C00EC91B2654;6922595577221874845;1494868783030437344;1494868783036255925;7a3908937685;2;2
$1;1494868783036749228;HTTP_VisitsService.POST;185EAFB1ED830AA252A9C00EC91B2654;6922595577221874845;1494868783029376316;1494868783036699362;7a3908937685;1;1
$1;1494868783254008291;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874852;1494868783251478287;1494868783254006518;7a3908937685;4;4
$1;1494868783254972853;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874852;1494868783250763254;1494868783254971748;7a3908937685;3;3
$1;1494868783255061279;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874852;1494868783250757482;1494868783255060756;7a3908937685;2;2
$1;1494868783256984009;HTTP_VisitsService.GET;6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874852;1494868783250409036;1494868783256970489;7a3908937685;1;1
$1;1494868783275537691;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874853;1494868783270284256;1494868783275535950;7a3908937685;4;4
$1;1494868783275884566;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874853;1494868783275688705;1494868783275884202;7a3908937685;5;4
$1;1494868783276749160;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874853;1494868783269756750;1494868783276748206;7a3908937685;3;3
$1;1494868783276867850;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874853;1494868783269749968;1494868783276867351;7a3908937685;2;2
$1;1494868783277268678;HTTP_VisitsService.POST;6E49C119CCE0F30CF2D5D72DE96ED328;6922595577221874853;1494868783268449189;1494868783277077872;7a3908937685;1;1
$1;1494868783503905005;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874860;1494868783500014633;1494868783503903235;7a3908937685;4;4
$1;1494868783505017566;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874860;1494868783499351491;1494868783505016423;7a3908937685;3;3
$1;1494868783505112120;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874860;1494868783499342625;1494868783505111559;7a3908937685;2;2
$1;1494868783508489007;HTTP_VisitsService.GET;68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874860;1494868783499027025;1494868783508477855;7a3908937685;1;1
$1;1494868783523847377;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874861;1494868783522697828;1494868783523845828;7a3908937685;4;4
$1;1494868783525027342;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874861;1494868783523968829;1494868783525026517;7a3908937685;5;4
$1;1494868783525821461;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874861;1494868783522090190;1494868783525820036;7a3908937685;3;3
$1;1494868783525927094;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874861;1494868783522083475;1494868783525926536;7a3908937685;2;2
$1;1494868783526314698;HTTP_VisitsService.POST;68D36A903DA9D7FAEE77A92ED8E7FE35;6922595577221874861;1494868783520883952;1494868783526277961;7a3908937685;1;1
$1;1494868783887307066;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6C1A96895D099273358D2F02C17C94BC;6922595577221874868;1494868783876934184;1494868783887305306;7a3908937685;4;4
$1;1494868783888443281;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6C1A96895D099273358D2F02C17C94BC;6922595577221874868;1494868783874699559;1494868783888441955;7a3908937685;3;3
$1;1494868783888562767;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6C1A96895D099273358D2F02C17C94BC;6922595577221874868;1494868783874693690;1494868783888562117;7a3908937685;2;2
$1;1494868783890330848;HTTP_VisitsService.GET;6C1A96895D099273358D2F02C17C94BC;6922595577221874868;1494868783874362933;1494868783890314658;7a3908937685;1;1
$1;1494868783918325121;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);6C1A96895D099273358D2F02C17C94BC;6922595577221874869;1494868783907298463;1494868783918323020;7a3908937685;4;4
$1;1494868783918668052;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6C1A96895D099273358D2F02C17C94BC;6922595577221874869;1494868783918447978;1494868783918667301;7a3908937685;5;4
$1;1494868783920492971;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;6C1A96895D099273358D2F02C17C94BC;6922595577221874869;1494868783901114555;1494868783920491585;7a3908937685;3;3
$1;1494868783920947407;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);6C1A96895D099273358D2F02C17C94BC;6922595577221874869;1494868783901107520;1494868783920945356;7a3908937685;2;2
$1;1494868783921266206;HTTP_VisitsService.POST;6C1A96895D099273358D2F02C17C94BC;6922595577221874869;1494868783900298200;1494868783921258000;7a3908937685;1;1
$1;1494868784125836840;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9B080F0DFE6082057A672C1A90879909;6922595577221874876;1494868784124643102;1494868784125835179;7a3908937685;4;4
$1;1494868784126818124;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9B080F0DFE6082057A672C1A90879909;6922595577221874876;1494868784123932575;1494868784126816500;7a3908937685;3;3
$1;1494868784126965988;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9B080F0DFE6082057A672C1A90879909;6922595577221874876;1494868784123926915;1494868784126965468;7a3908937685;2;2
$1;1494868784128947983;HTTP_VisitsService.GET;9B080F0DFE6082057A672C1A90879909;6922595577221874876;1494868784123612678;1494868784128937824;7a3908937685;1;1
$1;1494868784141791633;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);9B080F0DFE6082057A672C1A90879909;6922595577221874877;1494868784140676667;1494868784141790086;7a3908937685;4;4
$1;1494868784142063479;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;9B080F0DFE6082057A672C1A90879909;6922595577221874877;1494868784141905342;1494868784142063106;7a3908937685;5;4
$1;1494868784142913595;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;9B080F0DFE6082057A672C1A90879909;6922595577221874877;1494868784140184152;1494868784142912276;7a3908937685;3;3
$1;1494868784143035653;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);9B080F0DFE6082057A672C1A90879909;6922595577221874877;1494868784140172756;1494868784143035116;7a3908937685;2;2
$1;1494868784143432128;HTTP_VisitsService.POST;9B080F0DFE6082057A672C1A90879909;6922595577221874877;1494868784139295358;1494868784143423617;7a3908937685;1;1
$1;1494868784409962086;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874884;1494868784408789967;1494868784409960423;7a3908937685;4;4
$1;1494868784410870383;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874884;1494868784408153041;1494868784410869239;7a3908937685;3;3
$1;1494868784410950889;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874884;1494868784408132846;1494868784410950309;7a3908937685;2;2
$1;1494868784416284621;HTTP_VisitsService.GET;41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874884;1494868784407800096;1494868784416264984;7a3908937685;1;1
$1;1494868784429941704;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874885;1494868784428827763;1494868784429939579;7a3908937685;4;4
$1;1494868784430322149;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874885;1494868784430184663;1494868784430321693;7a3908937685;5;4
$1;1494868784431007733;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874885;1494868784428308072;1494868784431006820;7a3908937685;3;3
$1;1494868784431201580;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874885;1494868784428301586;1494868784431201065;7a3908937685;2;2
$1;1494868784431477553;HTTP_VisitsService.POST;41FF5F6FD6B0EBEC8DC9B0A1525B24F2;6922595577221874885;1494868784427465217;1494868784431462129;7a3908937685;1;1
$1;1494868784732530959;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);52A9F57011FCC1E9800C026E8CB15411;6922595577221874892;1494868784731280663;1494868784732529299;7a3908937685;4;4
$1;1494868784733498500;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);52A9F57011FCC1E9800C026E8CB15411;6922595577221874892;1494868784730545094;1494868784733496975;7a3908937685;3;3
$1;1494868784733639743;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);52A9F57011FCC1E9800C026E8CB15411;6922595577221874892;1494868784730539697;1494868784733639242;7a3908937685;2;2
$1;1494868784737623929;HTTP_VisitsService.GET;52A9F57011FCC1E9800C026E8CB15411;6922595577221874892;1494868784730246085;1494868784737610788;7a3908937685;1;1
$1;1494868784758528887;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);52A9F57011FCC1E9800C026E8CB15411;6922595577221874893;1494868784757290734;1494868784758527249;7a3908937685;4;4
$1;1494868784758851564;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;52A9F57011FCC1E9800C026E8CB15411;6922595577221874893;1494868784758704797;1494868784758851014;7a3908937685;5;4
$1;1494868784759700999;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;52A9F57011FCC1E9800C026E8CB15411;6922595577221874893;1494868784751237118;1494868784759699964;7a3908937685;3;3
$1;1494868784759776197;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);52A9F57011FCC1E9800C026E8CB15411;6922595577221874893;1494868784751230000;1494868784759775656;7a3908937685;2;2
$1;1494868784759994932;HTTP_VisitsService.POST;52A9F57011FCC1E9800C026E8CB15411;6922595577221874893;1494868784748958373;1494868784759986350;7a3908937685;1;1
$1;1494868785036573696;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);78EFA271BC062C9C301371129D27E873;6922595577221874900;1494868785035352857;1494868785036571863;7a3908937685;4;4
$1;1494868785041835211;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);78EFA271BC062C9C301371129D27E873;6922595577221874900;1494868785034678958;1494868785041833690;7a3908937685;3;3
$1;1494868785041938407;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);78EFA271BC062C9C301371129D27E873;6922595577221874900;1494868785034673301;1494868785041937328;7a3908937685;2;2
$1;1494868785043019179;HTTP_VisitsService.GET;78EFA271BC062C9C301371129D27E873;6922595577221874900;1494868785034347349;1494868785043010365;7a3908937685;1;1
$1;1494868785075139948;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);78EFA271BC062C9C301371129D27E873;6922595577221874901;1494868785073831619;1494868785075137971;7a3908937685;4;4
$1;1494868785075457782;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;78EFA271BC062C9C301371129D27E873;6922595577221874901;1494868785075293091;1494868785075457418;7a3908937685;5;4
$1;1494868785080282375;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;78EFA271BC062C9C301371129D27E873;6922595577221874901;1494868785065678679;1494868785080280480;7a3908937685;3;3
$1;1494868785087755469;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);78EFA271BC062C9C301371129D27E873;6922595577221874901;1494868785065671515;1494868785087753808;7a3908937685;2;2
$1;1494868785088041327;HTTP_VisitsService.POST;78EFA271BC062C9C301371129D27E873;6922595577221874901;1494868785064869487;1494868785088032303;7a3908937685;1;1
$1;1494868785385813047;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BCE0E618F92E85D1591DA2A857CCF037;6922595577221874908;1494868785384486060;1494868785385811295;7a3908937685;4;4
$1;1494868785386857277;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BCE0E618F92E85D1591DA2A857CCF037;6922595577221874908;1494868785383763594;1494868785386855866;7a3908937685;3;3
$1;1494868785387032393;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BCE0E618F92E85D1591DA2A857CCF037;6922595577221874908;1494868785383757706;1494868785387031783;7a3908937685;2;2
$1;1494868785387918783;HTTP_VisitsService.GET;BCE0E618F92E85D1591DA2A857CCF037;6922595577221874908;1494868785383398755;1494868785387910149;7a3908937685;1;1
$1;1494868785401715491;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);BCE0E618F92E85D1591DA2A857CCF037;6922595577221874909;1494868785400508540;1494868785401713851;7a3908937685;4;4
$1;1494868785401994964;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.save(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;BCE0E618F92E85D1591DA2A857CCF037;6922595577221874909;1494868785401841591;1494868785401994433;7a3908937685;5;4
$1;1494868785402749591;public void org.springframework.samples.petclinic.visits.application.VisitService.saveVisit(org.springframework.samples.petclinic.visits.domain.model.visit.Visit) throws org.springframework.dao.DataAccessException;BCE0E618F92E85D1591DA2A857CCF037;6922595577221874909;1494868785400000946;1494868785402748420;7a3908937685;3;3
$1;1494868785402857146;public void org.springframework.samples.petclinic.visits.boundary.web.VisitResource.create(org.springframework.samples.petclinic.visits.domain.model.visit.Visit,int);BCE0E618F92E85D1591DA2A857CCF037;6922595577221874909;1494868785399993971;1494868785402856558;7a3908937685;2;2
$1;1494868785403167948;HTTP_VisitsService.POST;BCE0E618F92E85D1591DA2A857CCF037;6922595577221874909;1494868785399242373;1494868785403151913;7a3908937685;1;1
$1;1494868785621020458;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874916;1494868785619572394;1494868785621018646;7a3908937685;4;4
$1;1494868785622132494;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874916;1494868785618532234;1494868785622130917;7a3908937685;3;3
$1;1494868785622254278;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874916;1494868785618526168;1494868785622253673;7a3908937685;2;2
$1;1494868785624221536;HTTP_VisitsService.GET;7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874916;1494868785618185030;1494868785624209315;7a3908937685;1;1
$1;1494868785647344068;public abstract org.springframework.samples.petclinic.visits.domain.model.visit.Visit org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findOneByDateAndPetId(java.util.Date,int);7F66EAA1DEE60E8CA661ED816B594F5D;6922595577221874917;1494868785642297373;1494868785647342245;7a3908937685;4;4
