$0;1498244332876549940;1.10;KIEKER-SINGLETON;77e0b40609c3;1;false;0;NANOSECONDS;1
$1;1498245217911673552;api.ownersGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336468;1498245217046024738;1498245217911667893;77e0b40609c3;0;0
$1;1498245218417962730;api.ownersNumberedGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336469;1498245217914614841;1498245218417955763;77e0b40609c3;0;0
$1;1498245218846525407;api.petsNumberedGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336470;1498245218431714845;1498245218846519104;77e0b40609c3;0;0
$1;1498245219368816147;api.visitsGET;30C6CC274C2CEDB06B8CB230134A86CD;2954079880578336471;1498245218931844374;1498245219368809162;77e0b40609c3;0;0
$1;1498245219467602408;_API-Gateway.gateway.GET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336472;1498245219460733485;1498245219467571836;77e0b40609c3;0;0
$1;1498245219991985251;api.vetsGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336473;1498245219470961336;1498245219991977634;77e0b40609c3;0;0
$1;1498245220873105164;api.ownersGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336474;1498245220032324925;1498245220873098501;77e0b40609c3;0;0
$1;1498245221431874029;api.ownersNumberedGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336475;1498245220875160269;1498245221431867087;77e0b40609c3;0;0
$1;1498245221879773861;api.petsNumberedGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336476;1498245221439559797;1498245221879767431;77e0b40609c3;0;0
$1;1498245222223329671;api.visitsGET;17B74A2A19B28CD03C8F55F7AC54780B;2954079880578336477;1498245221881690899;1498245222223323322;77e0b40609c3;0;0
$1;1498245222233728266;_API-Gateway.gateway.GET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336478;1498245222232386683;1498245222233702364;77e0b40609c3;0;0
$1;1498245222895376642;api.vetsGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336479;1498245222235214317;1498245222895370858;77e0b40609c3;0;0
$1;1498245223831042192;api.ownersGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336480;1498245222931638096;1498245223831034529;77e0b40609c3;0;0
$1;1498245224331989632;api.ownersNumberedGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336481;1498245223833345343;1498245224331982593;77e0b40609c3;0;0
$1;1498245224775088754;api.petsNumberedGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336482;1498245224340305896;1498245224775081405;77e0b40609c3;0;0
$1;1498245225117893527;api.visitsGET;DB35C2FBBE782DCCFB0E5396DED45618;2954079880578336483;1498245224777168739;1498245225117885992;77e0b40609c3;0;0
$1;1498245225123163944;_API-Gateway.gateway.GET;044C655B8555A3C57973522C2EF06405;2954079880578336484;1498245225121766787;1498245225123137907;77e0b40609c3;0;0
$1;1498245225720317721;api.vetsGET;044C655B8555A3C57973522C2EF06405;2954079880578336485;1498245225125073440;1498245225720311475;77e0b40609c3;0;0
$1;1498245226609197862;api.ownersGET;044C655B8555A3C57973522C2EF06405;2954079880578336486;1498245225731526261;1498245226609189885;77e0b40609c3;0;0
$1;1498245227136896104;api.ownersNumberedGET;044C655B8555A3C57973522C2EF06405;2954079880578336487;1498245226634008992;1498245227136888350;77e0b40609c3;0;0
$1;1498245227599592659;api.petsNumberedGET;044C655B8555A3C57973522C2EF06405;2954079880578336488;1498245227171785776;1498245227599584993;77e0b40609c3;0;0
$1;1498245227951424176;api.visitsGET;044C655B8555A3C57973522C2EF06405;2954079880578336489;1498245227601728622;1498245227951417989;77e0b40609c3;0;0
$1;1498245228034408305;_API-Gateway.gateway.GET;64C2D876B72BF0741E65159F292AB16C;2954079880578336490;1498245228032285818;1498245228034381173;77e0b40609c3;0;0
$1;1498245228615299612;api.vetsGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336491;1498245228036368226;1498245228615293051;77e0b40609c3;0;0
$1;1498245229525763415;api.ownersGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336492;1498245228631675070;1498245229525756020;77e0b40609c3;0;0
$1;1498245230062485673;api.ownersNumberedGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336493;1498245229533989493;1498245230062478724;77e0b40609c3;0;0
$1;1498245230613855884;api.petsNumberedGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336494;1498245230138472402;1498245230613849441;77e0b40609c3;0;0
$1;1498245230982507509;api.visitsGET;64C2D876B72BF0741E65159F292AB16C;2954079880578336495;1498245230633133592;1498245230982501283;77e0b40609c3;0;0
$1;1498245230985890147;_API-Gateway.gateway.GET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336496;1498245230984608992;1498245230985864139;77e0b40609c3;0;0
$1;1498245231498860015;api.vetsGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336497;1498245230987526349;1498245231498853325;77e0b40609c3;0;0
$1;1498245232415343355;api.ownersGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336498;1498245231531571130;1498245232415335166;77e0b40609c3;0;0
$1;1498245232914428703;api.ownersNumberedGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336499;1498245232418091416;1498245232914423254;77e0b40609c3;0;0
$1;1498245233262280861;api.visitsGET;30E0BCCEB93FE9DEBAAA461EA49C5CC5;2954079880578336501;1498245232923450449;1498245233262274897;77e0b40609c3;0;0
$1;1498245233278568893;_API-Gateway.gateway.GET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336502;1498245233273240579;1498245233278539413;77e0b40609c3;0;0
$1;1498245233822291427;api.vetsGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336503;1498245233280773203;1498245233822284797;77e0b40609c3;0;0
$1;1498245234671704699;api.ownersGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336504;1498245233824359839;1498245234671697312;77e0b40609c3;0;0
$1;1498245235232135620;api.ownersNumberedGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336505;1498245234734070017;1498245235232128584;77e0b40609c3;0;0
$1;1498245235612053742;api.visitsGET;2663A8ECF5E64DD2211851924E4A2290;2954079880578336507;1498245235241340757;1498245235612048075;77e0b40609c3;0;0
$1;1498245235632919889;_API-Gateway.gateway.GET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336508;1498245235631756513;1498245235632895001;77e0b40609c3;0;0
$1;1498245236233813564;api.vetsGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336509;1498245235634411659;1498245236233807072;77e0b40609c3;0;0
$1;1498245237116557596;api.ownersGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336510;1498245236235699593;1498245237116552885;77e0b40609c3;0;0
$1;1498245237627908249;api.ownersNumberedGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336511;1498245237133760169;1498245237627901430;77e0b40609c3;0;0
$1;1498245237991534498;api.visitsGET;B5C5E85908640E8CCA8D82650378BD8F;2954079880578336513;1498245237641093710;1498245237991527671;77e0b40609c3;0;0
$1;1498245238032995387;_API-Gateway.gateway.GET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336514;1498245238031754172;1498245238032969584;77e0b40609c3;0;0
$1;1498245238631352347;api.vetsGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336515;1498245238034842999;1498245238631344839;77e0b40609c3;0;0
$1;1498245239559879914;api.ownersGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336516;1498245238633524136;1498245239559871920;77e0b40609c3;0;0
$1;1498245240123964631;api.ownersNumberedGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336517;1498245239634559434;1498245240123957521;77e0b40609c3;0;0
$1;1498245240488434756;api.visitsGET;40776C908328AF771EBBAF122D0AE0FC;2954079880578336519;1498245240135335755;1498245240488428342;77e0b40609c3;0;0
$1;1498245240532937883;_API-Gateway.gateway.GET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336520;1498245240531748627;1498245240532912658;77e0b40609c3;0;0
$1;1498245241086149615;api.vetsGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336521;1498245240534467152;1498245241086141980;77e0b40609c3;0;0
$1;1498245242003396222;api.ownersGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336522;1498245241131870231;1498245242003389693;77e0b40609c3;0;0
$1;1498245242454033623;api.petsNumberedGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336524;1498245242041721411;1498245242454026990;77e0b40609c3;0;0
$1;1498245242882325527;api.visitsGET;98AE434C999AD5C3880BD979E0E00C78;2954079880578336525;1498245242456158717;1498245242882318790;77e0b40609c3;0;0
$1;1498245242933404986;_API-Gateway.gateway.GET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336526;1498245242932044899;1498245242933375876;77e0b40609c3;0;0
$1;1498245243562442615;api.vetsGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336527;1498245242935590091;1498245243562435030;77e0b40609c3;0;0
$1;1498245244560130633;api.ownersGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336528;1498245243631867793;1498245244560123422;77e0b40609c3;0;0
$1;1498245245138791817;api.ownersNumberedGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336529;1498245244633911408;1498245245138784517;77e0b40609c3;0;0
$1;1498245245647452346;api.petsNumberedGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336530;1498245245232597696;1498245245647445923;77e0b40609c3;0;0
$1;1498245246158614312;api.visitsGET;E47AB70DE5202D780A079B6DA0C41A92;2954079880578336531;1498245245731914071;1498245246158608139;77e0b40609c3;0;0
$1;1498245246233275550;_API-Gateway.gateway.GET;9315E761269FC2779AFC57F09195B1C2;2954079880578336532;1498245246231974411;1498245246233250587;77e0b40609c3;0;0
$1;1498245246842635351;api.vetsGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336533;1498245246235406398;1498245246842627944;77e0b40609c3;0;0
$1;1498245247749126166;api.ownersGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336534;1498245246856473776;1498245247749118212;77e0b40609c3;0;0
$1;1498245248251005891;api.ownersNumberedGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336535;1498245247751309180;1498245248250998756;77e0b40609c3;0;0
$1;1498245248670608865;api.petsNumberedGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336536;1498245248257990800;1498245248670602106;77e0b40609c3;0;0
$1;1498245249097630775;api.visitsGET;9315E761269FC2779AFC57F09195B1C2;2954079880578336537;1498245248734428207;1498245249097619740;77e0b40609c3;0;0
$1;1498245249133628480;_API-Gateway.gateway.GET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336538;1498245249132350797;1498245249133602350;77e0b40609c3;0;0
$1;1498245249660350864;api.vetsGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336539;1498245249135141511;1498245249660337875;77e0b40609c3;0;0
$1;1498245250631391843;api.ownersGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336540;1498245249731788505;1498245250631379663;77e0b40609c3;0;0
$1;1498245251152189282;api.ownersNumberedGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336541;1498245250633485736;1498245251152178873;77e0b40609c3;0;0
$1;1498245251587863849;api.petsNumberedGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336542;1498245251160215041;1498245251587852962;77e0b40609c3;0;0
$1;1498245251976352678;api.visitsGET;9F335AC0524ED9285EEFECE35168F89E;2954079880578336543;1498245251631718640;1498245251976342311;77e0b40609c3;0;0
$1;1498245252033788452;_API-Gateway.gateway.GET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336544;1498245252031753000;1498245252033762896;77e0b40609c3;0;0
$1;1498245252654843883;api.vetsGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336545;1498245252035410827;1498245252654833071;77e0b40609c3;0;0
$1;1498245253603197490;api.ownersGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336546;1498245252731745325;1498245253603184651;77e0b40609c3;0;0
$1;1498245254136540174;api.ownersNumberedGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336547;1498245253635365462;1498245254136528661;77e0b40609c3;0;0
$1;1498245254670595656;api.petsNumberedGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336548;1498245254232426688;1498245254670584163;77e0b40609c3;0;0
$1;1498245255169879152;api.visitsGET;D6DBCA669D5E0EC33AC731B9AE5611E5;2954079880578336549;1498245254731960250;1498245255169867225;77e0b40609c3;0;0
$1;1498245255173229775;_API-Gateway.gateway.GET;ED838451149F04A865E00AC8AA851BF9;2954079880578336550;1498245255171982899;1498245255173204221;77e0b40609c3;0;0
$1;1498245255708813614;api.vetsGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336551;1498245255174649996;1498245255708801453;77e0b40609c3;0;0
$1;1498245256582189618;api.ownersGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336552;1498245255733965669;1498245256582178358;77e0b40609c3;0;0
$1;1498245257153302236;api.ownersNumberedGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336553;1498245256633293429;1498245257153290617;77e0b40609c3;0;0
$1;1498245257631588725;api.petsNumberedGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336554;1498245257175393056;1498245257631576141;77e0b40609c3;0;0
$1;1498245258039294730;api.visitsGET;ED838451149F04A865E00AC8AA851BF9;2954079880578336555;1498245257633861095;1498245258039282296;77e0b40609c3;0;0
$1;1498245258134142611;_API-Gateway.gateway.GET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336556;1498245258132799292;1498245258134116126;77e0b40609c3;0;0
$1;1498245258745103868;api.vetsGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336557;1498245258135788498;1498245258745091567;77e0b40609c3;0;0
$1;1498245259781546278;api.ownersGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336558;1498245258831955276;1498245259781534367;77e0b40609c3;0;0
$1;1498245260279171342;api.ownersNumberedGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336559;1498245259783540918;1498245260279161473;77e0b40609c3;0;0
$1;1498245260700537961;api.petsNumberedGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336560;1498245260287513412;1498245260700532392;77e0b40609c3;0;0
$1;1498245261090551200;api.visitsGET;8EFE8FFB211C8221AC861385F8917A25;2954079880578336561;1498245260731843124;1498245261090546068;77e0b40609c3;0;0
$1;1498245261134373247;_API-Gateway.gateway.GET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336562;1498245261133050069;1498245261134346666;77e0b40609c3;0;0
$1;1498245261746986719;api.vetsGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336563;1498245261135790050;1498245261746980539;77e0b40609c3;0;0
$1;1498245262589187938;api.ownersGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336564;1498245261748782399;1498245262589181881;77e0b40609c3;0;0
$1;1498245263138124383;api.ownersNumberedGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336565;1498245262641208632;1498245263138117763;77e0b40609c3;0;0
$1;1498245263558400391;api.petsNumberedGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336566;1498245263144991036;1498245263558393340;77e0b40609c3;0;0
$1;1498245263975708400;api.visitsGET;6A668DF1D75C5E005F20020E8BC9D005;2954079880578336567;1498245263632104545;1498245263975701691;77e0b40609c3;0;0
$1;1498245264033090287;_API-Gateway.gateway.GET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336568;1498245264031785146;1498245264033063103;77e0b40609c3;0;0
$1;1498245264631182249;api.vetsGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336569;1498245264035168891;1498245264631174306;77e0b40609c3;0;0
$1;1498245265486754328;api.ownersGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336570;1498245264644251237;1498245265486747802;77e0b40609c3;0;0
$1;1498245266051972275;api.ownersNumberedGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336571;1498245265533071595;1498245266051966282;77e0b40609c3;0;0
$1;1498245266638818149;api.petsNumberedGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336572;1498245266131886769;1498245266638811917;77e0b40609c3;0;0
$1;1498245267113646164;api.visitsGET;679174377A7DAA348F02AD1D7B3D5289;2954079880578336573;1498245266733765754;1498245267113640452;77e0b40609c3;0;0
$1;1498245267134260754;_API-Gateway.gateway.GET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336574;1498245267133016833;1498245267134235691;77e0b40609c3;0;0
$1;1498245267674142481;api.vetsGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336575;1498245267143251189;1498245267674136232;77e0b40609c3;0;0
$1;1498245268547554236;api.ownersGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336576;1498245267676098317;1498245268547541882;77e0b40609c3;0;0
$1;1498245269093680526;api.ownersNumberedGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336577;1498245268549779781;1498245269093669712;77e0b40609c3;0;0
$1;1498245269513436219;api.visitsGET;37D4A0EBB17D6EF02BB6502F67446BA6;2954079880578336579;1498245269134446866;1498245269513425362;77e0b40609c3;0;0
$1;1498245269532870294;_API-Gateway.gateway.GET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336580;1498245269531696863;1498245269532844599;77e0b40609c3;0;0
$1;1498245270073989653;api.vetsGET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336581;1498245269534633154;1498245270073977724;77e0b40609c3;0;0
$1;1498245271034522130;api.ownersGET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336582;1498245270131842964;1498245271034510939;77e0b40609c3;0;0
$1;1498245271470147548;api.visitsGET;82D5F5188BA3CABB60C7BCAACBBEE234;2954079880578336585;1498245271047328367;1498245271470136770;77e0b40609c3;0;0
$1;1498245271559038300;_API-Gateway.gateway.GET;0C081B18948249D060E7B7A33D0535C8;2954079880578336586;1498245271532004913;1498245271558987366;77e0b40609c3;0;0
$1;1498245272137516193;api.vetsGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336587;1498245271561363357;1498245272137508672;77e0b40609c3;0;0
$1;1498245273151107468;api.ownersGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336588;1498245272139389726;1498245273151100748;77e0b40609c3;0;0
$1;1498245273688856540;api.ownersNumberedGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336589;1498245273153145558;1498245273688849141;77e0b40609c3;0;0
$1;1498245274123665216;api.visitsGET;0C081B18948249D060E7B7A33D0535C8;2954079880578336591;1498245273734753253;1498245274123653710;77e0b40609c3;0;0
$1;1498245274133043630;_API-Gateway.gateway.GET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336592;1498245274131847150;1498245274133018148;77e0b40609c3;0;0
$1;1498245274654331777;api.vetsGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336593;1498245274134519884;1498245274654319958;77e0b40609c3;0;0
$1;1498245275831065696;api.ownersGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336594;1498245274731771897;1498245275831051189;77e0b40609c3;0;0
$1;1498245276332225338;api.ownersNumberedGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336595;1498245275834100891;1498245276332214663;77e0b40609c3;0;0
$1;1498245276711182960;api.visitsGET;3F525C32E82C3860296B511D1EF74BF5;2954079880578336597;1498245276341239746;1498245276711171433;77e0b40609c3;0;0
$1;1498245276720561247;_API-Gateway.gateway.GET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336598;1498245276714206760;1498245276720533449;77e0b40609c3;0;0
$1;1498245277238928430;api.vetsGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336599;1498245276722630480;1498245277238918576;77e0b40609c3;0;0
$1;1498245278294353873;api.ownersGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336600;1498245277331865574;1498245278294342044;77e0b40609c3;0;0
$1;1498245278819804199;api.ownersNumberedGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336601;1498245278298935560;1498245278819793072;77e0b40609c3;0;0
$1;1498245279248254224;api.petsNumberedGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336602;1498245278826996110;1498245279248242603;77e0b40609c3;0;0
$1;1498245279603242219;api.visitsGET;BC2B435AE8106A579974A5F7BE48B097;2954079880578336603;1498245279250112127;1498245279603229419;77e0b40609c3;0;0
$1;1498245279633218061;_API-Gateway.gateway.GET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336604;1498245279631893055;1498245279633190800;77e0b40609c3;0;0
$1;1498245280232002976;api.vetsGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336605;1498245279634833754;1498245280231992166;77e0b40609c3;0;0
$1;1498245281162781836;api.ownersGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336606;1498245280233891809;1498245281162770273;77e0b40609c3;0;0
$1;1498245281758470796;api.ownersNumberedGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336607;1498245281234017307;1498245281758459067;77e0b40609c3;0;0
$1;1498245282255662017;api.petsNumberedGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336608;1498245281832730472;1498245282255651464;77e0b40609c3;0;0
$1;1498245282597901552;api.visitsGET;428F63EC1BB90B333531CCEDBCE21BF2;2954079880578336609;1498245282257638975;1498245282597890105;77e0b40609c3;0;0
$1;1498245282633063109;_API-Gateway.gateway.GET;F7EBE648D18716F20461D829BA88F74A;2954079880578336610;1498245282631737369;1498245282633038388;77e0b40609c3;0;0
$1;1498245283184517511;api.vetsGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336611;1498245282634578207;1498245283184505799;77e0b40609c3;0;0
$1;1498245284115812607;api.ownersGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336612;1498245283231859469;1498245284115799712;77e0b40609c3;0;0
$1;1498245284628981503;api.ownersNumberedGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336613;1498245284133910566;1498245284628969945;77e0b40609c3;0;0
$1;1498245285060201724;api.petsNumberedGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336614;1498245284636341359;1498245285060190627;77e0b40609c3;0;0
$1;1498245285567338135;api.visitsGET;F7EBE648D18716F20461D829BA88F74A;2954079880578336615;1498245285132062775;1498245285567326110;77e0b40609c3;0;0
$1;1498245285660186062;_API-Gateway.gateway.GET;8E8594485857C686AC678E36C9B4F396;2954079880578336616;1498245285631919632;1498245285660151361;77e0b40609c3;0;0
$1;1498245286261094499;api.vetsGET;8E8594485857C686AC678E36C9B4F396;2954079880578336617;1498245285662377095;1498245286261086887;77e0b40609c3;0;0
$1;1498245287142113715;api.ownersGET;8E8594485857C686AC678E36C9B4F396;2954079880578336618;1498245286263859273;1498245287142106827;77e0b40609c3;0;0
$1;1498245287732410691;api.ownersNumberedGET;8E8594485857C686AC678E36C9B4F396;2954079880578336619;1498245287233443185;1498245287732403681;77e0b40609c3;0;0
$1;1498245288156765669;api.petsNumberedGET;8E8594485857C686AC678E36C9B4F396;2954079880578336620;1498245287742626473;1498245288156759879;77e0b40609c3;0;0
$1;1498245288675735038;api.visitsGET;8E8594485857C686AC678E36C9B4F396;2954079880578336621;1498245288232395926;1498245288675728596;77e0b40609c3;0;0
$1;1498245288736759651;_API-Gateway.gateway.GET;759402876F3FF4597DB047F9E7F6140D;2954079880578336622;1498245288732447830;1498245288736731810;77e0b40609c3;0;0
$1;1498245289274735579;api.vetsGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336623;1498245288738498242;1498245289274729407;77e0b40609c3;0;0
$1;1498245290205910595;api.ownersGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336624;1498245289332795724;1498245290205903063;77e0b40609c3;0;0
$1;1498245290725879115;api.ownersNumberedGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336625;1498245290233304325;1498245290725872393;77e0b40609c3;0;0
$1;1498245291142670548;api.petsNumberedGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336626;1498245290733960745;1498245291142664821;77e0b40609c3;0;0
$1;1498245291625313347;api.visitsGET;759402876F3FF4597DB047F9E7F6140D;2954079880578336627;1498245291231946739;1498245291625307724;77e0b40609c3;0;0
$1;1498245291637195251;_API-Gateway.gateway.GET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336628;1498245291631883664;1498245291637165300;77e0b40609c3;0;0
$1;1498245292189005794;api.vetsGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336629;1498245291638728538;1498245292188999634;77e0b40609c3;0;0
$1;1498245293117373594;api.ownersGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336630;1498245292231708307;1498245293117367450;77e0b40609c3;0;0
$1;1498245293628098031;api.ownersNumberedGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336631;1498245293133640156;1498245293628092301;77e0b40609c3;0;0
$1;1498245294168774393;api.petsNumberedGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336632;1498245293634807242;1498245294168768147;77e0b40609c3;0;0
$1;1498245294676677035;api.visitsGET;2B0F2E9226A81B80A2E2B8E163AB1518;2954079880578336633;1498245294232056553;1498245294676664077;77e0b40609c3;0;0
$1;1498245294733404612;_API-Gateway.gateway.GET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336634;1498245294732083506;1498245294733378332;77e0b40609c3;0;0
$1;1498245295355643453;api.vetsGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336635;1498245294751223113;1498245295355630028;77e0b40609c3;0;0
$1;1498245296367585194;api.ownersGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336636;1498245295433241540;1498245296367573084;77e0b40609c3;0;0
$1;1498245296864398026;api.ownersNumberedGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336637;1498245296369571854;1498245296864386603;77e0b40609c3;0;0
$1;1498245297285420764;api.petsNumberedGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336638;1498245296871544753;1498245297285409152;77e0b40609c3;0;0
$1;1498245297695011682;api.visitsGET;CB39F7E2A3ACB7FC11528E8EA33C2069;2954079880578336639;1498245297287619004;1498245297695000324;77e0b40609c3;0;0
$1;1498245297733553692;_API-Gateway.gateway.GET;FE115767ADD2D4643F032196F738DC71;2954079880578336640;1498245297732189532;1498245297733527613;77e0b40609c3;0;0
$1;1498245298273833252;api.vetsGET;FE115767ADD2D4643F032196F738DC71;2954079880578336641;1498245297750396087;1498245298273821378;77e0b40609c3;0;0
$1;1498245299138292850;api.ownersGET;FE115767ADD2D4643F032196F738DC71;2954079880578336642;1498245298275955426;1498245299138280103;77e0b40609c3;0;0
$1;1498245299652886644;api.petsNumberedGET;FE115767ADD2D4643F032196F738DC71;2954079880578336644;1498245299241572019;1498245299652874734;77e0b40609c3;0;0
$1;1498245300079945082;api.visitsGET;FE115767ADD2D4643F032196F738DC71;2954079880578336645;1498245299731999335;1498245300079933419;77e0b40609c3;0;0
$1;1498245300133500021;_API-Gateway.gateway.GET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336646;1498245300132313440;1498245300133474679;77e0b40609c3;0;0
$1;1498245300724658857;api.vetsGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336647;1498245300135119255;1498245300724648308;77e0b40609c3;0;0
$1;1498245301667378791;api.ownersGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336648;1498245300731616650;1498245301667366315;77e0b40609c3;0;0
$1;1498245302228271596;api.ownersNumberedGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336649;1498245301733219643;1498245302228261129;77e0b40609c3;0;0
$1;1498245302648132858;api.petsNumberedGET;4611DD284ABA84FCBAAD4DA3AE1DFA5E;2954079880578336650;1498245302235828818;1498245302648121553;77e0b40609c3;0;0
