$0;1497018451249214684;1.10;KIEKER-SINGLETON;2a60f716d6d6;1;false;0;NANOSECONDS;1
$1;1497018696596194678;_API-Gateway.gateway.GET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753125;1497018696595475613;1497018696596182033;2a60f716d6d6;0;0
$1;1497018696599553197;api.vetsGET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753126;1497018696597120898;1497018696599551623;2a60f716d6d6;0;0
$1;1497018696604511873;api.ownersGET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753127;1497018696600407125;1497018696604510595;2a60f716d6d6;0;0
$1;1497018696608979401;api.ownersNumberedGET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753128;1497018696605548031;1497018696608978164;2a60f716d6d6;0;0
$1;1497018696627505027;api.petsNumberedGET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753129;1497018696614978228;1497018696627503729;2a60f716d6d6;0;0
$1;1497018696631291897;api.visitsGET;7B359DCA9246C835BAEE1335423C2F14;7587157997235753130;1497018696628847397;1497018696631290473;2a60f716d6d6;0;0
$1;1497018696632972108;_API-Gateway.gateway.GET;203A1990B8709FEF8878DDA94897205A;7587157997235753131;1497018696632365480;1497018696632960149;2a60f716d6d6;0;0
$1;1497018696636236627;api.vetsGET;203A1990B8709FEF8878DDA94897205A;7587157997235753132;1497018696633814283;1497018696636235294;2a60f716d6d6;0;0
$1;1497018696641223121;api.ownersGET;203A1990B8709FEF8878DDA94897205A;7587157997235753133;1497018696637056483;1497018696641221760;2a60f716d6d6;0;0
$1;1497018696644369192;api.ownersNumberedGET;203A1990B8709FEF8878DDA94897205A;7587157997235753134;1497018696642089700;1497018696644367994;2a60f716d6d6;0;0
$1;1497018696654178296;api.visitsGET;203A1990B8709FEF8878DDA94897205A;7587157997235753136;1497018696651720551;1497018696654176924;2a60f716d6d6;0;0
$1;1497018696655975218;_API-Gateway.gateway.GET;65A4B098957D8A2AC22C7DE0ADDEBF82;7587157997235753137;1497018696655335962;1497018696655964369;2a60f716d6d6;0;0
$1;1497018696659290035;api.vetsGET;65A4B098957D8A2AC22C7DE0ADDEBF82;7587157997235753138;1497018696656891060;1497018696659288422;2a60f716d6d6;0;0
$1;1497018696668597232;api.ownersGET;65A4B098957D8A2AC22C7DE0ADDEBF82;7587157997235753139;1497018696660158547;1497018696668596724;2a60f716d6d6;0;0
$1;1497018696673736494;api.ownersNumberedGET;65A4B098957D8A2AC22C7DE0ADDEBF82;7587157997235753140;1497018696669730842;1497018696673734991;2a60f716d6d6;0;0
$1;1497018696683148210;api.visitsGET;65A4B098957D8A2AC22C7DE0ADDEBF82;7587157997235753142;1497018696680783412;1497018696683146978;2a60f716d6d6;0;0
$1;1497018696684907833;_API-Gateway.gateway.GET;C70C5E9D72C0207A9609E6922A0BDFBD;7587157997235753143;1497018696684235504;1497018696684894249;2a60f716d6d6;0;0
$1;1497018696688303718;api.vetsGET;C70C5E9D72C0207A9609E6922A0BDFBD;7587157997235753144;1497018696685860147;1497018696688302501;2a60f716d6d6;0;0
$1;1497018696702950881;api.ownersGET;C70C5E9D72C0207A9609E6922A0BDFBD;7587157997235753145;1497018696689124309;1497018696702949622;2a60f716d6d6;0;0
$1;1497018696720536148;api.ownersNumberedGET;C70C5E9D72C0207A9609E6922A0BDFBD;7587157997235753146;1497018696704167594;1497018696720533974;2a60f716d6d6;0;0
$1;1497018696729924538;api.visitsGET;C70C5E9D72C0207A9609E6922A0BDFBD;7587157997235753148;1497018696727508131;1497018696729922349;2a60f716d6d6;0;0
$1;1497018696731589533;_API-Gateway.gateway.GET;FA14C2263B1CEFC4E134E4DCC3DEB511;7587157997235753149;1497018696730988365;1497018696731578442;2a60f716d6d6;0;0
$1;1497018696734972935;api.vetsGET;FA14C2263B1CEFC4E134E4DCC3DEB511;7587157997235753150;1497018696732556727;1497018696734971345;2a60f716d6d6;0;0
$1;1497018696749468112;api.ownersGET;FA14C2263B1CEFC4E134E4DCC3DEB511;7587157997235753151;1497018696735864250;1497018696749466837;2a60f716d6d6;0;0
$1;1497018696754023142;api.ownersNumberedGET;FA14C2263B1CEFC4E134E4DCC3DEB511;7587157997235753152;1497018696750642492;1497018696754021858;2a60f716d6d6;0;0
$1;1497018696763764839;api.visitsGET;FA14C2263B1CEFC4E134E4DCC3DEB511;7587157997235753154;1497018696761510252;1497018696763763563;2a60f716d6d6;0;0
$1;1497018696765494534;_API-Gateway.gateway.GET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753155;1497018696764898249;1497018696765483158;2a60f716d6d6;0;0
$1;1497018696768873532;api.vetsGET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753156;1497018696766399815;1497018696768873078;2a60f716d6d6;0;0
$1;1497018696774160847;api.ownersGET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753157;1497018696769693495;1497018696774159582;2a60f716d6d6;0;0
$1;1497018696779072350;api.ownersNumberedGET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753158;1497018696775202918;1497018696779071030;2a60f716d6d6;0;0
$1;1497018696790449981;api.petsNumberedGET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753159;1497018696785091755;1497018696790448828;2a60f716d6d6;0;0
$1;1497018696794066940;api.visitsGET;CF46E57A1EFBED9BE1C55DA07109DC62;7587157997235753160;1497018696791740896;1497018696794065644;2a60f716d6d6;0;0
$1;1497018696795746121;_API-Gateway.gateway.GET;F19DD30E799E39942DF1748F15357D2D;7587157997235753161;1497018696795154573;1497018696795734879;2a60f716d6d6;0;0
$1;1497018696799137627;api.vetsGET;F19DD30E799E39942DF1748F15357D2D;7587157997235753162;1497018696796725655;1497018696799133703;2a60f716d6d6;0;0
$1;1497018696818639491;api.ownersGET;F19DD30E799E39942DF1748F15357D2D;7587157997235753163;1497018696800087714;1497018696818637560;2a60f716d6d6;0;0
$1;1497018696822837243;api.ownersNumberedGET;F19DD30E799E39942DF1748F15357D2D;7587157997235753164;1497018696819800726;1497018696822835236;2a60f716d6d6;0;0
$1;1497018696831434321;api.petsNumberedGET;F19DD30E799E39942DF1748F15357D2D;7587157997235753165;1497018696828616534;1497018696831433736;2a60f716d6d6;0;0
$1;1497018696834842294;api.visitsGET;F19DD30E799E39942DF1748F15357D2D;7587157997235753166;1497018696832526926;1497018696834841004;2a60f716d6d6;0;0
$1;1497018696836531978;_API-Gateway.gateway.GET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753167;1497018696835950755;1497018696836521129;2a60f716d6d6;0;0
$1;1497018696839984899;api.vetsGET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753168;1497018696837556534;1497018696839982083;2a60f716d6d6;0;0
$1;1497018696844901434;api.ownersGET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753169;1497018696840936366;1497018696844900179;2a60f716d6d6;0;0
$1;1497018696847828514;api.ownersNumberedGET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753170;1497018696845735196;1497018696847827245;2a60f716d6d6;0;0
$1;1497018696856779472;api.petsNumberedGET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753171;1497018696853867944;1497018696856779334;2a60f716d6d6;0;0
$1;1497018696860213309;api.visitsGET;8EF8E38964B52B0058DFDD23E96FB01D;7587157997235753172;1497018696857862488;1497018696860212271;2a60f716d6d6;0;0
$1;1497018696861957444;_API-Gateway.gateway.GET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753173;1497018696861331296;1497018696861945802;2a60f716d6d6;0;0
$1;1497018696865341199;api.vetsGET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753174;1497018696862864864;1497018696865339884;2a60f716d6d6;0;0
$1;1497018696870250152;api.ownersGET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753175;1497018696866231150;1497018696870248812;2a60f716d6d6;0;0
$1;1497018696873240478;api.ownersNumberedGET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753176;1497018696871018704;1497018696873239302;2a60f716d6d6;0;0
$1;1497018696882132132;api.petsNumberedGET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753177;1497018696879007442;1497018696882130604;2a60f716d6d6;0;0
$1;1497018696885306564;api.visitsGET;6471A76D80CF39C5F83A90D0D8B4CC9E;7587157997235753178;1497018696882987343;1497018696885302971;2a60f716d6d6;0;0
$1;1497018696886909905;_API-Gateway.gateway.GET;8FC1094BD4F40BD291F2912A3F9D7FA5;7587157997235753179;1497018696886318594;1497018696886898815;2a60f716d6d6;0;0
$1;1497018696911744953;api.vetsGET;8FC1094BD4F40BD291F2912A3F9D7FA5;7587157997235753180;1497018696887846972;1497018696911743398;2a60f716d6d6;0;0
$1;1497018696917142686;api.ownersGET;8FC1094BD4F40BD291F2912A3F9D7FA5;7587157997235753181;1497018696912944046;1497018696917141404;2a60f716d6d6;0;0
$1;1497018696928930242;api.petsNumberedGET;8FC1094BD4F40BD291F2912A3F9D7FA5;7587157997235753183;1497018696925578931;1497018696928929450;2a60f716d6d6;0;0
$1;1497018696932372777;api.visitsGET;8FC1094BD4F40BD291F2912A3F9D7FA5;7587157997235753184;1497018696930049577;1497018696932371442;2a60f716d6d6;0;0
$1;1497018696934089381;_API-Gateway.gateway.GET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753185;1497018696933479258;1497018696934078160;2a60f716d6d6;0;0
$1;1497018696938137160;api.vetsGET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753186;1497018696935009859;1497018696938135605;2a60f716d6d6;0;0
$1;1497018696942929791;api.ownersGET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753187;1497018696939051914;1497018696942924487;2a60f716d6d6;0;0
$1;1497018696946026917;api.ownersNumberedGET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753188;1497018696943845804;1497018696946025351;2a60f716d6d6;0;0
$1;1497018696954366840;api.petsNumberedGET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753189;1497018696951718217;1497018696954365560;2a60f716d6d6;0;0
$1;1497018696957691589;api.visitsGET;0FCF822E005859D8321ED9D45966F8B2;7587157997235753190;1497018696955387636;1497018696957690134;2a60f716d6d6;0;0
$1;1497018696959356465;_API-Gateway.gateway.GET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753191;1497018696958777956;1497018696959345820;2a60f716d6d6;0;0
$1;1497018696962854359;api.vetsGET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753192;1497018696960290710;1497018696962853078;2a60f716d6d6;0;0
$1;1497018696967422200;api.ownersGET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753193;1497018696963833577;1497018696967420680;2a60f716d6d6;0;0
$1;1497018696970286434;api.ownersNumberedGET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753194;1497018696968275006;1497018696970284823;2a60f716d6d6;0;0
$1;1497018696978865561;api.petsNumberedGET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753195;1497018696976081477;1497018696978865561;2a60f716d6d6;0;0
$1;1497018696982493079;api.visitsGET;335F08CEA65AC5A70FC870B3BCF24EB2;7587157997235753196;1497018696979828099;1497018696982491614;2a60f716d6d6;0;0
$1;1497018696984212945;_API-Gateway.gateway.GET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753197;1497018696983555991;1497018696984202071;2a60f716d6d6;0;0
$1;1497018696988261951;api.vetsGET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753198;1497018696985177422;1497018696988260110;2a60f716d6d6;0;0
$1;1497018696992998140;api.ownersGET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753199;1497018696989270451;1497018696992996848;2a60f716d6d6;0;0
$1;1497018696995964791;api.ownersNumberedGET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753200;1497018696993851823;1497018696995963177;2a60f716d6d6;0;0
$1;1497018697004747036;api.petsNumberedGET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753201;1497018697001645180;1497018697004746214;2a60f716d6d6;0;0
$1;1497018697008412715;api.visitsGET;16967CFB43FDA6C587D0B8BA5D76CBFD;7587157997235753202;1497018697005746178;1497018697008411501;2a60f716d6d6;0;0
$1;1497018697010292812;_API-Gateway.gateway.GET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753203;1497018697009651157;1497018697010279742;2a60f716d6d6;0;0
$1;1497018697013859324;api.vetsGET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753204;1497018697011207074;1497018697013858038;2a60f716d6d6;0;0
$1;1497018697018685235;api.ownersGET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753205;1497018697014730084;1497018697018683957;2a60f716d6d6;0;0
$1;1497018697021749488;api.ownersNumberedGET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753206;1497018697019553693;1497018697021749480;2a60f716d6d6;0;0
$1;1497018697029881167;api.petsNumberedGET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753207;1497018697027588562;1497018697029881167;2a60f716d6d6;0;0
$1;1497018697033396212;api.visitsGET;8F50C3DBC683A453B9C8246836B73A89;7587157997235753208;1497018697030961914;1497018697033394651;2a60f716d6d6;0;0
$1;1497018697035107313;_API-Gateway.gateway.GET;EACDDBE0EF3962232B746A765F8F84F3;7587157997235753209;1497018697034512075;1497018697035095613;2a60f716d6d6;0;0
$1;1497018697046583178;api.vetsGET;EACDDBE0EF3962232B746A765F8F84F3;7587157997235753210;1497018697036080338;1497018697046581580;2a60f716d6d6;0;0
$1;1497018697050405217;api.ownersGET;EACDDBE0EF3962232B746A765F8F84F3;7587157997235753211;1497018697047684082;1497018697050405217;2a60f716d6d6;0;0
$1;1497018697053171710;api.ownersNumberedGET;EACDDBE0EF3962232B746A765F8F84F3;7587157997235753212;1497018697051218743;1497018697053167831;2a60f716d6d6;0;0
$1;1497018697088143233;api.visitsGET;EACDDBE0EF3962232B746A765F8F84F3;7587157997235753214;1497018697060404905;1497018697088141624;2a60f716d6d6;0;0
$1;1497018697090222306;_API-Gateway.gateway.GET;857E217F6FEFAD016989099AD162540B;7587157997235753215;1497018697089511112;1497018697090209626;2a60f716d6d6;0;0
$1;1497018697100395980;api.vetsGET;857E217F6FEFAD016989099AD162540B;7587157997235753216;1497018697091158031;1497018697100389965;2a60f716d6d6;0;0
$1;1497018697104123542;api.ownersGET;857E217F6FEFAD016989099AD162540B;7587157997235753217;1497018697101345117;1497018697104122629;2a60f716d6d6;0;0
$1;1497018697106861152;api.ownersNumberedGET;857E217F6FEFAD016989099AD162540B;7587157997235753218;1497018697104967595;1497018697106861152;2a60f716d6d6;0;0
$1;1497018697118869629;api.visitsGET;857E217F6FEFAD016989099AD162540B;7587157997235753220;1497018697113889304;1497018697118868375;2a60f716d6d6;0;0
$1;1497018697120512492;_API-Gateway.gateway.GET;7506A36425196F30597320A8903C30B9;7587157997235753221;1497018697119836560;1497018697120500959;2a60f716d6d6;0;0
$1;1497018697132876131;api.vetsGET;7506A36425196F30597320A8903C30B9;7587157997235753222;1497018697122146542;1497018697132875017;2a60f716d6d6;0;0
$1;1497018697136793245;api.ownersGET;7506A36425196F30597320A8903C30B9;7587157997235753223;1497018697133787374;1497018697136791818;2a60f716d6d6;0;0
$1;1497018697139354550;api.ownersNumberedGET;7506A36425196F30597320A8903C30B9;7587157997235753224;1497018697137462828;1497018697139353083;2a60f716d6d6;0;0
$1;1497018697150562207;api.visitsGET;7506A36425196F30597320A8903C30B9;7587157997235753226;1497018697146594344;1497018697150560904;2a60f716d6d6;0;0
$1;1497018697152276166;_API-Gateway.gateway.GET;678470182C9D0C7C3394D702906FB2A2;7587157997235753227;1497018697151615747;1497018697152263931;2a60f716d6d6;0;0
$1;1497018697156447090;api.vetsGET;678470182C9D0C7C3394D702906FB2A2;7587157997235753228;1497018697153189260;1497018697156445855;2a60f716d6d6;0;0
$1;1497018697160234421;api.ownersGET;678470182C9D0C7C3394D702906FB2A2;7587157997235753229;1497018697157457827;1497018697160234027;2a60f716d6d6;0;0
$1;1497018697162992034;api.ownersNumberedGET;678470182C9D0C7C3394D702906FB2A2;7587157997235753230;1497018697161102254;1497018697162992034;2a60f716d6d6;0;0
$1;1497018697174026010;api.visitsGET;678470182C9D0C7C3394D702906FB2A2;7587157997235753232;1497018697170107234;1497018697174024588;2a60f716d6d6;0;0
$1;1497018697175681028;_API-Gateway.gateway.GET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753233;1497018697175092338;1497018697175670075;2a60f716d6d6;0;0
$1;1497018697179136316;api.vetsGET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753234;1497018697176610297;1497018697179135101;2a60f716d6d6;0;0
$1;1497018697182855761;api.ownersGET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753235;1497018697180134886;1497018697182855585;2a60f716d6d6;0;0
$1;1497018697185703865;api.ownersNumberedGET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753236;1497018697183753784;1497018697185700041;2a60f716d6d6;0;0
$1;1497018697193769966;api.petsNumberedGET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753237;1497018697191417731;1497018697193769966;2a60f716d6d6;0;0
$1;1497018697198800659;api.visitsGET;58BD24B78DD4CB19C25A9DCF35059F45;7587157997235753238;1497018697194765987;1497018697198799071;2a60f716d6d6;0;0
$1;1497018697200621816;_API-Gateway.gateway.GET;885C6F32818AF234CF9FC6B105A5E5DD;7587157997235753239;1497018697199969951;1497018697200608839;2a60f716d6d6;0;0
$1;1497018697204004703;api.vetsGET;885C6F32818AF234CF9FC6B105A5E5DD;7587157997235753240;1497018697201547645;1497018697204003099;2a60f716d6d6;0;0
$1;1497018697207611899;api.ownersGET;885C6F32818AF234CF9FC6B105A5E5DD;7587157997235753241;1497018697204907214;1497018697207610699;2a60f716d6d6;0;0
$1;1497018697218291149;api.petsNumberedGET;885C6F32818AF234CF9FC6B105A5E5DD;7587157997235753243;1497018697216085099;1497018697218289884;2a60f716d6d6;0;0
$1;1497018697223003314;api.visitsGET;885C6F32818AF234CF9FC6B105A5E5DD;7587157997235753244;1497018697219280171;1497018697223002003;2a60f716d6d6;0;0
$1;1497018697224675922;_API-Gateway.gateway.GET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753245;1497018697224066717;1497018697224664643;2a60f716d6d6;0;0
$1;1497018697228005668;api.vetsGET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753246;1497018697225591728;1497018697228005668;2a60f716d6d6;0;0
$1;1497018697231720878;api.ownersGET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753247;1497018697228987385;1497018697231717038;2a60f716d6d6;0;0
$1;1497018697234515721;api.ownersNumberedGET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753248;1497018697232610456;1497018697234515721;2a60f716d6d6;0;0
$1;1497018697242651442;api.petsNumberedGET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753249;1497018697240535552;1497018697242650871;2a60f716d6d6;0;0
$1;1497018697247652029;api.visitsGET;B9FE127791808944593D2BFF8DF27D0B;7587157997235753250;1497018697243631764;1497018697247650713;2a60f716d6d6;0;0
$1;1497018697249328569;_API-Gateway.gateway.GET;6FE69ADE4E000248DE5933FD04522526;7587157997235753251;1497018697248703934;1497018697249316876;2a60f716d6d6;0;0
$1;1497018697252671013;api.vetsGET;6FE69ADE4E000248DE5933FD04522526;7587157997235753252;1497018697250250493;1497018697252669411;2a60f716d6d6;0;0
$1;1497018697256386982;api.ownersGET;6FE69ADE4E000248DE5933FD04522526;7587157997235753253;1497018697253630190;1497018697256386982;2a60f716d6d6;0;0
$1;1497018697259203257;api.ownersNumberedGET;6FE69ADE4E000248DE5933FD04522526;7587157997235753254;1497018697257321266;1497018697259203257;2a60f716d6d6;0;0
$1;1497018697267130612;api.petsNumberedGET;6FE69ADE4E000248DE5933FD04522526;7587157997235753255;1497018697264947382;1497018697267126338;2a60f716d6d6;0;0
$1;1497018697271734082;api.visitsGET;6FE69ADE4E000248DE5933FD04522526;7587157997235753256;1497018697268124088;1497018697271732514;2a60f716d6d6;0;0
$1;1497018697273700958;_API-Gateway.gateway.GET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753257;1497018697272985961;1497018697273685591;2a60f716d6d6;0;0
$1;1497018697277087089;api.vetsGET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753258;1497018697274578588;1497018697277085527;2a60f716d6d6;0;0
$1;1497018697280915875;api.ownersGET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753259;1497018697277932817;1497018697280914569;2a60f716d6d6;0;0
$1;1497018697283695322;api.ownersNumberedGET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753260;1497018697281772158;1497018697283694092;2a60f716d6d6;0;0
$1;1497018697291511843;api.petsNumberedGET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753261;1497018697289438380;1497018697291510532;2a60f716d6d6;0;0
$1;1497018697295708207;api.visitsGET;2E11EE8D4113AAE4E3AB59934EE93D87;7587157997235753262;1497018697292509490;1497018697295706981;2a60f716d6d6;0;0
$1;1497018697297535057;_API-Gateway.gateway.GET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753263;1497018697296839754;1497018697297520950;2a60f716d6d6;0;0
$1;1497018697300913852;api.vetsGET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753264;1497018697298446884;1497018697300912274;2a60f716d6d6;0;0
$1;1497018697304585785;api.ownersGET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753265;1497018697301781506;1497018697304581203;2a60f716d6d6;0;0
$1;1497018697307232199;api.ownersNumberedGET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753266;1497018697305444083;1497018697307232199;2a60f716d6d6;0;0
$1;1497018697315026842;api.petsNumberedGET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753267;1497018697312975158;1497018697315025382;2a60f716d6d6;0;0
$1;1497018697319400835;api.visitsGET;49ED4089EE5AD53BE385E0AA718CFC47;7587157997235753268;1497018697316122630;1497018697319396110;2a60f716d6d6;0;0
$1;1497018697320981729;_API-Gateway.gateway.GET;041365573D4401B06F46A9E604FA1D6D;7587157997235753269;1497018697320384553;1497018697320970890;2a60f716d6d6;0;0
$1;1497018697324381304;api.vetsGET;041365573D4401B06F46A9E604FA1D6D;7587157997235753270;1497018697321880944;1497018697324380063;2a60f716d6d6;0;0
$1;1497018697327965269;api.ownersGET;041365573D4401B06F46A9E604FA1D6D;7587157997235753271;1497018697325209317;1497018697327960852;2a60f716d6d6;0;0
$1;1497018697330662564;api.ownersNumberedGET;041365573D4401B06F46A9E604FA1D6D;7587157997235753272;1497018697328786687;1497018697330658384;2a60f716d6d6;0;0
$1;1497018697338383973;api.petsNumberedGET;041365573D4401B06F46A9E604FA1D6D;7587157997235753273;1497018697336302575;1497018697338380174;2a60f716d6d6;0;0
$1;1497018697343645779;api.visitsGET;041365573D4401B06F46A9E604FA1D6D;7587157997235753274;1497018697339333242;1497018697343644525;2a60f716d6d6;0;0
$1;1497018697345346413;_API-Gateway.gateway.GET;66A6407359371567E55B478A6B3BAAD2;7587157997235753275;1497018697344729861;1497018697345335349;2a60f716d6d6;0;0
$1;1497018697348721920;api.vetsGET;66A6407359371567E55B478A6B3BAAD2;7587157997235753276;1497018697346241474;1497018697348720365;2a60f716d6d6;0;0
$1;1497018697352439662;api.ownersGET;66A6407359371567E55B478A6B3BAAD2;7587157997235753277;1497018697349625303;1497018697352438206;2a60f716d6d6;0;0
$1;1497018697355125285;api.ownersNumberedGET;66A6407359371567E55B478A6B3BAAD2;7587157997235753278;1497018697353245080;1497018697355124109;2a60f716d6d6;0;0
$1;1497018697362890028;api.petsNumberedGET;66A6407359371567E55B478A6B3BAAD2;7587157997235753279;1497018697360812590;1497018697362890028;2a60f716d6d6;0;0
$1;1497018697368276928;api.visitsGET;66A6407359371567E55B478A6B3BAAD2;7587157997235753280;1497018697363956202;1497018697368275707;2a60f716d6d6;0;0
$1;1497018697370018658;_API-Gateway.gateway.GET;8C8E26B30240B83155F90D1557C24651;7587157997235753281;1497018697369406342;1497018697370006989;2a60f716d6d6;0;0
$1;1497018697373394536;api.vetsGET;8C8E26B30240B83155F90D1557C24651;7587157997235753282;1497018697370924241;1497018697373392946;2a60f716d6d6;0;0
$1;1497018697377119016;api.ownersGET;8C8E26B30240B83155F90D1557C24651;7587157997235753283;1497018697374280631;1497018697377119016;2a60f716d6d6;0;0
$1;1497018697379742803;api.ownersNumberedGET;8C8E26B30240B83155F90D1557C24651;7587157997235753284;1497018697377960459;1497018697379742803;2a60f716d6d6;0;0
$1;1497018697387544422;api.petsNumberedGET;8C8E26B30240B83155F90D1557C24651;7587157997235753285;1497018697385556738;1497018697387542497;2a60f716d6d6;0;0
$1;1497018697392223673;api.visitsGET;8C8E26B30240B83155F90D1557C24651;7587157997235753286;1497018697388505072;1497018697392222366;2a60f716d6d6;0;0
$1;1497018697393833463;_API-Gateway.gateway.GET;40558A6714F7C90221F19C3A80EE2DCC;7587157997235753287;1497018697393229560;1497018697393822424;2a60f716d6d6;0;0
$1;1497018697397191421;api.vetsGET;40558A6714F7C90221F19C3A80EE2DCC;7587157997235753288;1497018697394747300;1497018697397189845;2a60f716d6d6;0;0
$1;1497018697400739462;api.ownersGET;40558A6714F7C90221F19C3A80EE2DCC;7587157997235753289;1497018697398002086;1497018697400738064;2a60f716d6d6;0;0
$1;1497018697403346436;api.ownersNumberedGET;40558A6714F7C90221F19C3A80EE2DCC;7587157997235753290;1497018697401579743;1497018697403345086;2a60f716d6d6;0;0
$1;1497018697413832212;api.visitsGET;40558A6714F7C90221F19C3A80EE2DCC;7587157997235753292;1497018697410488617;1497018697413830793;2a60f716d6d6;0;0
$1;1497018697415434677;_API-Gateway.gateway.GET;B42C380FE7F0050EB63313DB59E3E685;7587157997235753293;1497018697414834076;1497018697415423717;2a60f716d6d6;0;0
$1;1497018697418750047;api.vetsGET;B42C380FE7F0050EB63313DB59E3E685;7587157997235753294;1497018697416359288;1497018697418748844;2a60f716d6d6;0;0
$1;1497018697422364629;api.ownersGET;B42C380FE7F0050EB63313DB59E3E685;7587157997235753295;1497018697419618838;1497018697422360320;2a60f716d6d6;0;0
$1;1497018697425062393;api.ownersNumberedGET;B42C380FE7F0050EB63313DB59E3E685;7587157997235753296;1497018697423212145;1497018697425062393;2a60f716d6d6;0;0
$1;1497018697436293402;api.visitsGET;B42C380FE7F0050EB63313DB59E3E685;7587157997235753298;1497018697432269005;1497018697436292119;2a60f716d6d6;0;0
$1;1497018697437931200;_API-Gateway.gateway.GET;AF53EDF580AFFD115AE418E58270AF2E;7587157997235753299;1497018697437337040;1497018697437920150;2a60f716d6d6;0;0
$1;1497018697441284890;api.vetsGET;AF53EDF580AFFD115AE418E58270AF2E;7587157997235753300;1497018697438823551;1497018697441283336;2a60f716d6d6;0;0
$1;1497018697444959368;api.ownersGET;AF53EDF580AFFD115AE418E58270AF2E;7587157997235753301;1497018697442220131;1497018697444958003;2a60f716d6d6;0;0
$1;1497018697457919669;api.visitsGET;AF53EDF580AFFD115AE418E58270AF2E;7587157997235753304;1497018697454860662;1497018697457918338;2a60f716d6d6;0;0
$1;1497018697459449273;_API-Gateway.gateway.GET;A10A0C97FAB7F366E5D59D35CBF8D0D1;7587157997235753305;1497018697458854112;1497018697459438138;2a60f716d6d6;0;0
$1;1497018697462742059;api.vetsGET;A10A0C97FAB7F366E5D59D35CBF8D0D1;7587157997235753306;1497018697460356074;1497018697462740502;2a60f716d6d6;0;0
$1;1497018697466344756;api.ownersGET;A10A0C97FAB7F366E5D59D35CBF8D0D1;7587157997235753307;1497018697463614796;1497018697466343363;2a60f716d6d6;0;0
