$0;1494946395077725107;1.10;KIEKER-SINGLETON;e01a29ffcce8;1;false;0;NANOSECONDS;1
$1;1494946737086935331;api.visitsGET;F70AE088EFB4E1AFC340C3667F770E93;4164281542945806771;1494946737078910771;1494946737086934212;e01a29ffcce8;0;0
$1;1494946737100179281;api.visitsPOST;F70AE088EFB4E1AFC340C3667F770E93;4164281542945806772;1494946737095249532;1494946737100178362;e01a29ffcce8;0;0
$1;1494946737203382087;HTTP_API-Gateway.gateway.GET;7032DA02197C6D2706309E3373C6B980;4164281542945806773;1494946737202881926;1494946737203376375;e01a29ffcce8;0;0
$1;1494946737240231239;api.vetsGET;7032DA02197C6D2706309E3373C6B980;4164281542945806774;1494946737229036566;1494946737240229863;e01a29ffcce8;0;0
$1;1494946737253097465;api.ownersGET;7032DA02197C6D2706309E3373C6B980;4164281542945806775;1494946737242505767;1494946737253096295;e01a29ffcce8;0;0
$1;1494946737260501439;api.ownersNumberedGET;7032DA02197C6D2706309E3373C6B980;4164281542945806776;1494946737254901511;1494946737260500300;e01a29ffcce8;0;0
$1;1494946737274915848;api.ownersNumberedPUT;7032DA02197C6D2706309E3373C6B980;4164281542945806777;1494946737268696243;1494946737274914937;e01a29ffcce8;0;0
$1;1494946737296121576;api.petsNumberedGET;7032DA02197C6D2706309E3373C6B980;4164281542945806778;1494946737279855795;1494946737296120502;e01a29ffcce8;0;0
$1;1494946737309227855;api.visitsGET;7032DA02197C6D2706309E3373C6B980;4164281542945806779;1494946737301818673;1494946737309226584;e01a29ffcce8;0;0
$1;1494946737322738822;api.visitsPOST;7032DA02197C6D2706309E3373C6B980;4164281542945806780;1494946737317997951;1494946737322737876;e01a29ffcce8;0;0
$1;1494946737433396013;HTTP_API-Gateway.gateway.GET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806781;1494946737429056962;1494946737433367797;e01a29ffcce8;0;0
$1;1494946737492912264;api.vetsGET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806782;1494946737474361146;1494946737492910846;e01a29ffcce8;0;0
$1;1494946737507742785;api.ownersGET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806783;1494946737495959930;1494946737507741530;e01a29ffcce8;0;0
$1;1494946737513990752;api.ownersNumberedGET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806784;1494946737509701415;1494946737513989612;e01a29ffcce8;0;0
$1;1494946737527291429;api.ownersNumberedPUT;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806785;1494946737521215157;1494946737527290604;e01a29ffcce8;0;0
$1;1494946737541058308;api.petsNumberedGET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806786;1494946737533038306;1494946737541057086;e01a29ffcce8;0;0
$1;1494946737568778055;api.visitsGET;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806787;1494946737560045511;1494946737568776834;e01a29ffcce8;0;0
$1;1494946737585511177;api.visitsPOST;96FF4D59D269BA81A11416C7A2EA1436;4164281542945806788;1494946737576578089;1494946737585505824;e01a29ffcce8;0;0
$1;1494946737694768282;HTTP_API-Gateway.gateway.GET;E4C679FB331B284104F997F8A305BA1E;4164281542945806789;1494946737691644520;1494946737694743907;e01a29ffcce8;0;0
$1;1494946737746127260;api.vetsGET;E4C679FB331B284104F997F8A305BA1E;4164281542945806790;1494946737730274219;1494946737746126153;e01a29ffcce8;0;0
$1;1494946737755380055;api.ownersGET;E4C679FB331B284104F997F8A305BA1E;4164281542945806791;1494946737747648506;1494946737755379001;e01a29ffcce8;0;0
$1;1494946737762525056;api.ownersNumberedGET;E4C679FB331B284104F997F8A305BA1E;4164281542945806792;1494946737757703869;1494946737762524156;e01a29ffcce8;0;0
$1;1494946737775905952;api.ownersNumberedPUT;E4C679FB331B284104F997F8A305BA1E;4164281542945806793;1494946737769728338;1494946737775904921;e01a29ffcce8;0;0
$1;1494946737787510598;api.petsNumberedGET;E4C679FB331B284104F997F8A305BA1E;4164281542945806794;1494946737781469484;1494946737787509492;e01a29ffcce8;0;0
$1;1494946737806606990;api.visitsGET;E4C679FB331B284104F997F8A305BA1E;4164281542945806795;1494946737795041530;1494946737806605901;e01a29ffcce8;0;0
$1;1494946737819430547;api.visitsPOST;E4C679FB331B284104F997F8A305BA1E;4164281542945806796;1494946737814376552;1494946737819429470;e01a29ffcce8;0;0
$1;1494946737925606747;HTTP_API-Gateway.gateway.GET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806797;1494946737924683001;1494946737925595732;e01a29ffcce8;0;0
$1;1494946737958457589;api.vetsGET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806798;1494946737948112887;1494946737958456511;e01a29ffcce8;0;0
$1;1494946737967759096;api.ownersGET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806799;1494946737959987110;1494946737967758084;e01a29ffcce8;0;0
$1;1494946737973623904;api.ownersNumberedGET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806800;1494946737969420260;1494946737973622749;e01a29ffcce8;0;0
$1;1494946737986787914;api.ownersNumberedPUT;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806801;1494946737980739103;1494946737986787030;e01a29ffcce8;0;0
$1;1494946738014748442;api.petsNumberedGET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806802;1494946737997595476;1494946738014747119;e01a29ffcce8;0;0
$1;1494946738046451157;api.visitsGET;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806803;1494946738036043241;1494946738046450232;e01a29ffcce8;0;0
$1;1494946738058850889;api.visitsPOST;E7F3A09F3C769C868FC5EE779FF265F2;4164281542945806804;1494946738054256724;1494946738058849755;e01a29ffcce8;0;0
$1;1494946738168391485;HTTP_API-Gateway.gateway.GET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806805;1494946738167203382;1494946738168381076;e01a29ffcce8;0;0
$1;1494946738210355798;api.vetsGET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806806;1494946738196995643;1494946738210354505;e01a29ffcce8;0;0
$1;1494946738222960276;api.ownersGET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806807;1494946738212714501;1494946738222959117;e01a29ffcce8;0;0
$1;1494946738230053145;api.ownersNumberedGET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806808;1494946738225656923;1494946738230052144;e01a29ffcce8;0;0
$1;1494946738255492261;api.ownersNumberedPUT;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806809;1494946738248107846;1494946738255490976;e01a29ffcce8;0;0
$1;1494946738292278833;api.petsNumberedGET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806810;1494946738274531325;1494946738292277655;e01a29ffcce8;0;0
$1;1494946738352903908;api.visitsGET;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806811;1494946738313539489;1494946738352902633;e01a29ffcce8;0;0
$1;1494946738367422573;api.visitsPOST;0399A454C1DF99919A3A738F3C6FF4AF;4164281542945806812;1494946738361783960;1494946738367421076;e01a29ffcce8;0;0
$1;1494946738476824541;HTTP_API-Gateway.gateway.GET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806813;1494946738473603680;1494946738476803722;e01a29ffcce8;0;0
$1;1494946738527757697;api.vetsGET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806814;1494946738512554096;1494946738527756398;e01a29ffcce8;0;0
$1;1494946738541004514;api.ownersGET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806815;1494946738529570036;1494946738541002897;e01a29ffcce8;0;0
$1;1494946738548223939;api.ownersNumberedGET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806816;1494946738542672269;1494946738548222708;e01a29ffcce8;0;0
$1;1494946738567068502;api.ownersNumberedPUT;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806817;1494946738556962601;1494946738567067309;e01a29ffcce8;0;0
$1;1494946738579778538;api.petsNumberedGET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806818;1494946738572397758;1494946738579777564;e01a29ffcce8;0;0
$1;1494946738616434248;api.visitsGET;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806819;1494946738605012351;1494946738616432967;e01a29ffcce8;0;0
$1;1494946738630594962;api.visitsPOST;13CAC6FD28F374BD51C5974FA495F6A8;4164281542945806820;1494946738625441573;1494946738630593935;e01a29ffcce8;0;0
$1;1494946738738461099;HTTP_API-Gateway.gateway.GET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806821;1494946738735025233;1494946738738450968;e01a29ffcce8;0;0
$1;1494946738776155410;api.vetsGET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806822;1494946738759731895;1494946738776153785;e01a29ffcce8;0;0
$1;1494946738797555310;api.ownersGET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806823;1494946738779024758;1494946738797553964;e01a29ffcce8;0;0
$1;1494946738805934557;api.ownersNumberedGET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806824;1494946738800403428;1494946738805933470;e01a29ffcce8;0;0
$1;1494946738824249107;api.ownersNumberedPUT;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806825;1494946738815511113;1494946738824248123;e01a29ffcce8;0;0
$1;1494946738861501354;api.petsNumberedGET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806826;1494946738844656999;1494946738861499725;e01a29ffcce8;0;0
$1;1494946738903895595;api.visitsGET;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806827;1494946738883548919;1494946738903894466;e01a29ffcce8;0;0
$1;1494946738917037520;api.visitsPOST;0CBD4BE7D548F5A2F77D1543185AB198;4164281542945806828;1494946738912002035;1494946738917036500;e01a29ffcce8;0;0
$1;1494946739020905664;HTTP_API-Gateway.gateway.GET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806829;1494946739020394285;1494946739020900488;e01a29ffcce8;0;0
$1;1494946739038671787;api.vetsGET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806830;1494946739031764796;1494946739038670488;e01a29ffcce8;0;0
$1;1494946739059442043;api.ownersGET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806831;1494946739040744264;1494946739059440884;e01a29ffcce8;0;0
$1;1494946739065698269;api.ownersNumberedGET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806832;1494946739061245401;1494946739065696654;e01a29ffcce8;0;0
$1;1494946739079754633;api.ownersNumberedPUT;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806833;1494946739073240894;1494946739079753441;e01a29ffcce8;0;0
$1;1494946739115409831;api.petsNumberedGET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806834;1494946739098549463;1494946739115408703;e01a29ffcce8;0;0
$1;1494946739130847022;api.visitsGET;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806835;1494946739123401389;1494946739130845875;e01a29ffcce8;0;0
$1;1494946739144777244;api.visitsPOST;1F4C9CB2873A06FB4B9FDF2AF7858B7C;4164281542945806836;1494946739138444617;1494946739144776143;e01a29ffcce8;0;0
$1;1494946739255428358;HTTP_API-Gateway.gateway.GET;A2D51E4156331189C242B97FE4B2E497;4164281542945806837;1494946739252213813;1494946739255401049;e01a29ffcce8;0;0
$1;1494946739312993392;api.vetsGET;A2D51E4156331189C242B97FE4B2E497;4164281542945806838;1494946739296225739;1494946739312991949;e01a29ffcce8;0;0
$1;1494946739339677304;api.ownersGET;A2D51E4156331189C242B97FE4B2E497;4164281542945806839;1494946739315287928;1494946739339676226;e01a29ffcce8;0;0
$1;1494946739345965147;api.ownersNumberedGET;A2D51E4156331189C242B97FE4B2E497;4164281542945806840;1494946739341173687;1494946739345964124;e01a29ffcce8;0;0
$1;1494946739359652570;api.ownersNumberedPUT;A2D51E4156331189C242B97FE4B2E497;4164281542945806841;1494946739353278725;1494946739359651504;e01a29ffcce8;0;0
$1;1494946739377219190;api.visitsGET;A2D51E4156331189C242B97FE4B2E497;4164281542945806843;1494946739369154345;1494946739377217867;e01a29ffcce8;0;0
$1;1494946739390564422;api.visitsPOST;A2D51E4156331189C242B97FE4B2E497;4164281542945806844;1494946739385709460;1494946739390563161;e01a29ffcce8;0;0
$1;1494946739499578358;HTTP_API-Gateway.gateway.GET;7A4A0962A122DF531ADA6226EEE00737;4164281542945806845;1494946739496411262;1494946739499556483;e01a29ffcce8;0;0
$1;1494946739549741235;api.vetsGET;7A4A0962A122DF531ADA6226EEE00737;4164281542945806846;1494946739532491420;1494946739549739627;e01a29ffcce8;0;0
$1;1494946739560927971;api.ownersGET;7A4A0962A122DF531ADA6226EEE00737;4164281542945806847;1494946739551962564;1494946739560926931;e01a29ffcce8;0;0
$1;1494946739592439632;api.visitsGET;7A4A0962A122DF531ADA6226EEE00737;4164281542945806851;1494946739582487524;1494946739592438651;e01a29ffcce8;0;0
$1;1494946739604610155;api.visitsPOST;7A4A0962A122DF531ADA6226EEE00737;4164281542945806852;1494946739598221411;1494946739604608982;e01a29ffcce8;0;0
$1;1494946739713741018;HTTP_API-Gateway.gateway.GET;060158AFE29190FE8A01D96F82580174;4164281542945806853;1494946739710508828;1494946739713719734;e01a29ffcce8;0;0
$1;1494946739781612350;api.vetsGET;060158AFE29190FE8A01D96F82580174;4164281542945806854;1494946739766748833;1494946739781610256;e01a29ffcce8;0;0
$1;1494946739793722250;api.ownersGET;060158AFE29190FE8A01D96F82580174;4164281542945806855;1494946739784423295;1494946739793721249;e01a29ffcce8;0;0
$1;1494946739801013249;api.ownersNumberedGET;060158AFE29190FE8A01D96F82580174;4164281542945806856;1494946739795776631;1494946739801009942;e01a29ffcce8;0;0
$1;1494946739816752980;api.ownersNumberedPUT;060158AFE29190FE8A01D96F82580174;4164281542945806857;1494946739809648492;1494946739816751991;e01a29ffcce8;0;0
$1;1494946739836237724;api.visitsGET;060158AFE29190FE8A01D96F82580174;4164281542945806859;1494946739828190072;1494946739836236661;e01a29ffcce8;0;0
$1;1494946739853414340;api.visitsPOST;060158AFE29190FE8A01D96F82580174;4164281542945806860;1494946739844724818;1494946739853413330;e01a29ffcce8;0;0
$1;1494946739958191452;HTTP_API-Gateway.gateway.GET;C0922AD6470A325A25374FF14A956B66;4164281542945806861;1494946739957124086;1494946739958171696;e01a29ffcce8;0;0
$1;1494946740007954006;api.vetsGET;C0922AD6470A325A25374FF14A956B66;4164281542945806862;1494946739989638738;1494946740007952927;e01a29ffcce8;0;0
$1;1494946740022942202;api.ownersGET;C0922AD6470A325A25374FF14A956B66;4164281542945806863;1494946740010101026;1494946740022940876;e01a29ffcce8;0;0
$1;1494946740029534882;api.ownersNumberedGET;C0922AD6470A325A25374FF14A956B66;4164281542945806864;1494946740024920008;1494946740029533643;e01a29ffcce8;0;0
$1;1494946740043942401;api.ownersNumberedPUT;C0922AD6470A325A25374FF14A956B66;4164281542945806865;1494946740037208802;1494946740043941472;e01a29ffcce8;0;0
$1;1494946740061386657;api.visitsGET;C0922AD6470A325A25374FF14A956B66;4164281542945806867;1494946740053391155;1494946740061385422;e01a29ffcce8;0;0
$1;1494946740078478899;api.visitsPOST;C0922AD6470A325A25374FF14A956B66;4164281542945806868;1494946740071662032;1494946740078477761;e01a29ffcce8;0;0
$1;1494946740190836314;HTTP_API-Gateway.gateway.GET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806869;1494946740187911648;1494946740190819211;e01a29ffcce8;0;0
$1;1494946740233483483;api.vetsGET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806870;1494946740219089409;1494946740233481784;e01a29ffcce8;0;0
$1;1494946740252963170;api.ownersGET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806871;1494946740236376064;1494946740252961508;e01a29ffcce8;0;0
$1;1494946740264082472;api.ownersNumberedGET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806872;1494946740255620635;1494946740264081470;e01a29ffcce8;0;0
$1;1494946740279768126;api.ownersNumberedPUT;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806873;1494946740271872096;1494946740279767244;e01a29ffcce8;0;0
$1;1494946740290512998;api.petsNumberedGET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806874;1494946740284617319;1494946740290512089;e01a29ffcce8;0;0
$1;1494946740301673717;api.visitsGET;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806875;1494946740294078603;1494946740301672331;e01a29ffcce8;0;0
$1;1494946740314008061;api.visitsPOST;FB1171C5ADD44A7AF304264FD149B7D6;4164281542945806876;1494946740309476010;1494946740314006741;e01a29ffcce8;0;0
$1;1494946740416875015;HTTP_API-Gateway.gateway.GET;57844590D1EC2043034995BB26FB5DD4;4164281542945806877;1494946740416371985;1494946740416866016;e01a29ffcce8;0;0
$1;1494946740435181911;api.vetsGET;57844590D1EC2043034995BB26FB5DD4;4164281542945806878;1494946740428079450;1494946740435180857;e01a29ffcce8;0;0
$1;1494946740443759844;api.ownersGET;57844590D1EC2043034995BB26FB5DD4;4164281542945806879;1494946740436737732;1494946740443758713;e01a29ffcce8;0;0
$1;1494946740449780129;api.ownersNumberedGET;57844590D1EC2043034995BB26FB5DD4;4164281542945806880;1494946740445199179;1494946740449778841;e01a29ffcce8;0;0
$1;1494946740463498106;api.ownersNumberedPUT;57844590D1EC2043034995BB26FB5DD4;4164281542945806881;1494946740456923655;1494946740463497068;e01a29ffcce8;0;0
$1;1494946740473354784;api.petsNumberedGET;57844590D1EC2043034995BB26FB5DD4;4164281542945806882;1494946740467470223;1494946740473353710;e01a29ffcce8;0;0
$1;1494946740485008693;api.visitsGET;57844590D1EC2043034995BB26FB5DD4;4164281542945806883;1494946740477686134;1494946740485007712;e01a29ffcce8;0;0
$1;1494946740497485463;api.visitsPOST;57844590D1EC2043034995BB26FB5DD4;4164281542945806884;1494946740492899670;1494946740497484217;e01a29ffcce8;0;0
$1;1494946740606552590;HTTP_API-Gateway.gateway.GET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806885;1494946740602911555;1494946740606534393;e01a29ffcce8;0;0
$1;1494946740651787840;api.vetsGET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806886;1494946740637270159;1494946740651785831;e01a29ffcce8;0;0
$1;1494946740667463601;api.ownersGET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806887;1494946740654428643;1494946740667462385;e01a29ffcce8;0;0
$1;1494946740676476554;api.ownersNumberedGET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806888;1494946740669762066;1494946740676474916;e01a29ffcce8;0;0
$1;1494946740693498180;api.ownersNumberedPUT;F9BD128A47316D4B1D307080C3AE9214;4164281542945806889;1494946740687327731;1494946740693497235;e01a29ffcce8;0;0
$1;1494946740705297899;api.petsNumberedGET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806890;1494946740698412374;1494946740705296943;e01a29ffcce8;0;0
$1;1494946740726824302;api.visitsGET;F9BD128A47316D4B1D307080C3AE9214;4164281542945806891;1494946740710485475;1494946740726821206;e01a29ffcce8;0;0
$1;1494946740740713881;api.visitsPOST;F9BD128A47316D4B1D307080C3AE9214;4164281542945806892;1494946740733636790;1494946740740712928;e01a29ffcce8;0;0
$1;1494946740847606553;HTTP_API-Gateway.gateway.GET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806893;1494946740845538504;1494946740847586902;e01a29ffcce8;0;0
$1;1494946740885462078;api.vetsGET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806894;1494946740872741689;1494946740885460502;e01a29ffcce8;0;0
$1;1494946740897318812;api.ownersGET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806895;1494946740887748780;1494946740897317502;e01a29ffcce8;0;0
$1;1494946740903534033;api.ownersNumberedGET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806896;1494946740899220783;1494946740903533124;e01a29ffcce8;0;0
$1;1494946740916587288;api.ownersNumberedPUT;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806897;1494946740910466532;1494946740916586261;e01a29ffcce8;0;0
$1;1494946740929426141;api.petsNumberedGET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806898;1494946740920744721;1494946740929424989;e01a29ffcce8;0;0
$1;1494946740941422091;api.visitsGET;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806899;1494946740933941285;1494946740941420850;e01a29ffcce8;0;0
$1;1494946740954268344;api.visitsPOST;A30A57A63C4B0015A7E60E8B8DC1EBFB;4164281542945806900;1494946740949260810;1494946740954267205;e01a29ffcce8;0;0
$1;1494946741058093786;HTTP_API-Gateway.gateway.GET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806901;1494946741057455625;1494946741058087012;e01a29ffcce8;0;0
$1;1494946741084638771;api.vetsGET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806902;1494946741074819036;1494946741084637535;e01a29ffcce8;0;0
$1;1494946741097449675;api.ownersGET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806903;1494946741086697388;1494946741097448631;e01a29ffcce8;0;0
$1;1494946741105066357;api.ownersNumberedGET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806904;1494946741099400628;1494946741105065200;e01a29ffcce8;0;0
$1;1494946741118750543;api.ownersNumberedPUT;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741112303906;1494946741118749139;e01a29ffcce8;0;0
$1;1494946741130938460;api.petsNumberedGET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806906;1494946741124105756;1494946741130937351;e01a29ffcce8;0;0
$1;1494946741143444423;api.visitsGET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806907;1494946741135151087;1494946741143443526;e01a29ffcce8;0;0
$1;1494946741156551008;api.visitsPOST;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806908;1494946741152030549;1494946741156549860;e01a29ffcce8;0;0
$1;1494946741264588948;HTTP_API-Gateway.gateway.GET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806909;1494946741262475095;1494946741264574978;e01a29ffcce8;0;0
$1;1494946741310598585;api.vetsGET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806910;1494946741292234555;1494946741310597261;e01a29ffcce8;0;0
$1;1494946741330145936;api.ownersGET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806911;1494946741313467859;1494946741330144708;e01a29ffcce8;0;0
$1;1494946741337191864;api.ownersNumberedGET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741332311469;1494946741337190659;e01a29ffcce8;0;0
$1;1494946741357489890;api.ownersNumberedPUT;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741345760668;1494946741357488878;e01a29ffcce8;0;0
$1;1494946741369723211;api.petsNumberedGET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806914;1494946741363718771;1494946741369722143;e01a29ffcce8;0;0
$1;1494946741382427734;api.visitsGET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806915;1494946741373346460;1494946741382426614;e01a29ffcce8;0;0
$1;1494946741394728190;api.visitsPOST;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806916;1494946741390124358;1494946741394727241;e01a29ffcce8;0;0
$1;1494946741504076140;HTTP_API-Gateway.gateway.GET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806917;1494946741501106691;1494946741503848011;e01a29ffcce8;0;0
$1;1494946741559428175;api.vetsGET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806918;1494946741539338403;1494946741559425913;e01a29ffcce8;0;0
$1;1494946741578935725;api.ownersGET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806919;1494946741563660192;1494946741578934521;e01a29ffcce8;0;0
$1;1494946741592188043;api.ownersNumberedGET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741584229992;1494946741592187037;e01a29ffcce8;0;0
$1;1494946741609763763;api.ownersNumberedPUT;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741599720269;1494946741609762474;e01a29ffcce8;0;0
$1;1494946741633048613;api.petsNumberedGET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806922;1494946741627338471;1494946741633047416;e01a29ffcce8;0;0
$1;1494946741647896829;api.visitsGET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806923;1494946741637802169;1494946741647895649;e01a29ffcce8;0;0
$1;1494946741660299762;api.visitsPOST;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806924;1494946741655589734;1494946741660298578;e01a29ffcce8;0;0
$1;1494946741766743601;HTTP_API-Gateway.gateway.GET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806925;1494946741764824552;1494946741766729592;e01a29ffcce8;0;0
$1;1494946741825690254;api.vetsGET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806926;1494946741801465055;1494946741825688927;e01a29ffcce8;0;0
$1;1494946741839089477;api.ownersGET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806927;1494946741827893030;1494946741839088378;e01a29ffcce8;0;0
$1;1494946741868654405;api.petsNumberedGET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806930;1494946741860157465;1494946741868652880;e01a29ffcce8;0;0
$1;1494946741887588197;api.visitsGET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806931;1494946741876989825;1494946741887586713;e01a29ffcce8;0;0
$1;1494946741904087273;api.visitsPOST;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806932;1494946741898009096;1494946741904086101;e01a29ffcce8;0;0
$1;1494946742012479238;HTTP_API-Gateway.gateway.GET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806933;1494946742010056980;1494946742012461357;e01a29ffcce8;0;0
$1;1494946742076292160;api.vetsGET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806934;1494946742068834113;1494946742076291087;e01a29ffcce8;0;0
$1;1494946742086107724;api.ownersGET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806935;1494946742078636979;1494946742086106619;e01a29ffcce8;0;0
$1;1494946742094098852;api.ownersNumberedGET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742089880092;1494946742094097842;e01a29ffcce8;0;0
$1;1494946742113887810;api.ownersNumberedPUT;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742100993936;1494946742113886911;e01a29ffcce8;0;0
$1;1494946742149229266;api.petsNumberedGET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806938;1494946742133050976;1494946742149228255;e01a29ffcce8;0;0
$1;1494946742179858509;api.visitsGET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806939;1494946742170364977;1494946742179857518;e01a29ffcce8;0;0
$1;1494946742190322463;api.visitsPOST;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806940;1494946742185791359;1494946742190321410;e01a29ffcce8;0;0
$1;1494946742301240102;HTTP_API-Gateway.gateway.GET;5B1906B35618310833CE1273CEBD91D0;4164281542945806941;1494946742298758509;1494946742301221991;e01a29ffcce8;0;0
$1;1494946742343562218;api.vetsGET;5B1906B35618310833CE1273CEBD91D0;4164281542945806942;1494946742328729375;1494946742343560631;e01a29ffcce8;0;0
$1;1494946742358463245;api.ownersGET;5B1906B35618310833CE1273CEBD91D0;4164281542945806943;1494946742345716717;1494946742358461832;e01a29ffcce8;0;0
$1;1494946742372660137;api.ownersNumberedGET;5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742364034650;1494946742372659201;e01a29ffcce8;0;0
$1;1494946742393297548;api.ownersNumberedPUT;5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742379723077;1494946742393296465;e01a29ffcce8;0;0
