$0;1494868674883877119;1.10;KIEKER-SINGLETON;ff899c08b2f2;1;false;0;NANOSECONDS;1
$1;1494868779148496592;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);32B017A489135DD5F689F8CF86DC65EF;6922595577221874729;1494868779145978153;1494868779148496132;ff899c08b2f2;3;2
$1;1494868779149472394;HTTP_CustomerService.GET;32B017A489135DD5F689F8CF86DC65EF;6922595577221874729;1494868779145029477;1494868779149463138;ff899c08b2f2;1;1
$1;1494868779160973210;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779160966769;1494868779160971970;ff899c08b2f2;2;2
$1;1494868779164371891;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779164364781;1494868779164370640;ff899c08b2f2;3;2
$1;1494868779166599115;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779165692322;1494868779166597852;ff899c08b2f2;6;4
$1;1494868779167902086;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779164987618;1494868779167898317;ff899c08b2f2;5;3
$1;1494868779169020276;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779168832998;1494868779169019158;ff899c08b2f2;8;4
$1;1494868779170509938;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779168037075;1494868779170508797;ff899c08b2f2;7;3
$1;1494868779170629736;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779164980497;1494868779170629310;ff899c08b2f2;4;2
$1;1494868779172081133;HTTP_CustomerService.PUT;32B017A489135DD5F689F8CF86DC65EF;6922595577221874730;1494868779160712927;1494868779172071737;ff899c08b2f2;1;1
$1;1494868779183690690;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);32B017A489135DD5F689F8CF86DC65EF;6922595577221874731;1494868779182420237;1494868779183689518;ff899c08b2f2;4;4
$1;1494868779184579452;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;32B017A489135DD5F689F8CF86DC65EF;6922595577221874731;1494868779181858477;1494868779184576900;ff899c08b2f2;3;3
$1;1494868779184741842;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);32B017A489135DD5F689F8CF86DC65EF;6922595577221874731;1494868779181851393;1494868779184741117;ff899c08b2f2;2;2
$1;1494868779186146407;HTTP_CustomerService.GET;32B017A489135DD5F689F8CF86DC65EF;6922595577221874731;1494868779181530974;1494868779186137494;ff899c08b2f2;1;1
$1;1494868779368646625;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874736;1494868779355497378;1494868779368645024;ff899c08b2f2;4;4
$1;1494868779369519093;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874736;1494868779354901721;1494868779369517964;ff899c08b2f2;3;3
$1;1494868779369604265;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874736;1494868779354895282;1494868779369603868;ff899c08b2f2;2;2
$1;1494868779372122719;HTTP_CustomerService.GET;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874736;1494868779354658142;1494868779372104402;ff899c08b2f2;1;1
$1;1494868779376650393;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874737;1494868779376643731;1494868779376648788;ff899c08b2f2;2;2
$1;1494868779378397632;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874737;1494868779377516717;1494868779378396422;ff899c08b2f2;5;4
$1;1494868779379310762;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874737;1494868779376841201;1494868779379309711;ff899c08b2f2;4;3
$1;1494868779379379086;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874737;1494868779376834661;1494868779379378762;ff899c08b2f2;3;2
$1;1494868779381107560;HTTP_CustomerService.GET;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874737;1494868779376414850;1494868779381098162;ff899c08b2f2;1;1
$1;1494868779392438240;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779392431956;1494868779392437101;ff899c08b2f2;2;2
$1;1494868779392881789;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779392877865;1494868779392881065;ff899c08b2f2;3;2
$1;1494868779395500533;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779394632398;1494868779395499276;ff899c08b2f2;6;4
$1;1494868779396530586;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779393371636;1494868779396529735;ff899c08b2f2;5;3
$1;1494868779397415268;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779397080863;1494868779397413917;ff899c08b2f2;8;4
$1;1494868779400451174;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779396672466;1494868779400450344;ff899c08b2f2;7;3
$1;1494868779400549828;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779393361387;1494868779400549430;ff899c08b2f2;4;2
$1;1494868779402052363;HTTP_CustomerService.PUT;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874738;1494868779392142933;1494868779402042353;ff899c08b2f2;1;1
$1;1494868779415031778;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874739;1494868779413715931;1494868779415030536;ff899c08b2f2;4;4
$1;1494868779415830648;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874739;1494868779413208031;1494868779415829829;ff899c08b2f2;3;3
$1;1494868779415945310;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874739;1494868779413201742;1494868779415944885;ff899c08b2f2;2;2
$1;1494868779417603506;HTTP_CustomerService.GET;7FD4F8756586545B7AD9D9F40D9A84A5;6922595577221874739;1494868779412951423;1494868779417586181;ff899c08b2f2;1;1
$1;1494868779643965089;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874744;1494868779630228020;1494868779643963196;ff899c08b2f2;4;4
$1;1494868779646857535;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874744;1494868779629035767;1494868779646854329;ff899c08b2f2;3;3
$1;1494868779647197838;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874744;1494868779629025734;1494868779647196829;ff899c08b2f2;2;2
$1;1494868779659421807;HTTP_CustomerService.GET;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874744;1494868779628639485;1494868779659405819;ff899c08b2f2;1;1
$1;1494868779666136096;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874745;1494868779666127095;1494868779666134743;ff899c08b2f2;2;2
$1;1494868779669100489;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874745;1494868779667845799;1494868779669098907;ff899c08b2f2;5;4
$1;1494868779670875902;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874745;1494868779666851910;1494868779670874419;ff899c08b2f2;4;3
$1;1494868779671200766;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874745;1494868779666842942;1494868779671199943;ff899c08b2f2;3;2
$1;1494868779678341223;HTTP_CustomerService.GET;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874745;1494868779665786129;1494868779678323622;ff899c08b2f2;1;1
$1;1494868779697811864;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779697803298;1494868779697810141;ff899c08b2f2;2;2
$1;1494868779698486821;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779698478943;1494868779698485667;ff899c08b2f2;3;2
$1;1494868779707364563;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779700126559;1494868779707363340;ff899c08b2f2;6;4
$1;1494868779708383969;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779699366426;1494868779708383076;ff899c08b2f2;5;3
$1;1494868779709092305;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779708916971;1494868779709091385;ff899c08b2f2;8;4
$1;1494868779709836687;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779708515934;1494868779709836059;ff899c08b2f2;7;3
$1;1494868779709884174;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779699356806;1494868779709883842;ff899c08b2f2;4;2
$1;1494868779712284234;HTTP_CustomerService.PUT;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874746;1494868779697502347;1494868779712220915;ff899c08b2f2;1;1
$1;1494868779731095827;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874747;1494868779729789708;1494868779731094264;ff899c08b2f2;4;4
$1;1494868779731930699;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874747;1494868779729224207;1494868779731929805;ff899c08b2f2;3;3
$1;1494868779732042334;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874747;1494868779729217685;1494868779732041965;ff899c08b2f2;2;2
$1;1494868779734773045;HTTP_CustomerService.GET;29A1A53B0492A9D8F5A01A3F351AA457;6922595577221874747;1494868779728963156;1494868779734760098;ff899c08b2f2;1;1
$1;1494868779945541067;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874752;1494868779926161028;1494868779945539387;ff899c08b2f2;4;4
$1;1494868779947431334;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874752;1494868779925037599;1494868779947429631;ff899c08b2f2;3;3
$1;1494868779947633900;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874752;1494868779925028966;1494868779947633036;ff899c08b2f2;2;2
$1;1494868779950811866;HTTP_CustomerService.GET;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874752;1494868779924647553;1494868779950768749;ff899c08b2f2;1;1
$1;1494868779955609169;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874753;1494868779955602521;1494868779955608145;ff899c08b2f2;2;2
$1;1494868779958513587;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874753;1494868779957637868;1494868779958512417;ff899c08b2f2;5;4
$1;1494868779959827283;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874753;1494868779955782035;1494868779959822502;ff899c08b2f2;4;3
$1;1494868779959930047;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874753;1494868779955776209;1494868779959929677;ff899c08b2f2;3;2
$1;1494868779962138346;HTTP_CustomerService.GET;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874753;1494868779955366811;1494868779962125620;ff899c08b2f2;1;1
$1;1494868779980668942;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779980662203;1494868779980667909;ff899c08b2f2;2;2
$1;1494868779981131181;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779981127401;1494868779981130480;ff899c08b2f2;3;2
$1;1494868779983864094;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779982990164;1494868779983862775;ff899c08b2f2;6;4
$1;1494868779988367051;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779982392095;1494868779988365685;ff899c08b2f2;5;3
$1;1494868779990061874;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779989861609;1494868779990060385;ff899c08b2f2;8;4
$1;1494868779991053150;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779988477904;1494868779991052210;ff899c08b2f2;7;3
$1;1494868779991141114;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779982385030;1494868779991140692;ff899c08b2f2;4;2
$1;1494868779992769970;HTTP_CustomerService.PUT;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874754;1494868779980431915;1494868779992720958;ff899c08b2f2;1;1
$1;1494868780008649487;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874755;1494868780007293351;1494868780008648215;ff899c08b2f2;4;4
$1;1494868780010009745;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874755;1494868780006688696;1494868780010008606;ff899c08b2f2;3;3
$1;1494868780010117731;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874755;1494868780006682370;1494868780010117171;ff899c08b2f2;2;2
$1;1494868780011938900;HTTP_CustomerService.GET;A35D86FC58FA2CEC0ADE286E8F8014C5;6922595577221874755;1494868780006398291;1494868780011927971;ff899c08b2f2;1;1
$1;1494868780202086799;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();C8F9249583DCAD52148FCBEBA4398C90;6922595577221874760;1494868780184109223;1494868780202085507;ff899c08b2f2;4;4
$1;1494868780203099866;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874760;1494868780183020700;1494868780203098975;ff899c08b2f2;3;3
$1;1494868780203191591;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();C8F9249583DCAD52148FCBEBA4398C90;6922595577221874760;1494868780183015129;1494868780203191214;ff899c08b2f2;2;2
$1;1494868780205136814;HTTP_CustomerService.GET;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874760;1494868780182778211;1494868780205127271;ff899c08b2f2;1;1
$1;1494868780211186308;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874761;1494868780211179699;1494868780211185099;ff899c08b2f2;2;2
$1;1494868780217202691;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874761;1494868780215668026;1494868780217201454;ff899c08b2f2;5;4
$1;1494868780224683147;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874761;1494868780211365720;1494868780224681856;ff899c08b2f2;4;3
$1;1494868780224903116;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874761;1494868780211360147;1494868780224902677;ff899c08b2f2;3;2
$1;1494868780227971076;HTTP_CustomerService.GET;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874761;1494868780210953277;1494868780227960305;ff899c08b2f2;1;1
$1;1494868780238669157;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780238662901;1494868780238668165;ff899c08b2f2;2;2
$1;1494868780239052048;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780239048958;1494868780239051599;ff899c08b2f2;3;2
$1;1494868780242074564;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780240446788;1494868780242073073;ff899c08b2f2;6;4
$1;1494868780242973636;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780239527456;1494868780242972666;ff899c08b2f2;5;3
$1;1494868780244855138;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780243616592;1494868780244853708;ff899c08b2f2;8;4
$1;1494868780246505056;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner) throws org.springframework.dao.DataAccessException;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780243103578;1494868780246504076;ff899c08b2f2;7;3
$1;1494868780246603969;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780239521466;1494868780246603520;ff899c08b2f2;4;2
$1;1494868780248197741;HTTP_CustomerService.PUT;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874762;1494868780238436209;1494868780248188690;ff899c08b2f2;1;1
$1;1494868780260093003;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874763;1494868780258715207;1494868780260091553;ff899c08b2f2;4;4
$1;1494868780260892996;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int) throws org.springframework.dao.DataAccessException;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874763;1494868780257865107;1494868780260892143;ff899c08b2f2;3;3
$1;1494868780260994867;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);C8F9249583DCAD52148FCBEBA4398C90;6922595577221874763;1494868780257858656;1494868780260994464;ff899c08b2f2;2;2
$1;1494868780262323945;HTTP_CustomerService.GET;C8F9249583DCAD52148FCBEBA4398C90;6922595577221874763;1494868780257587734;1494868780262313214;ff899c08b2f2;1;1
$1;1494868780442537950;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();ABF2055F955B8A94D16BFC1987E1B839;6922595577221874768;1494868780433805365;1494868780442536347;ff899c08b2f2;4;4
$1;1494868780443918269;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll() throws org.springframework.dao.DataAccessException;ABF2055F955B8A94D16BFC1987E1B839;6922595577221874768;1494868780432998164;1494868780443916889;ff899c08b2f2;3;3
$1;1494868780444036299;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();ABF2055F955B8A94D16BFC1987E1B839;6922595577221874768;1494868780432990299;1494868780444035662;ff899c08b2f2;2;2
$1;1494868780446453917;HTTP_CustomerService.GET;ABF2055F955B8A94D16BFC1987E1B839;6922595577221874768;1494868780432659666;1494868780446439133;ff899c08b2f2;1;1
$1;1494868780453391458;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874769;1494868780453381818;1494868780453389931;ff899c08b2f2;2;2
$1;1494868780455809965;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874769;1494868780454504154;1494868780455808101;ff899c08b2f2;5;4
$1;1494868780457128520;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int) throws org.springframework.dao.DataAccessException;ABF2055F955B8A94D16BFC1987E1B839;6922595577221874769;1494868780453628439;1494868780457127187;ff899c08b2f2;4;3
$1;1494868780457285180;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874769;1494868780453620309;1494868780457284552;ff899c08b2f2;3;2
$1;1494868780468438587;HTTP_CustomerService.GET;ABF2055F955B8A94D16BFC1987E1B839;6922595577221874769;1494868780453022742;1494868780468425418;ff899c08b2f2;1;1
$1;1494868780488004563;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874770;1494868780487997942;1494868780488003532;ff899c08b2f2;2;2
$1;1494868780488535613;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874770;1494868780488532173;1494868780488535049;ff899c08b2f2;3;2
$1;1494868780491386943;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);ABF2055F955B8A94D16BFC1987E1B839;6922595577221874770;1494868780490518048;1494868780491385711;ff899c08b2f2;6;4
