$0;1494946394575248142;1.10;KIEKER-SINGLETON;f659df926a8f;1;false;0;NANOSECONDS;1
$1;1494946741113458495;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741113455669;1494946741113458151;f659df926a8f;2;2
$1;1494946741113633763;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741113632822;1494946741113633597;f659df926a8f;3;2
$1;1494946741115416650;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741114779331;1494946741115416349;f659df926a8f;6;4
$1;1494946741116033856;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741114024725;1494946741116033653;f659df926a8f;5;3
$1;1494946741116590476;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741116490556;1494946741116590264;f659df926a8f;8;4
$1;1494946741117183614;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741116116586;1494946741117183404;f659df926a8f;7;3
$1;1494946741117244637;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741114020803;1494946741117244449;f659df926a8f;4;2
$1;1494946741118518574;HTTP_CustomerService.PUT;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806905;1494946741113262035;1494946741118510961;f659df926a8f;1;1
$1;1494946741128894548;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806906;1494946741127920608;1494946741128893947;f659df926a8f;4;4
$1;1494946741129528163;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806906;1494946741127464108;1494946741129527938;f659df926a8f;3;3
$1;1494946741129611347;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806906;1494946741127459829;1494946741129611195;f659df926a8f;2;2
$1;1494946741130557973;HTTP_CustomerService.GET;6EB31BB420CD0FD5E816653E1E7FBAD5;4164281542945806906;1494946741127292584;1494946741130550472;f659df926a8f;1;1
$1;1494946741320110037;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806911;1494946741315704185;1494946741320109048;f659df926a8f;4;4
$1;1494946741320926722;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806911;1494946741314979070;1494946741320926289;f659df926a8f;3;3
$1;1494946741320983820;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806911;1494946741314973378;1494946741320983615;f659df926a8f;2;2
$1;1494946741329839647;HTTP_CustomerService.GET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806911;1494946741314759937;1494946741329832316;f659df926a8f;1;1
$1;1494946741333599346;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741333595450;1494946741333598706;f659df926a8f;2;2
$1;1494946741335121568;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741334437933;1494946741335121034;f659df926a8f;5;4
$1;1494946741335810611;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741333644905;1494946741335810326;f659df926a8f;4;3
$1;1494946741335873532;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741333641361;1494946741335873315;f659df926a8f;3;2
$1;1494946741336976648;HTTP_CustomerService.GET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806912;1494946741333352728;1494946741336968304;f659df926a8f;1;1
$1;1494946741346907543;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741346877184;1494946741346907160;f659df926a8f;2;2
$1;1494946741347112721;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741347108596;1494946741347112585;f659df926a8f;3;2
$1;1494946741349359919;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741348710736;1494946741349359458;f659df926a8f;6;4
$1;1494946741350055045;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741347514426;1494946741350054830;f659df926a8f;5;3
$1;1494946741350644650;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741350533495;1494946741350644405;f659df926a8f;8;4
$1;1494946741356073361;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741350131810;1494946741356072731;f659df926a8f;7;3
$1;1494946741356184123;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741347509957;1494946741356183937;f659df926a8f;4;2
$1;1494946741357287690;HTTP_CustomerService.PUT;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806913;1494946741346709478;1494946741357282058;f659df926a8f;1;1
$1;1494946741367583002;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806914;1494946741366632144;1494946741367582421;f659df926a8f;4;4
$1;1494946741368208768;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806914;1494946741366161168;1494946741368208503;f659df926a8f;3;3
$1;1494946741368321415;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806914;1494946741366156577;1494946741368321278;f659df926a8f;2;2
$1;1494946741369282470;HTTP_CustomerService.GET;8F841F8AC9CD02571A8C5AC6296490CF;4164281542945806914;1494946741365995442;1494946741369270790;f659df926a8f;1;1
$1;1494946741571191198;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();91F69ED5DCB585DA4016DFCEC7833913;4164281542945806919;1494946741565230649;1494946741571190515;f659df926a8f;4;4
$1;1494946741571833525;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();91F69ED5DCB585DA4016DFCEC7833913;4164281542945806919;1494946741564765857;1494946741571833146;f659df926a8f;3;3
$1;1494946741571947704;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();91F69ED5DCB585DA4016DFCEC7833913;4164281542945806919;1494946741564761748;1494946741571947567;f659df926a8f;2;2
$1;1494946741573728967;HTTP_CustomerService.GET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806919;1494946741564636662;1494946741573722169;f659df926a8f;1;1
$1;1494946741585656284;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741585653354;1494946741585655941;f659df926a8f;2;2
$1;1494946741586805160;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741586201172;1494946741586804670;f659df926a8f;5;4
$1;1494946741587504961;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741585702208;1494946741587504407;f659df926a8f;4;3
$1;1494946741587507973;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741585699032;1494946741587507908;f659df926a8f;3;2
$1;1494946741591328490;HTTP_CustomerService.GET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806920;1494946741585500355;1494946741591322163;f659df926a8f;1;1
$1;1494946741600889137;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741600885271;1494946741600888653;f659df926a8f;2;2
$1;1494946741601096832;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741601095681;1494946741601096683;f659df926a8f;3;2
$1;1494946741604434553;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741603794229;1494946741604434102;f659df926a8f;6;4
$1;1494946741605078997;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741601512043;1494946741605078660;f659df926a8f;5;3
$1;1494946741605570712;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741605463979;1494946741605570356;f659df926a8f;8;4
$1;1494946741606132130;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741605094543;1494946741606131846;f659df926a8f;7;3
$1;1494946741606138454;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741601502454;1494946741606136596;f659df926a8f;4;2
$1;1494946741609422458;HTTP_CustomerService.PUT;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806921;1494946741600702006;1494946741609413723;f659df926a8f;1;1
$1;1494946741631166471;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806922;1494946741630195235;1494946741631165916;f659df926a8f;4;4
$1;1494946741631735529;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806922;1494946741629786646;1494946741631735305;f659df926a8f;3;3
$1;1494946741631742162;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);91F69ED5DCB585DA4016DFCEC7833913;4164281542945806922;1494946741629781999;1494946741631742100;f659df926a8f;2;2
$1;1494946741632318139;HTTP_CustomerService.GET;91F69ED5DCB585DA4016DFCEC7833913;4164281542945806922;1494946741629626672;1494946741632311580;f659df926a8f;1;1
$1;1494946741836016678;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806927;1494946741830118829;1494946741836015907;f659df926a8f;4;4
$1;1494946741837114232;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806927;1494946741829176636;1494946741837113845;f659df926a8f;3;3
$1;1494946741837202055;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806927;1494946741829171684;1494946741837201803;f659df926a8f;2;2
$1;1494946741838794447;HTTP_CustomerService.GET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806927;1494946741829017224;1494946741838786130;f659df926a8f;1;1
$1;1494946741865905822;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806930;1494946741864345519;1494946741865905112;f659df926a8f;4;4
$1;1494946741866842258;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806930;1494946741863618051;1494946741866841882;f659df926a8f;3;3
$1;1494946741866953050;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806930;1494946741863612301;1494946741866952796;f659df926a8f;2;2
$1;1494946741868183422;HTTP_CustomerService.GET;6A950AF41FA5CCCAFDA0272ADFD35557;4164281542945806930;1494946741863415879;1494946741868168809;f659df926a8f;1;1
$1;1494946742083937616;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806935;1494946742080615323;1494946742083937029;f659df926a8f;4;4
$1;1494946742084590691;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806935;1494946742080116866;1494946742084590413;f659df926a8f;3;3
$1;1494946742084660093;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806935;1494946742080112947;1494946742084659955;f659df926a8f;2;2
$1;1494946742085347206;HTTP_CustomerService.GET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806935;1494946742079977291;1494946742085340700;f659df926a8f;1;1
$1;1494946742091122255;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742091119220;1494946742091121884;f659df926a8f;2;2
$1;1494946742092303134;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742091765099;1494946742092302790;f659df926a8f;5;4
$1;1494946742092811335;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742091162439;1494946742092811003;f659df926a8f;4;3
$1;1494946742092813042;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742091159140;1494946742092812983;f659df926a8f;3;2
$1;1494946742093411355;HTTP_CustomerService.GET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806936;1494946742090976578;1494946742093405351;f659df926a8f;1;1
$1;1494946742102236267;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742102233529;1494946742102235917;f659df926a8f;2;2
$1;1494946742102485429;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742102484335;1494946742102485276;f659df926a8f;3;2
$1;1494946742110710687;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742110110323;1494946742110710257;f659df926a8f;6;4
$1;1494946742111316196;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742109615291;1494946742111315928;f659df926a8f;5;3
$1;1494946742111835966;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742111729187;1494946742111835737;f659df926a8f;8;4
$1;1494946742112520391;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742111398974;1494946742112520102;f659df926a8f;7;3
$1;1494946742112587214;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742109609431;1494946742112587050;f659df926a8f;4;2
$1;1494946742113630889;HTTP_CustomerService.PUT;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806937;1494946742102098874;1494946742113624323;f659df926a8f;1;1
$1;1494946742147445647;public abstract org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.domain.model.pet.PetRepository.findById(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806938;1494946742146476104;1494946742147444634;f659df926a8f;4;4
$1;1494946742148080104;public org.springframework.samples.petclinic.customers.domain.model.pet.Pet org.springframework.samples.petclinic.customers.application.PetService.findPetById(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806938;1494946742145999814;1494946742148079842;f659df926a8f;3;3
$1;1494946742148146296;public org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource$PetDetails org.springframework.samples.petclinic.customers.boundary.web.pet.PetResource.findPet(int);5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806938;1494946742145995116;1494946742148146143;f659df926a8f;2;2
$1;1494946742149068316;HTTP_CustomerService.GET;5E927885F3DEADA4CAF4A46D0CDDAB26;4164281542945806938;1494946742145788871;1494946742149061276;f659df926a8f;1;1
$1;1494946742355167070;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();5B1906B35618310833CE1273CEBD91D0;4164281542945806943;1494946742347808221;1494946742355166198;f659df926a8f;4;4
$1;1494946742356312775;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();5B1906B35618310833CE1273CEBD91D0;4164281542945806943;1494946742347088738;1494946742356312241;f659df926a8f;3;3
$1;1494946742356408432;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();5B1906B35618310833CE1273CEBD91D0;4164281542945806943;1494946742347083598;1494946742356408075;f659df926a8f;2;2
$1;1494946742358138971;HTTP_CustomerService.GET;5B1906B35618310833CE1273CEBD91D0;4164281542945806943;1494946742346925965;1494946742358129232;f659df926a8f;1;1
$1;1494946742369099564;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742369096731;1494946742369099171;f659df926a8f;2;2
$1;1494946742370532892;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742369938788;1494946742370532537;f659df926a8f;5;4
$1;1494946742371194611;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742369145287;1494946742371194402;f659df926a8f;4;3
$1;1494946742371266613;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742369142355;1494946742371266449;f659df926a8f;3;2
$1;1494946742371862167;HTTP_CustomerService.GET;5B1906B35618310833CE1273CEBD91D0;4164281542945806944;1494946742368887797;1494946742371856198;f659df926a8f;1;1
$1;1494946742381003897;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742381000977;1494946742381003494;f659df926a8f;2;2
$1;1494946742381204103;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742381203183;1494946742381203966;f659df926a8f;3;2
$1;1494946742383082148;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742382488715;1494946742383081820;f659df926a8f;6;4
$1;1494946742390484798;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742381770365;1494946742390484210;f659df926a8f;5;3
$1;1494946742391111174;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742390990374;1494946742391110490;f659df926a8f;8;4
$1;1494946742391683719;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742390582701;1494946742391683471;f659df926a8f;7;3
$1;1494946742391790176;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.updateOwner(int,org.springframework.samples.petclinic.customers.domain.model.owner.Owner);5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742381766157;1494946742391789993;f659df926a8f;4;2
$1;1494946742393020577;HTTP_CustomerService.PUT;5B1906B35618310833CE1273CEBD91D0;4164281542945806945;1494946742380788903;1494946742393013559;f659df926a8f;1;1
$1;1494946742611820751;public abstract java.util.List org.springframework.data.jpa.repository.JpaRepository.findAll();E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806951;1494946742608286420;1494946742611820086;f659df926a8f;4;4
$1;1494946742612589580;public java.util.Collection org.springframework.samples.petclinic.customers.application.OwnerService.findAll();E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806951;1494946742607826955;1494946742612589184;f659df926a8f;3;3
$1;1494946742612660476;public java.util.Collection org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findAll();E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806951;1494946742607822462;1494946742612660308;f659df926a8f;2;2
$1;1494946742614148715;HTTP_CustomerService.GET;E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806951;1494946742607686728;1494946742614141938;f659df926a8f;1;1
$1;1494946742622110770;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806952;1494946742622107850;1494946742622110151;f659df926a8f;2;2
$1;1494946742626401099;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806952;1494946742625713250;1494946742626400617;f659df926a8f;5;4
$1;1494946742627121116;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806952;1494946742622165810;1494946742627120852;f659df926a8f;4;3
$1;1494946742627186537;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.findOwner(int);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806952;1494946742622162650;1494946742627186387;f659df926a8f;3;2
$1;1494946742627709476;HTTP_CustomerService.GET;E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806952;1494946742621957172;1494946742627703941;f659df926a8f;1;1
$1;1494946742638387350;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742638367107;1494946742638386969;f659df926a8f;2;2
$1;1494946742638703247;public void org.springframework.samples.petclinic.customers.boundary.web.owner.OwnerResource.setAllowedFields(org.springframework.web.bind.WebDataBinder);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742638702160;1494946742638703027;f659df926a8f;3;2
$1;1494946742640538385;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.findOne(java.io.Serializable);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742639920699;1494946742640538036;f659df926a8f;6;4
$1;1494946742641166597;public org.springframework.samples.petclinic.customers.domain.model.owner.Owner org.springframework.samples.petclinic.customers.application.OwnerService.findOwnerById(int);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742639113603;1494946742641166359;f659df926a8f;5;3
$1;1494946742641715213;public abstract java.lang.Object org.springframework.data.repository.CrudRepository.save(java.lang.Object);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742641619114;1494946742641714985;f659df926a8f;8;4
$1;1494946742642294230;public void org.springframework.samples.petclinic.customers.application.OwnerService.saveOwner(org.springframework.samples.petclinic.customers.domain.model.owner.Owner);E3680B1F82AA6923B52FCCEA8C9EC718;4164281542945806953;1494946742641244593;1494946742642294045;f659df926a8f;7;3
