$0;1496076215051281883;1.10;KIEKER-SINGLETON;e752ce4c0f18;1;false;0;NANOSECONDS;1
$1;1496076421920157862;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E77840224E34326D9CC7C7AF21F68B45;6081829821787151620;1496076421914395809;1496076421920154818;e752ce4c0f18;2;2
$1;1496076421921427701;HTTP_VisitsService.GET;E77840224E34326D9CC7C7AF21F68B45;6081829821787151620;1496076421913883150;1496076421921407278;e752ce4c0f18;1;1
$1;1496076422091695732;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151627;1496076422089929347;1496076422091690877;e752ce4c0f18;4;4
$1;1496076422093612390;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151627;1496076422088700131;1496076422093609696;e752ce4c0f18;3;3
$1;1496076422093648485;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151627;1496076422088686496;1496076422093647880;e752ce4c0f18;2;2
$1;1496076422094863231;HTTP_VisitsService.GET;E3C0D9A45A944AFA043BACC5C6839FA7;6081829821787151627;1496076422088202262;1496076422094842019;e752ce4c0f18;1;1
$1;1496076422269395450;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);239B16548F49F0D704D2D5A2D0F1239E;6081829821787151634;1496076422267382710;1496076422269390376;e752ce4c0f18;4;4
$1;1496076422271245039;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);239B16548F49F0D704D2D5A2D0F1239E;6081829821787151634;1496076422265861160;1496076422271242122;e752ce4c0f18;3;3
$1;1496076422271283288;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);239B16548F49F0D704D2D5A2D0F1239E;6081829821787151634;1496076422265847478;1496076422271281281;e752ce4c0f18;2;2
$1;1496076422272527913;HTTP_VisitsService.GET;239B16548F49F0D704D2D5A2D0F1239E;6081829821787151634;1496076422265335154;1496076422272506237;e752ce4c0f18;1;1
$1;1496076422444087364;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0C3F85766D320AD1DE378A638AAF1103;6081829821787151641;1496076422442241453;1496076422444081923;e752ce4c0f18;4;4
$1;1496076422446089543;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0C3F85766D320AD1DE378A638AAF1103;6081829821787151641;1496076422440969439;1496076422446086691;e752ce4c0f18;3;3
$1;1496076422446127281;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0C3F85766D320AD1DE378A638AAF1103;6081829821787151641;1496076422440955229;1496076422446124513;e752ce4c0f18;2;2
$1;1496076422447295447;HTTP_VisitsService.GET;0C3F85766D320AD1DE378A638AAF1103;6081829821787151641;1496076422440447349;1496076422447273945;e752ce4c0f18;1;1
$1;1496076422615243905;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151648;1496076422613262454;1496076422615239451;e752ce4c0f18;4;4
$1;1496076422616901820;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151648;1496076422611943820;1496076422616898957;e752ce4c0f18;3;3
$1;1496076422616930950;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151648;1496076422611928193;1496076422616929329;e752ce4c0f18;2;2
$1;1496076422618124728;HTTP_VisitsService.GET;9BD9797792EA3802EF7C627C0B2DF22A;6081829821787151648;1496076422611356089;1496076422618104007;e752ce4c0f18;1;1
$1;1496076422787750011;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);92BACC27E134F08511A57720A44379AD;6081829821787151655;1496076422785916044;1496076422787745021;e752ce4c0f18;4;4
$1;1496076422789481994;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);92BACC27E134F08511A57720A44379AD;6081829821787151655;1496076422784409315;1496076422789479580;e752ce4c0f18;3;3
$1;1496076422789512451;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);92BACC27E134F08511A57720A44379AD;6081829821787151655;1496076422784395119;1496076422789510965;e752ce4c0f18;2;2
$1;1496076422790638435;HTTP_VisitsService.GET;92BACC27E134F08511A57720A44379AD;6081829821787151655;1496076422783829725;1496076422790617349;e752ce4c0f18;1;1
$1;1496076422969603025;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8B58F8E85943339117D616868B43ECC8;6081829821787151662;1496076422967578905;1496076422969597987;e752ce4c0f18;4;4
$1;1496076422971361566;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8B58F8E85943339117D616868B43ECC8;6081829821787151662;1496076422965633350;1496076422971358702;e752ce4c0f18;3;3
$1;1496076422971395324;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8B58F8E85943339117D616868B43ECC8;6081829821787151662;1496076422965620182;1496076422971393710;e752ce4c0f18;2;2
$1;1496076422972652465;HTTP_VisitsService.GET;8B58F8E85943339117D616868B43ECC8;6081829821787151662;1496076422965119736;1496076422972629945;e752ce4c0f18;1;1
$1;1496076423157116064;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);826A30FEB9BE0669A8149772FA2789A4;6081829821787151669;1496076423155030997;1496076423157110921;e752ce4c0f18;4;4
$1;1496076423158921521;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);826A30FEB9BE0669A8149772FA2789A4;6081829821787151669;1496076423153438599;1496076423158919287;e752ce4c0f18;3;3
$1;1496076423158954734;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);826A30FEB9BE0669A8149772FA2789A4;6081829821787151669;1496076423153425074;1496076423158954655;e752ce4c0f18;2;2
$1;1496076423160261915;HTTP_VisitsService.GET;826A30FEB9BE0669A8149772FA2789A4;6081829821787151669;1496076423152909399;1496076423160240718;e752ce4c0f18;1;1
$1;1496076423339902609;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);09C8A1E7180E690D6698D9372FBC28CC;6081829821787151676;1496076423337939211;1496076423339850113;e752ce4c0f18;4;4
$1;1496076423341878459;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);09C8A1E7180E690D6698D9372FBC28CC;6081829821787151676;1496076423336638797;1496076423341875780;e752ce4c0f18;3;3
$1;1496076423341914031;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);09C8A1E7180E690D6698D9372FBC28CC;6081829821787151676;1496076423336625111;1496076423341910700;e752ce4c0f18;2;2
$1;1496076423343085910;HTTP_VisitsService.GET;09C8A1E7180E690D6698D9372FBC28CC;6081829821787151676;1496076423336116430;1496076423343065256;e752ce4c0f18;1;1
$1;1496076423496601550;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);D240C47A1FED8532FF28872D23A4B59A;6081829821787151683;1496076423494541457;1496076423496596954;e752ce4c0f18;4;4
$1;1496076423498342158;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);D240C47A1FED8532FF28872D23A4B59A;6081829821787151683;1496076423493072111;1496076423498340054;e752ce4c0f18;3;3
$1;1496076423498371000;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);D240C47A1FED8532FF28872D23A4B59A;6081829821787151683;1496076423493058872;1496076423498369247;e752ce4c0f18;2;2
$1;1496076423499545055;HTTP_VisitsService.GET;D240C47A1FED8532FF28872D23A4B59A;6081829821787151683;1496076423492564673;1496076423499523206;e752ce4c0f18;1;1
$1;1496076423668488499;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);F26CF1A658F9255C08D2B9E80BC80F00;6081829821787151690;1496076423666463905;1496076423668483508;e752ce4c0f18;4;4
$1;1496076423670224920;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);F26CF1A658F9255C08D2B9E80BC80F00;6081829821787151690;1496076423665092924;1496076423670222813;e752ce4c0f18;3;3
$1;1496076423670258493;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);F26CF1A658F9255C08D2B9E80BC80F00;6081829821787151690;1496076423665079758;1496076423670258374;e752ce4c0f18;2;2
$1;1496076423671400933;HTTP_VisitsService.GET;F26CF1A658F9255C08D2B9E80BC80F00;6081829821787151690;1496076423664567137;1496076423671379254;e752ce4c0f18;1;1
$1;1496076423840393552;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);6BEE7D7EDF546C4E19D1D16F2D2D925C;6081829821787151697;1496076423838291974;1496076423840388331;e752ce4c0f18;4;4
$1;1496076423842125653;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);6BEE7D7EDF546C4E19D1D16F2D2D925C;6081829821787151697;1496076423836945146;1496076423842123364;e752ce4c0f18;3;3
$1;1496076423842159591;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);6BEE7D7EDF546C4E19D1D16F2D2D925C;6081829821787151697;1496076423836930892;1496076423842159591;e752ce4c0f18;2;2
$1;1496076423843287771;HTTP_VisitsService.GET;6BEE7D7EDF546C4E19D1D16F2D2D925C;6081829821787151697;1496076423836340775;1496076423843265501;e752ce4c0f18;1;1
$1;1496076424012322006;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);2B493A83029242795F2CEA067772250B;6081829821787151704;1496076424009619824;1496076424012314676;e752ce4c0f18;4;4
$1;1496076424013957410;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);2B493A83029242795F2CEA067772250B;6081829821787151704;1496076424008154189;1496076424013954983;e752ce4c0f18;3;3
$1;1496076424013989181;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);2B493A83029242795F2CEA067772250B;6081829821787151704;1496076424008141886;1496076424013989181;e752ce4c0f18;2;2
$1;1496076424015194671;HTTP_VisitsService.GET;2B493A83029242795F2CEA067772250B;6081829821787151704;1496076424007491794;1496076424015172275;e752ce4c0f18;1;1
$1;1496076424187212687;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);32D4AE0788F2671C171BEEB35F7E13DF;6081829821787151711;1496076424184482154;1496076424187206965;e752ce4c0f18;4;4
$1;1496076424188982611;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);32D4AE0788F2671C171BEEB35F7E13DF;6081829821787151711;1496076424182800524;1496076424188980338;e752ce4c0f18;3;3
$1;1496076424189015093;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);32D4AE0788F2671C171BEEB35F7E13DF;6081829821787151711;1496076424182786534;1496076424189015093;e752ce4c0f18;2;2
$1;1496076424190497457;HTTP_VisitsService.GET;32D4AE0788F2671C171BEEB35F7E13DF;6081829821787151711;1496076424182209558;1496076424190471409;e752ce4c0f18;1;1
$1;1496076424372180331;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);AC57CA7AD9F78998182A04A97598310C;6081829821787151718;1496076424370429995;1496076424372174510;e752ce4c0f18;4;4
$1;1496076424373899196;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);AC57CA7AD9F78998182A04A97598310C;6081829821787151718;1496076424369211807;1496076424373896508;e752ce4c0f18;3;3
$1;1496076424373930396;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);AC57CA7AD9F78998182A04A97598310C;6081829821787151718;1496076424369200193;1496076424373930396;e752ce4c0f18;2;2
$1;1496076424375156628;HTTP_VisitsService.GET;AC57CA7AD9F78998182A04A97598310C;6081829821787151718;1496076424368738502;1496076424375135415;e752ce4c0f18;1;1
$1;1496076424539047431;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B3D9B3861BBE53E9A465DF74D8677449;6081829821787151725;1496076424537268623;1496076424539042568;e752ce4c0f18;4;4
$1;1496076424540878099;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B3D9B3861BBE53E9A465DF74D8677449;6081829821787151725;1496076424535812352;1496076424540875582;e752ce4c0f18;3;3
$1;1496076424540922187;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B3D9B3861BBE53E9A465DF74D8677449;6081829821787151725;1496076424535798136;1496076424540920317;e752ce4c0f18;2;2
$1;1496076424542314395;HTTP_VisitsService.GET;B3D9B3861BBE53E9A465DF74D8677449;6081829821787151725;1496076424535181179;1496076424542291870;e752ce4c0f18;1;1
$1;1496076424710738344;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);1DA20BB4F348101C6A4506665397F99C;6081829821787151732;1496076424708983300;1496076424710733483;e752ce4c0f18;4;4
$1;1496076424712987067;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);1DA20BB4F348101C6A4506665397F99C;6081829821787151732;1496076424707706753;1496076424712984275;e752ce4c0f18;3;3
$1;1496076424713022090;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);1DA20BB4F348101C6A4506665397F99C;6081829821787151732;1496076424707694216;1496076424713020281;e752ce4c0f18;2;2
$1;1496076424714267357;HTTP_VisitsService.GET;1DA20BB4F348101C6A4506665397F99C;6081829821787151732;1496076424707149043;1496076424714244710;e752ce4c0f18;1;1
$1;1496076424878922853;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);DC5D052B500BC2A88336E541822B92CE;6081829821787151739;1496076424876909446;1496076424878917295;e752ce4c0f18;4;4
$1;1496076424880673736;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);DC5D052B500BC2A88336E541822B92CE;6081829821787151739;1496076424875563540;1496076424880671372;e752ce4c0f18;3;3
$1;1496076424880706487;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);DC5D052B500BC2A88336E541822B92CE;6081829821787151739;1496076424875550130;1496076424880706487;e752ce4c0f18;2;2
$1;1496076424881884878;HTTP_VisitsService.GET;DC5D052B500BC2A88336E541822B92CE;6081829821787151739;1496076424874978697;1496076424881853915;e752ce4c0f18;1;1
$1;1496076425055992243;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);99791002EF5DE8BDDA426CFE5034A55B;6081829821787151746;1496076425053934966;1496076425055986714;e752ce4c0f18;4;4
$1;1496076425057938160;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);99791002EF5DE8BDDA426CFE5034A55B;6081829821787151746;1496076425052315294;1496076425057935236;e752ce4c0f18;3;3
$1;1496076425057972864;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);99791002EF5DE8BDDA426CFE5034A55B;6081829821787151746;1496076425052301347;1496076425057971713;e752ce4c0f18;2;2
$1;1496076425059101976;HTTP_VisitsService.GET;99791002EF5DE8BDDA426CFE5034A55B;6081829821787151746;1496076425051748987;1496076425059080004;e752ce4c0f18;1;1
$1;1496076425215280539;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);09915BBAA8F7912F70E5FB7590948A79;6081829821787151753;1496076425213204574;1496076425215275815;e752ce4c0f18;4;4
$1;1496076425217117067;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);09915BBAA8F7912F70E5FB7590948A79;6081829821787151753;1496076425211755907;1496076425217114638;e752ce4c0f18;3;3
$1;1496076425217147036;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);09915BBAA8F7912F70E5FB7590948A79;6081829821787151753;1496076425211742238;1496076425217145226;e752ce4c0f18;2;2
$1;1496076425218397396;HTTP_VisitsService.GET;09915BBAA8F7912F70E5FB7590948A79;6081829821787151753;1496076425211252138;1496076425218375067;e752ce4c0f18;1;1
$1;1496076425386557661;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BD749162B05A76F4FF231A6FEB6F480C;6081829821787151760;1496076425384746041;1496076425386552908;e752ce4c0f18;4;4
$1;1496076425388252056;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BD749162B05A76F4FF231A6FEB6F480C;6081829821787151760;1496076425383466368;1496076425388249776;e752ce4c0f18;3;3
$1;1496076425388281928;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BD749162B05A76F4FF231A6FEB6F480C;6081829821787151760;1496076425383454674;1496076425388280169;e752ce4c0f18;2;2
$1;1496076425389304517;HTTP_VisitsService.GET;BD749162B05A76F4FF231A6FEB6F480C;6081829821787151760;1496076425383012889;1496076425389285160;e752ce4c0f18;1;1
$1;1496076425557025745;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);5C5F91781D7473A4910FE79A08525629;6081829821787151767;1496076425555008937;1496076425557021142;e752ce4c0f18;4;4
$1;1496076425558653071;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);5C5F91781D7473A4910FE79A08525629;6081829821787151767;1496076425553802734;1496076425558650891;e752ce4c0f18;3;3
$1;1496076425558681359;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);5C5F91781D7473A4910FE79A08525629;6081829821787151767;1496076425553790394;1496076425558680059;e752ce4c0f18;2;2
$1;1496076425559703056;HTTP_VisitsService.GET;5C5F91781D7473A4910FE79A08525629;6081829821787151767;1496076425553354559;1496076425559684166;e752ce4c0f18;1;1
$1;1496076425729640823;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);9CC76AEFC15C45A30CB5B0D6167C239D;6081829821787151774;1496076425727761984;1496076425729636246;e752ce4c0f18;4;4
$1;1496076425731236740;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);9CC76AEFC15C45A30CB5B0D6167C239D;6081829821787151774;1496076425726581316;1496076425731234508;e752ce4c0f18;3;3
$1;1496076425731261739;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);9CC76AEFC15C45A30CB5B0D6167C239D;6081829821787151774;1496076425726569718;1496076425731260632;e752ce4c0f18;2;2
$1;1496076425732322000;HTTP_VisitsService.GET;9CC76AEFC15C45A30CB5B0D6167C239D;6081829821787151774;1496076425726141109;1496076425732302844;e752ce4c0f18;1;1
$1;1496076425905466913;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);A6DE1DE0EC7E2490F45418DBAFAD852E;6081829821787151781;1496076425903550807;1496076425905461309;e752ce4c0f18;4;4
$1;1496076425907383850;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);A6DE1DE0EC7E2490F45418DBAFAD852E;6081829821787151781;1496076425901894495;1496076425907380947;e752ce4c0f18;3;3
$1;1496076425907421512;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);A6DE1DE0EC7E2490F45418DBAFAD852E;6081829821787151781;1496076425901881010;1496076425907420578;e752ce4c0f18;2;2
$1;1496076425908600334;HTTP_VisitsService.GET;A6DE1DE0EC7E2490F45418DBAFAD852E;6081829821787151781;1496076425901362932;1496076425908579440;e752ce4c0f18;1;1
$1;1496076426089645737;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);65841885A7B3DB766C6B6C56D4ACC398;6081829821787151788;1496076426088160154;1496076426089640420;e752ce4c0f18;4;4
$1;1496076426091234636;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);65841885A7B3DB766C6B6C56D4ACC398;6081829821787151788;1496076426086486076;1496076426091232468;e752ce4c0f18;3;3
$1;1496076426091263931;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);65841885A7B3DB766C6B6C56D4ACC398;6081829821787151788;1496076426086473421;1496076426091262678;e752ce4c0f18;2;2
$1;1496076426092386293;HTTP_VisitsService.GET;65841885A7B3DB766C6B6C56D4ACC398;6081829821787151788;1496076426086033225;1496076426092367056;e752ce4c0f18;1;1
$1;1496076426263779338;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);719D3E5FB42E4DAC703AB5759366FE93;6081829821787151795;1496076426261239756;1496076426263774458;e752ce4c0f18;4;4
$1;1496076426265543478;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);719D3E5FB42E4DAC703AB5759366FE93;6081829821787151795;1496076426259816718;1496076426265541482;e752ce4c0f18;3;3
$1;1496076426265573511;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);719D3E5FB42E4DAC703AB5759366FE93;6081829821787151795;1496076426259804811;1496076426265572602;e752ce4c0f18;2;2
$1;1496076426266780045;HTTP_VisitsService.GET;719D3E5FB42E4DAC703AB5759366FE93;6081829821787151795;1496076426259367906;1496076426266760466;e752ce4c0f18;1;1
$1;1496076426449782909;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);BB5C78A6A7AC1F8025D8E34DB4EA3BD1;6081829821787151802;1496076426447180507;1496076426449778226;e752ce4c0f18;4;4
$1;1496076426451525298;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);BB5C78A6A7AC1F8025D8E34DB4EA3BD1;6081829821787151802;1496076426445853316;1496076426451522916;e752ce4c0f18;3;3
$1;1496076426451550524;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);BB5C78A6A7AC1F8025D8E34DB4EA3BD1;6081829821787151802;1496076426445841629;1496076426451549379;e752ce4c0f18;2;2
$1;1496076426452723995;HTTP_VisitsService.GET;BB5C78A6A7AC1F8025D8E34DB4EA3BD1;6081829821787151802;1496076426445405572;1496076426452705010;e752ce4c0f18;1;1
$1;1496076426622321105;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);81DA10F46E7FC35DF933F0787A44F709;6081829821787151809;1496076426620671905;1496076426622308516;e752ce4c0f18;4;4
$1;1496076426624020277;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);81DA10F46E7FC35DF933F0787A44F709;6081829821787151809;1496076426619487183;1496076426624017649;e752ce4c0f18;3;3
$1;1496076426624049264;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);81DA10F46E7FC35DF933F0787A44F709;6081829821787151809;1496076426619475784;1496076426624048031;e752ce4c0f18;2;2
$1;1496076426625109804;HTTP_VisitsService.GET;81DA10F46E7FC35DF933F0787A44F709;6081829821787151809;1496076426619031315;1496076426625088161;e752ce4c0f18;1;1
$1;1496076426788443111;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);8884B814FCFBE2D7BAB17C57FC95968E;6081829821787151816;1496076426786406027;1496076426788438009;e752ce4c0f18;4;4
$1;1496076426790088003;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);8884B814FCFBE2D7BAB17C57FC95968E;6081829821787151816;1496076426785084810;1496076426790085752;e752ce4c0f18;3;3
$1;1496076426790117534;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);8884B814FCFBE2D7BAB17C57FC95968E;6081829821787151816;1496076426785073136;1496076426790116269;e752ce4c0f18;2;2
$1;1496076426791144082;HTTP_VisitsService.GET;8884B814FCFBE2D7BAB17C57FC95968E;6081829821787151816;1496076426784629200;1496076426791125133;e752ce4c0f18;1;1
$1;1496076426942272856;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0A4D6BE9614C3E8070953107C363F9F2;6081829821787151823;1496076426940563777;1496076426942268112;e752ce4c0f18;4;4
$1;1496076426943829076;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0A4D6BE9614C3E8070953107C363F9F2;6081829821787151823;1496076426939389843;1496076426943826782;e752ce4c0f18;3;3
$1;1496076426943853870;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0A4D6BE9614C3E8070953107C363F9F2;6081829821787151823;1496076426939377934;1496076426943852683;e752ce4c0f18;2;2
$1;1496076426944942865;HTTP_VisitsService.GET;0A4D6BE9614C3E8070953107C363F9F2;6081829821787151823;1496076426938944031;1496076426944923516;e752ce4c0f18;1;1
$1;1496076427117204896;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);B83D0E86784C2BD012C1314CA211D80A;6081829821787151830;1496076427115294881;1496076427117200280;e752ce4c0f18;4;4
$1;1496076427118808035;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);B83D0E86784C2BD012C1314CA211D80A;6081829821787151830;1496076427113934872;1496076427118805590;e752ce4c0f18;3;3
$1;1496076427118837411;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);B83D0E86784C2BD012C1314CA211D80A;6081829821787151830;1496076427113923664;1496076427118836227;e752ce4c0f18;2;2
$1;1496076427119840731;HTTP_VisitsService.GET;B83D0E86784C2BD012C1314CA211D80A;6081829821787151830;1496076427113523145;1496076427119821870;e752ce4c0f18;1;1
$1;1496076427287123151;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);858C3BC1B5E980E3252923C3B2C4AF96;6081829821787151837;1496076427285350883;1496076427287118164;e752ce4c0f18;4;4
$1;1496076427289105252;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);858C3BC1B5E980E3252923C3B2C4AF96;6081829821787151837;1496076427284108477;1496076427289099762;e752ce4c0f18;3;3
$1;1496076427289154350;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);858C3BC1B5E980E3252923C3B2C4AF96;6081829821787151837;1496076427284096885;1496076427289152661;e752ce4c0f18;2;2
$1;1496076427290418971;HTTP_VisitsService.GET;858C3BC1B5E980E3252923C3B2C4AF96;6081829821787151837;1496076427283612772;1496076427290397807;e752ce4c0f18;1;1
$1;1496076427467447441;public abstract java.util.List org.springframework.samples.petclinic.visits.domain.model.visit.VisitRepository.findByPetId(int);0C27186978488D53D09BE6ACF19722A3;6081829821787151844;1496076427465536005;1496076427467442785;e752ce4c0f18;4;4
$1;1496076427469341512;public java.util.List org.springframework.samples.petclinic.visits.application.VisitService.findVisitsByPetId(int);0C27186978488D53D09BE6ACF19722A3;6081829821787151844;1496076427464080900;1496076427469339001;e752ce4c0f18;3;3
$1;1496076427469373467;public java.util.List org.springframework.samples.petclinic.visits.boundary.web.VisitResource.visits(int);0C27186978488D53D09BE6ACF19722A3;6081829821787151844;1496076427464068630;1496076427469372048;e752ce4c0f18;2;2
