$0;1496994187694548875;1.10;KIEKER-SINGLETON;7ca41592d0e1;1;false;0;NANOSECONDS;1
$1;1496994589657577234;api.visitsGET;07C96E845D9F21D2D358075F29FACBC8;7612490745139714435;1496994589652774127;1496994589657575201;7ca41592d0e1;0;0
$1;1496994589659818989;_API-Gateway.gateway.GET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714436;1496994589658862297;1496994589659797690;7ca41592d0e1;0;0
$1;1496994589663456661;api.vetsGET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714437;1496994589660838588;1496994589663454595;7ca41592d0e1;0;0
$1;1496994589668380247;api.ownersGET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714438;1496994589664542828;1496994589668378660;7ca41592d0e1;0;0
$1;1496994589671824507;api.ownersNumberedGET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714439;1496994589669446530;1496994589671823020;7ca41592d0e1;0;0
$1;1496994589681429754;api.petsNumberedGET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714440;1496994589677824163;1496994589681428337;7ca41592d0e1;0;0
$1;1496994589687239763;api.visitsGET;70CD03E1F74D742FDA4D012A6519612A;7612490745139714441;1496994589682630129;1496994589687237504;7ca41592d0e1;0;0
$1;1496994589689405412;_API-Gateway.gateway.GET;23B1C6D8B62D02A473FCB7B1F7CCF8FF;7612490745139714442;1496994589688504713;1496994589689384480;7ca41592d0e1;0;0
$1;1496994589692970975;api.vetsGET;23B1C6D8B62D02A473FCB7B1F7CCF8FF;7612490745139714443;1496994589690483676;1496994589692969736;7ca41592d0e1;0;0
$1;1496994589697626295;api.ownersGET;23B1C6D8B62D02A473FCB7B1F7CCF8FF;7612490745139714444;1496994589693881034;1496994589697624947;7ca41592d0e1;0;0
$1;1496994589700654541;api.ownersNumberedGET;23B1C6D8B62D02A473FCB7B1F7CCF8FF;7612490745139714445;1496994589698497770;1496994589700653116;7ca41592d0e1;0;0
$1;1496994589712943577;api.visitsGET;23B1C6D8B62D02A473FCB7B1F7CCF8FF;7612490745139714447;1496994589708560440;1496994589712941051;7ca41592d0e1;0;0
$1;1496994589715112380;_API-Gateway.gateway.GET;889FCD878CC78A5DE8AEE71DE01A52C5;7612490745139714448;1496994589714124351;1496994589715090921;7ca41592d0e1;0;0
$1;1496994589718606122;api.vetsGET;889FCD878CC78A5DE8AEE71DE01A52C5;7612490745139714449;1496994589716065096;1496994589718604595;7ca41592d0e1;0;0
$1;1496994589723294004;api.ownersGET;889FCD878CC78A5DE8AEE71DE01A52C5;7612490745139714450;1496994589719567470;1496994589723292581;7ca41592d0e1;0;0
$1;1496994589737274022;api.visitsGET;889FCD878CC78A5DE8AEE71DE01A52C5;7612490745139714453;1496994589732977377;1496994589737271932;7ca41592d0e1;0;0
$1;1496994589739387611;_API-Gateway.gateway.GET;4651BEFD4C09ED7342BEA713780A73E8;7612490745139714454;1496994589738477516;1496994589739366924;7ca41592d0e1;0;0
$1;1496994589743096202;api.vetsGET;4651BEFD4C09ED7342BEA713780A73E8;7612490745139714455;1496994589740403347;1496994589743095057;7ca41592d0e1;0;0
$1;1496994589747782694;api.ownersGET;4651BEFD4C09ED7342BEA713780A73E8;7612490745139714456;1496994589744052178;1496994589747781371;7ca41592d0e1;0;0
$1;1496994589750621720;api.ownersNumberedGET;4651BEFD4C09ED7342BEA713780A73E8;7612490745139714457;1496994589748758114;1496994589750620482;7ca41592d0e1;0;0
$1;1496994589762046340;api.visitsGET;4651BEFD4C09ED7342BEA713780A73E8;7612490745139714459;1496994589758183074;1496994589762044530;7ca41592d0e1;0;0
$1;1496994589764130543;_API-Gateway.gateway.GET;184F638C97B06FD39471B92E34545FF9;7612490745139714460;1496994589763255654;1496994589764110371;7ca41592d0e1;0;0
$1;1496994589767691462;api.vetsGET;184F638C97B06FD39471B92E34545FF9;7612490745139714461;1496994589765201293;1496994589767690195;7ca41592d0e1;0;0
$1;1496994589771526135;api.ownersGET;184F638C97B06FD39471B92E34545FF9;7612490745139714462;1496994589768725384;1496994589771524210;7ca41592d0e1;0;0
$1;1496994589774276482;api.ownersNumberedGET;184F638C97B06FD39471B92E34545FF9;7612490745139714463;1496994589772484976;1496994589774271567;7ca41592d0e1;0;0
$1;1496994589785752960;api.visitsGET;184F638C97B06FD39471B92E34545FF9;7612490745139714465;1496994589781884199;1496994589785750374;7ca41592d0e1;0;0
$1;1496994589787785058;_API-Gateway.gateway.GET;423DBA60166159C4BE7582E1058F47E3;7612490745139714466;1496994589786970766;1496994589787765242;7ca41592d0e1;0;0
$1;1496994589791246159;api.vetsGET;423DBA60166159C4BE7582E1058F47E3;7612490745139714467;1496994589788813832;1496994589791244753;7ca41592d0e1;0;0
$1;1496994589794845982;api.ownersGET;423DBA60166159C4BE7582E1058F47E3;7612490745139714468;1496994589792197508;1496994589794844356;7ca41592d0e1;0;0
$1;1496994589797588224;api.ownersNumberedGET;423DBA60166159C4BE7582E1058F47E3;7612490745139714469;1496994589795828602;1496994589797586951;7ca41592d0e1;0;0
$1;1496994589813113986;api.petsNumberedGET;423DBA60166159C4BE7582E1058F47E3;7612490745139714470;1496994589811076199;1496994589813112617;7ca41592d0e1;0;0
$1;1496994589818120758;api.visitsGET;423DBA60166159C4BE7582E1058F47E3;7612490745139714471;1496994589814179071;1496994589818118876;7ca41592d0e1;0;0
$1;1496994589820161759;_API-Gateway.gateway.GET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714472;1496994589819336649;1496994589820142178;7ca41592d0e1;0;0
$1;1496994589823651441;api.vetsGET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714473;1496994589821159117;1496994589823650023;7ca41592d0e1;0;0
$1;1496994589827309556;api.ownersGET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714474;1496994589824656909;1496994589827308310;7ca41592d0e1;0;0
$1;1496994589829881202;api.ownersNumberedGET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714475;1496994589828198973;1496994589829879947;7ca41592d0e1;0;0
$1;1496994589837739778;api.petsNumberedGET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714476;1496994589835855029;1496994589837738452;7ca41592d0e1;0;0
$1;1496994589842581155;api.visitsGET;DE903ED5105F637ACEC2454FCA13EDB5;7612490745139714477;1496994589838793235;1496994589842579107;7ca41592d0e1;0;0
$1;1496994589844490166;_API-Gateway.gateway.GET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714478;1496994589843676054;1496994589844471644;7ca41592d0e1;0;0
$1;1496994589848066606;api.vetsGET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714479;1496994589845526796;1496994589848065230;7ca41592d0e1;0;0
$1;1496994589851741943;api.ownersGET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714480;1496994589849092776;1496994589851740393;7ca41592d0e1;0;0
$1;1496994589854458674;api.ownersNumberedGET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714481;1496994589852713038;1496994589854456993;7ca41592d0e1;0;0
$1;1496994589862347393;api.petsNumberedGET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714482;1496994589860444888;1496994589862346263;7ca41592d0e1;0;0
$1;1496994589867360575;api.visitsGET;05F0E592E6B0E238691C019E4C7553AA;7612490745139714483;1496994589863470218;1496994589867358641;7ca41592d0e1;0;0
$1;1496994589869357286;_API-Gateway.gateway.GET;C22E65D641497A711E07A6145616D51A;7612490745139714484;1496994589868521618;1496994589869337048;7ca41592d0e1;0;0
$1;1496994589872675842;api.vetsGET;C22E65D641497A711E07A6145616D51A;7612490745139714485;1496994589870182916;1496994589872674537;7ca41592d0e1;0;0
$1;1496994589876374295;api.ownersGET;C22E65D641497A711E07A6145616D51A;7612490745139714486;1496994589873672663;1496994589876372785;7ca41592d0e1;0;0
$1;1496994589879026362;api.ownersNumberedGET;C22E65D641497A711E07A6145616D51A;7612490745139714487;1496994589877237452;1496994589879024832;7ca41592d0e1;0;0
$1;1496994589887196239;api.petsNumberedGET;C22E65D641497A711E07A6145616D51A;7612490745139714488;1496994589885127465;1496994589887194829;7ca41592d0e1;0;0
$1;1496994589892420271;api.visitsGET;C22E65D641497A711E07A6145616D51A;7612490745139714489;1496994589888324749;1496994589892418119;7ca41592d0e1;0;0
$1;1496994589894614774;_API-Gateway.gateway.GET;D727307F7A63F43AFFF051083A659EFF;7612490745139714490;1496994589893734157;1496994589894593503;7ca41592d0e1;0;0
$1;1496994589900127396;api.vetsGET;D727307F7A63F43AFFF051083A659EFF;7612490745139714491;1496994589895654744;1496994589900126444;7ca41592d0e1;0;0
$1;1496994589904095075;api.ownersGET;D727307F7A63F43AFFF051083A659EFF;7612490745139714492;1496994589901196186;1496994589904093277;7ca41592d0e1;0;0
$1;1496994589906950849;api.ownersNumberedGET;D727307F7A63F43AFFF051083A659EFF;7612490745139714493;1496994589905099116;1496994589906949209;7ca41592d0e1;0;0
$1;1496994589915048925;api.petsNumberedGET;D727307F7A63F43AFFF051083A659EFF;7612490745139714494;1496994589913064044;1496994589915047690;7ca41592d0e1;0;0
$1;1496994589920543868;api.visitsGET;D727307F7A63F43AFFF051083A659EFF;7612490745139714495;1496994589916168558;1496994589920541466;7ca41592d0e1;0;0
$1;1496994589922684170;_API-Gateway.gateway.GET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714496;1496994589921784541;1496994589922662846;7ca41592d0e1;0;0
$1;1496994589928068238;api.vetsGET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714497;1496994589923717427;1496994589928066297;7ca41592d0e1;0;0
$1;1496994589931923794;api.ownersGET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714498;1496994589929048575;1496994589931922258;7ca41592d0e1;0;0
$1;1496994589934454903;api.ownersNumberedGET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714499;1496994589932731700;1496994589934453643;7ca41592d0e1;0;0
$1;1496994589942252800;api.petsNumberedGET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714500;1496994589940353456;1496994589942251479;7ca41592d0e1;0;0
$1;1496994589947812479;api.visitsGET;DD8DDE72718240738F0EBFF608C7A4DE;7612490745139714501;1496994589943431634;1496994589947810308;7ca41592d0e1;0;0
$1;1496994589949997115;_API-Gateway.gateway.GET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714502;1496994589949111418;1496994589949975764;7ca41592d0e1;0;0
$1;1496994589955271336;api.vetsGET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714503;1496994589951054405;1496994589955268631;7ca41592d0e1;0;0
$1;1496994589959257410;api.ownersGET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714504;1496994589956375997;1496994589959256028;7ca41592d0e1;0;0
$1;1496994589961910331;api.ownersNumberedGET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714505;1496994589960206929;1496994589961909122;7ca41592d0e1;0;0
$1;1496994589969623968;api.petsNumberedGET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714506;1496994589967723774;1496994589969622666;7ca41592d0e1;0;0
$1;1496994589975599044;api.visitsGET;4D4A5B302B1B29DD4CAF36D39114C5D2;7612490745139714507;1496994589970753805;1496994589975596874;7ca41592d0e1;0;0
$1;1496994589977760907;_API-Gateway.gateway.GET;2D313CF3C3CA55C058D406788087C424;7612490745139714508;1496994589976847046;1496994589977739855;7ca41592d0e1;0;0
$1;1496994589983084103;api.vetsGET;2D313CF3C3CA55C058D406788087C424;7612490745139714509;1496994589978841741;1496994589983082095;7ca41592d0e1;0;0
$1;1496994589986866830;api.ownersGET;2D313CF3C3CA55C058D406788087C424;7612490745139714510;1496994589984059918;1496994589986865361;7ca41592d0e1;0;0
$1;1496994589997368635;api.petsNumberedGET;2D313CF3C3CA55C058D406788087C424;7612490745139714512;1496994589995410482;1496994589997367289;7ca41592d0e1;0;0
$1;1496994590003178676;api.visitsGET;2D313CF3C3CA55C058D406788087C424;7612490745139714513;1496994589998500109;1496994590003176749;7ca41592d0e1;0;0
$1;1496994590005384051;_API-Gateway.gateway.GET;E83E62FA0C211B723C684A7B03B14951;7612490745139714514;1496994590004466706;1496994590005362814;7ca41592d0e1;0;0
$1;1496994590010678933;api.vetsGET;E83E62FA0C211B723C684A7B03B14951;7612490745139714515;1496994590006411121;1496994590010676727;7ca41592d0e1;0;0
$1;1496994590014432695;api.ownersGET;E83E62FA0C211B723C684A7B03B14951;7612490745139714516;1496994590011681408;1496994590014431077;7ca41592d0e1;0;0
$1;1496994590017156855;api.ownersNumberedGET;E83E62FA0C211B723C684A7B03B14951;7612490745139714517;1496994590015398186;1496994590017155541;7ca41592d0e1;0;0
$1;1496994590025161999;api.petsNumberedGET;E83E62FA0C211B723C684A7B03B14951;7612490745139714518;1496994590023241421;1496994590025160719;7ca41592d0e1;0;0
$1;1496994590030111008;api.visitsGET;E83E62FA0C211B723C684A7B03B14951;7612490745139714519;1496994590026270174;1496994590030109669;7ca41592d0e1;0;0
$1;1496994590032074410;_API-Gateway.gateway.GET;B1A60F73EBACD264C3A563AECE59AFB1;7612490745139714520;1496994590031236357;1496994590032053760;7ca41592d0e1;0;0
$1;1496994590036635266;api.vetsGET;B1A60F73EBACD264C3A563AECE59AFB1;7612490745139714521;1496994590033076655;1496994590036633367;7ca41592d0e1;0;0
$1;1496994590041231102;api.ownersGET;B1A60F73EBACD264C3A563AECE59AFB1;7612490745139714522;1496994590037792807;1496994590041229653;7ca41592d0e1;0;0
$1;1496994590043961821;api.ownersNumberedGET;B1A60F73EBACD264C3A563AECE59AFB1;7612490745139714523;1496994590042089551;1496994590043960589;7ca41592d0e1;0;0
$1;1496994590054684463;api.visitsGET;B1A60F73EBACD264C3A563AECE59AFB1;7612490745139714525;1496994590051468230;1496994590054682391;7ca41592d0e1;0;0
$1;1496994590056632939;_API-Gateway.gateway.GET;117190B4572959C8E385EB852BFC7B0A;7612490745139714526;1496994590055809712;1496994590056613749;7ca41592d0e1;0;0
$1;1496994590060993417;api.vetsGET;117190B4572959C8E385EB852BFC7B0A;7612490745139714527;1496994590057562813;1496994590060990918;7ca41592d0e1;0;0
$1;1496994590065476987;api.ownersGET;117190B4572959C8E385EB852BFC7B0A;7612490745139714528;1496994590062106058;1496994590065475634;7ca41592d0e1;0;0
$1;1496994590068340993;api.ownersNumberedGET;117190B4572959C8E385EB852BFC7B0A;7612490745139714529;1496994590066441193;1496994590068339691;7ca41592d0e1;0;0
$1;1496994590079376524;api.visitsGET;117190B4572959C8E385EB852BFC7B0A;7612490745139714531;1496994590076159468;1496994590079375116;7ca41592d0e1;0;0
$1;1496994590081274923;_API-Gateway.gateway.GET;E16A64E285ADC980B0ADAF137538DD3B;7612490745139714532;1496994590080460839;1496994590081255384;7ca41592d0e1;0;0
$1;1496994590085744895;api.vetsGET;E16A64E285ADC980B0ADAF137538DD3B;7612490745139714533;1496994590082275413;1496994590085742976;7ca41592d0e1;0;0
$1;1496994590090242541;api.ownersGET;E16A64E285ADC980B0ADAF137538DD3B;7612490745139714534;1496994590086856844;1496994590090241220;7ca41592d0e1;0;0
$1;1496994590094386874;api.ownersNumberedGET;E16A64E285ADC980B0ADAF137538DD3B;7612490745139714535;1496994590092490149;1496994590094385545;7ca41592d0e1;0;0
$1;1496994590105147264;api.visitsGET;E16A64E285ADC980B0ADAF137538DD3B;7612490745139714537;1496994590101965014;1496994590105145974;7ca41592d0e1;0;0
$1;1496994590107201925;_API-Gateway.gateway.GET;A5087959816C730C43AC5C6B3B669DBC;7612490745139714538;1496994590106336949;1496994590107181661;7ca41592d0e1;0;0
$1;1496994590111708758;api.vetsGET;A5087959816C730C43AC5C6B3B669DBC;7612490745139714539;1496994590108199818;1496994590111706469;7ca41592d0e1;0;0
$1;1496994590116095033;api.ownersGET;A5087959816C730C43AC5C6B3B669DBC;7612490745139714540;1496994590112669307;1496994590116093686;7ca41592d0e1;0;0
$1;1496994590118840901;api.ownersNumberedGET;A5087959816C730C43AC5C6B3B669DBC;7612490745139714541;1496994590117054959;1496994590118839672;7ca41592d0e1;0;0
$1;1496994590129418058;api.visitsGET;A5087959816C730C43AC5C6B3B669DBC;7612490745139714543;1496994590126362219;1496994590129416528;7ca41592d0e1;0;0
$1;1496994590131446887;_API-Gateway.gateway.GET;95E5FE7E0632888A8B773100125A0349;7612490745139714544;1496994590130616495;1496994590131428219;7ca41592d0e1;0;0
$1;1496994590135889101;api.vetsGET;95E5FE7E0632888A8B773100125A0349;7612490745139714545;1496994590132440602;1496994590135887038;7ca41592d0e1;0;0
$1;1496994590140315963;api.ownersGET;95E5FE7E0632888A8B773100125A0349;7612490745139714546;1496994590136935832;1496994590140314577;7ca41592d0e1;0;0
$1;1496994590143242566;api.ownersNumberedGET;95E5FE7E0632888A8B773100125A0349;7612490745139714547;1496994590141287855;1496994590143241303;7ca41592d0e1;0;0
$1;1496994590151092193;api.petsNumberedGET;95E5FE7E0632888A8B773100125A0349;7612490745139714548;1496994590148996300;1496994590151090871;7ca41592d0e1;0;0
$1;1496994590155418695;api.visitsGET;95E5FE7E0632888A8B773100125A0349;7612490745139714549;1496994590152150222;1496994590155417043;7ca41592d0e1;0;0
$1;1496994590157311284;_API-Gateway.gateway.GET;60CAE4838018668134041D55EB409FC0;7612490745139714550;1496994590156514847;1496994590157292200;7ca41592d0e1;0;0
$1;1496994590161682133;api.vetsGET;60CAE4838018668134041D55EB409FC0;7612490745139714551;1496994590158312400;1496994590161680430;7ca41592d0e1;0;0
$1;1496994590166147086;api.ownersGET;60CAE4838018668134041D55EB409FC0;7612490745139714552;1496994590162772763;1496994590166145864;7ca41592d0e1;0;0
$1;1496994590169034235;api.ownersNumberedGET;60CAE4838018668134041D55EB409FC0;7612490745139714553;1496994590167189698;1496994590169032946;7ca41592d0e1;0;0
$1;1496994590177135626;api.petsNumberedGET;60CAE4838018668134041D55EB409FC0;7612490745139714554;1496994590175101842;1496994590177134349;7ca41592d0e1;0;0
$1;1496994590181439183;api.visitsGET;60CAE4838018668134041D55EB409FC0;7612490745139714555;1496994590178225050;1496994590181437940;7ca41592d0e1;0;0
$1;1496994590183624953;_API-Gateway.gateway.GET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714556;1496994590182776425;1496994590183604648;7ca41592d0e1;0;0
$1;1496994590188044998;api.vetsGET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714557;1496994590184652490;1496994590188042813;7ca41592d0e1;0;0
$1;1496994590192593397;api.ownersGET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714558;1496994590189144781;1496994590192591943;7ca41592d0e1;0;0
$1;1496994590195553501;api.ownersNumberedGET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714559;1496994590193570188;1496994590195552209;7ca41592d0e1;0;0
$1;1496994590203639048;api.petsNumberedGET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714560;1496994590201546812;1496994590203637598;7ca41592d0e1;0;0
$1;1496994590208121640;api.visitsGET;FE6EDB47A219BD7DC124CE870374171F;7612490745139714561;1496994590204787074;1496994590208120372;7ca41592d0e1;0;0
$1;1496994590210054855;_API-Gateway.gateway.GET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714562;1496994590209241574;1496994590210036428;7ca41592d0e1;0;0
$1;1496994590214525789;api.vetsGET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714563;1496994590211022570;1496994590214523659;7ca41592d0e1;0;0
$1;1496994590219089261;api.ownersGET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714564;1496994590215668909;1496994590219087652;7ca41592d0e1;0;0
$1;1496994590223078552;api.ownersNumberedGET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714565;1496994590220069780;1496994590223076342;7ca41592d0e1;0;0
$1;1496994590231934828;api.petsNumberedGET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714566;1496994590229220292;1496994590231933378;7ca41592d0e1;0;0
$1;1496994590236882811;api.visitsGET;5E746D512F788A51B5E5ADB5B27880A4;7612490745139714567;1496994590233153652;1496994590236881131;7ca41592d0e1;0;0
$1;1496994590238982703;_API-Gateway.gateway.GET;7B025D816A8A36B59B599B40CB94AE88;7612490745139714568;1496994590238035698;1496994590238960469;7ca41592d0e1;0;0
$1;1496994590244070607;api.vetsGET;7B025D816A8A36B59B599B40CB94AE88;7612490745139714569;1496994590239946815;1496994590244068884;7ca41592d0e1;0;0
$1;1496994590248937397;api.ownersGET;7B025D816A8A36B59B599B40CB94AE88;7612490745139714570;1496994590245098705;1496994590248935996;7ca41592d0e1;0;0
$1;1496994590260177621;api.petsNumberedGET;7B025D816A8A36B59B599B40CB94AE88;7612490745139714572;1496994590257569094;1496994590260176344;7ca41592d0e1;0;0
$1;1496994590264383885;api.visitsGET;7B025D816A8A36B59B599B40CB94AE88;7612490745139714573;1496994590261157324;1496994590264382212;7ca41592d0e1;0;0
$1;1496994590266606635;_API-Gateway.gateway.GET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714574;1496994590265670684;1496994590266586264;7ca41592d0e1;0;0
$1;1496994590271622567;api.vetsGET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714575;1496994590267443954;1496994590271619868;7ca41592d0e1;0;0
$1;1496994590276214124;api.ownersGET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714576;1496994590272464092;1496994590276212681;7ca41592d0e1;0;0
$1;1496994590279333313;api.ownersNumberedGET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714577;1496994590277168290;1496994590279330960;7ca41592d0e1;0;0
$1;1496994590288037829;api.petsNumberedGET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714578;1496994590285506636;1496994590288036424;7ca41592d0e1;0;0
$1;1496994590292713906;api.visitsGET;7DF733F4B6B253EB3092F3BACA79D2B6;7612490745139714579;1496994590289218940;1496994590292712555;7ca41592d0e1;0;0
$1;1496994590294801881;_API-Gateway.gateway.GET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714580;1496994590293870683;1496994590294780016;7ca41592d0e1;0;0
$1;1496994590299807146;api.vetsGET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714581;1496994590295831146;1496994590299804666;7ca41592d0e1;0;0
$1;1496994590304688265;api.ownersGET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714582;1496994590300789352;1496994590304682400;7ca41592d0e1;0;0
$1;1496994590307800799;api.ownersNumberedGET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714583;1496994590305695900;1496994590307799153;7ca41592d0e1;0;0
$1;1496994590316201992;api.petsNumberedGET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714584;1496994590313774363;1496994590316199912;7ca41592d0e1;0;0
$1;1496994590320489448;api.visitsGET;28A338C2C4605A0354F473E644CE6E1F;7612490745139714585;1496994590317379147;1496994590320487848;7ca41592d0e1;0;0
$1;1496994590322637901;_API-Gateway.gateway.GET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714586;1496994590321755354;1496994590322617562;7ca41592d0e1;0;0
$1;1496994590327575154;api.vetsGET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714587;1496994590323608495;1496994590327573474;7ca41592d0e1;0;0
$1;1496994590332215765;api.ownersGET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714588;1496994590328442494;1496994590332214066;7ca41592d0e1;0;0
$1;1496994590335302705;api.ownersNumberedGET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714589;1496994590333223533;1496994590335300945;7ca41592d0e1;0;0
$1;1496994590343988231;api.petsNumberedGET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714590;1496994590341553740;1496994590343986574;7ca41592d0e1;0;0
$1;1496994590348045078;api.visitsGET;EE7E866D9A8C854727F5A6DB11B44F33;7612490745139714591;1496994590345091907;1496994590348043281;7ca41592d0e1;0;0
$1;1496994590350157111;_API-Gateway.gateway.GET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714592;1496994590349274759;1496994590350137131;7ca41592d0e1;0;0
$1;1496994590355122571;api.vetsGET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714593;1496994590351195724;1496994590355120863;7ca41592d0e1;0;0
$1;1496994590359837091;api.ownersGET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714594;1496994590356092332;1496994590359835315;7ca41592d0e1;0;0
$1;1496994590362674776;api.ownersNumberedGET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714595;1496994590360670594;1496994590362673007;7ca41592d0e1;0;0
$1;1496994590371005411;api.petsNumberedGET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714596;1496994590368658934;1496994590371003688;7ca41592d0e1;0;0
$1;1496994590374627193;api.visitsGET;B9A61203C8D7A6E4C27D6051F7CFD778;7612490745139714597;1496994590372090010;1496994590374625409;7ca41592d0e1;0;0
$1;1496994590376734387;_API-Gateway.gateway.GET;0D0656160B8AE791218836EA54CF18ED;7612490745139714598;1496994590375850717;1496994590376714238;7ca41592d0e1;0;0
$1;1496994590381415341;api.vetsGET;0D0656160B8AE791218836EA54CF18ED;7612490745139714599;1496994590377534265;1496994590381413540;7ca41592d0e1;0;0
$1;1496994590386236435;api.ownersGET;0D0656160B8AE791218836EA54CF18ED;7612490745139714600;1496994590382390341;1496994590386234745;7ca41592d0e1;0;0
$1;1496994590389419162;api.ownersNumberedGET;0D0656160B8AE791218836EA54CF18ED;7612490745139714601;1496994590387348431;1496994590389417183;7ca41592d0e1;0;0
$1;1496994590399695770;api.visitsGET;0D0656160B8AE791218836EA54CF18ED;7612490745139714603;1496994590397161595;1496994590399694117;7ca41592d0e1;0;0
$1;1496994590401888942;_API-Gateway.gateway.GET;503947E17C69F83F5A0342AD80CB1BEA;7612490745139714604;1496994590401004585;1496994590401868691;7ca41592d0e1;0;0
$1;1496994590406523399;api.vetsGET;503947E17C69F83F5A0342AD80CB1BEA;7612490745139714605;1496994590402651461;1496994590406521570;7ca41592d0e1;0;0
$1;1496994590411188109;api.ownersGET;503947E17C69F83F5A0342AD80CB1BEA;7612490745139714606;1496994590407440980;1496994590411186308;7ca41592d0e1;0;0
$1;1496994590414176142;api.ownersNumberedGET;503947E17C69F83F5A0342AD80CB1BEA;7612490745139714607;1496994590412182473;1496994590414174343;7ca41592d0e1;0;0
$1;1496994590424511403;api.visitsGET;503947E17C69F83F5A0342AD80CB1BEA;7612490745139714609;1496994590421807553;1496994590424509817;7ca41592d0e1;0;0
$1;1496994590426666574;_API-Gateway.gateway.GET;A2E1504F1C43D9052A0D0A3F7688AECC;7612490745139714610;1496994590425788564;1496994590426645926;7ca41592d0e1;0;0
$1;1496994590431442478;api.vetsGET;A2E1504F1C43D9052A0D0A3F7688AECC;7612490745139714611;1496994590427500925;1496994590431440536;7ca41592d0e1;0;0
$1;1496994590436445611;api.ownersGET;A2E1504F1C43D9052A0D0A3F7688AECC;7612490745139714612;1496994590432591530;1496994590436443707;7ca41592d0e1;0;0
$1;1496994590439560994;api.ownersNumberedGET;A2E1504F1C43D9052A0D0A3F7688AECC;7612490745139714613;1496994590437461984;1496994590439559125;7ca41592d0e1;0;0
$1;1496994590449634274;api.visitsGET;A2E1504F1C43D9052A0D0A3F7688AECC;7612490745139714615;1496994590447152026;1496994590449632617;7ca41592d0e1;0;0
$1;1496994590451837650;_API-Gateway.gateway.GET;AE642A75F6F2D27C0CEBB3577CA26F1E;7612490745139714616;1496994590450943737;1496994590451816390;7ca41592d0e1;0;0
$1;1496994590456880194;api.vetsGET;AE642A75F6F2D27C0CEBB3577CA26F1E;7612490745139714617;1496994590452867443;1496994590456878439;7ca41592d0e1;0;0
$1;1496994590461648459;api.ownersGET;AE642A75F6F2D27C0CEBB3577CA26F1E;7612490745139714618;1496994590457867242;1496994590461646729;7ca41592d0e1;0;0
